,target_com,depth,target_per,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数,number_i
16313,33.0,8.0,128.0,53890.0,38000.0,7.0,380.0,141.81578947368422,1.0526315789473684,4.0,77.0
16314,33.0,8.0,129.0,53890.0,38400.0,7.0,384.0,140.33854166666666,1.0416666666666663,4.0,78.0
16315,33.0,8.0,130.0,53890.0,38400.0,7.0,384.0,140.33854166666666,1.0416666666666663,4.0,79.0
16316,33.0,8.0,131.0,53890.0,36400.0,7.0,364.0,148.04945054945057,1.0989010989010992,4.0,80.0
16317,33.0,8.0,132.0,53890.0,34600.0,7.0,346.0,155.7514450867052,1.1560693641618496,4.0,81.0
16318,33.0,8.0,133.0,47940.0,31600.0,7.0,316.0,151.7088607594937,0.949367088607595,3.0,82.0
16319,33.0,8.0,134.0,47940.0,31600.0,7.0,316.0,151.7088607594937,0.949367088607595,3.0,83.0
16388,34.0,4.0,104.0,101810.0,84900.0,5.0,849.0,119.9175500588928,0.4711425206124853,4.0,53.0
16389,34.0,4.0,105.0,101810.0,84900.0,5.0,849.0,119.9175500588928,0.4711425206124853,4.0,54.0
16685,34.0,7.0,104.0,107860.0,92300.0,5.0,923.0,116.85807150595885,0.5417118093174431,5.0,53.0
16686,34.0,7.0,105.0,107860.0,92300.0,5.0,923.0,116.85807150595885,0.5417118093174431,5.0,54.0
17890,37.0,4.0,121.0,43680.0,34500.0,11.0,345.0,126.60869565217392,1.1594202898550725,4.0,70.0
17891,37.0,4.0,122.0,43680.0,34500.0,11.0,345.0,126.60869565217392,1.1594202898550725,4.0,71.0
17892,37.0,4.0,123.0,43680.0,27000.0,11.0,270.0,161.77777777777774,1.4814814814814816,4.0,72.0
17893,37.0,4.0,124.0,43680.0,27000.0,11.0,270.0,161.77777777777774,1.4814814814814816,4.0,73.0
17894,37.0,4.0,125.0,43680.0,25000.0,11.0,250.0,174.72,1.6,4.0,74.0
17895,37.0,4.0,126.0,43680.0,25000.0,11.0,250.0,174.72,1.6,4.0,75.0
17896,37.0,4.0,127.0,43680.0,25000.0,11.0,250.0,174.72,1.6,4.0,76.0
17897,37.0,4.0,128.0,21830.0,18900.0,11.0,189.0,115.50264550264549,1.5873015873015872,3.0,77.0
17898,37.0,4.0,129.0,21830.0,18900.0,11.0,189.0,115.50264550264549,1.5873015873015872,3.0,78.0
17899,37.0,4.0,130.0,21830.0,18200.0,11.0,182.0,119.9450549450549,1.6483516483516485,3.0,79.0
17900,37.0,4.0,131.0,21830.0,18200.0,11.0,182.0,119.9450549450549,1.6483516483516485,3.0,80.0
17901,37.0,4.0,132.0,21830.0,17200.0,11.0,172.0,126.91860465116278,1.7441860465116281,3.0,81.0
17993,37.0,5.0,125.0,46960.0,33700.0,11.0,337.0,139.34718100890208,1.4836795252225519,5.0,74.0
17994,37.0,5.0,126.0,46960.0,33700.0,11.0,337.0,139.34718100890208,1.4836795252225519,5.0,75.0
17995,37.0,5.0,127.0,46960.0,33700.0,11.0,337.0,139.34718100890208,1.4836795252225519,5.0,76.0
18094,37.0,6.0,127.0,46960.0,40600.0,11.0,406.0,115.66502463054186,1.2315270935960592,5.0,76.0
