,target_com,depth,target_per,threshold,total_get_test,total_use_test,num_com_test,num_pred_test,gain_test,gain_std_test,num_hit_test,buy_hit_per_test,buy_hit_per_std_test,plus_month_num_test,diff_mea_med_test,total_get_final,total_use_final,num_com_final,num_pred_final,gain_final,gain_std_final,num_hit_final,buy_hit_per_final,buy_hit_per_std_final,plus_month_num_final,diff_mea_med_final,total_get_test_score,total_use_test_score,num_com_test_score,num_pred_test_score,gain_test_score,gain_std_test_score,num_hit_test_score,buy_hit_per_test_score,buy_hit_per_std_test_score,plus_month_num_test_score,diff_mea_med_test_score,score
2078,5.0,5.0,101.0,0.58,23100.0,19600.0,32.0,196.0,117.85714285714286,67.67391102250618,12.0,6.122448979591836,0.8537347209531383,2.0,81.86666666666679,22500.0,16400.0,24.0,164.0,137.19512195121953,25.18032824502895,19.0,11.585365853658535,0.3520428470668453,3.0,88.33333333333326,-0.02713298400929131,-0.0009456902540487011,0.0,-0.0009456902540488199,-0.05270556581975666,0.41938609490975093,-0.0022272973095117813,-0.004395953125175652,1.061878706596036,0.6460412501182489,-0.17992617581194004,1.8590266950402627
2081,5.0,5.0,102.0,0.58,24600.0,18500.0,32.0,185.0,132.97297297297297,68.8915375604939,12.0,6.486486486486487,0.7252112359458778,3.0,130.83333333333326,22500.0,16300.0,24.0,163.0,138.03680981595093,20.324959545421525,19.0,11.65644171779141,0.3542026191347397,3.0,88.33333333333326,0.0063369798179594835,-0.006033914990506366,0.0,-0.0060339149905071264,0.08640309917800414,0.4807115134314367,-0.0022272973095117813,0.023143316326230106,0.3914889887921124,0.15329792375687254,0.05936604533378564,1.186452739345876
2095,5.0,5.0,107.0,0.54,26990.0,23000.0,32.0,230.0,117.34782608695652,51.52817292428419,14.0,6.086956521739131,0.6448868249648403,4.0,86.5333333333333,22500.0,18700.0,24.0,187.0,120.32085561497324,21.50204819477665,19.0,10.16042780748663,0.3087434594596926,2.0,88.33333333333326,0.05966578884937908,0.014781549840456808,0.0,0.014781549840458673,-0.0573927298999745,-0.39378946863481645,0.01781837847609432,-0.007080941187631491,-0.027490151147192207,-0.3394454026045038,-0.1571209266898157,-0.8752723531575453
2098,5.0,5.0,108.0,0.54,26990.0,22800.0,32.0,228.0,118.37719298245617,50.724295448463074,14.0,6.140350877192982,0.6505437269382159,4.0,86.5333333333333,22500.0,18600.0,24.0,186.0,120.96774193548389,20.736878678255387,19.0,10.21505376344086,0.3104033705320571,3.0,88.33333333333326,0.05966578884937908,0.01385641807019178,0.0,0.013856418070193527,-0.04791962431936299,-0.4342765318737283,0.01781837847609432,-0.0030416828305158926,0.0020167433893318086,-0.3394454026045038,-0.1571209266898157,-0.874590421462736
2101,5.0,5.0,109.0,0.54,26990.0,22900.0,32.0,229.0,117.86026200873364,52.489695992713735,14.0,6.11353711790393,0.6477029246371757,4.0,86.5333333333333,22500.0,18300.0,24.0,183.0,122.95081967213116,21.20813866254148,19.0,10.382513661202186,0.3154919503768448,3.0,88.33333333333326,0.05966578884937908,0.014318983955324292,0.0,0.014318983955326102,-0.052676860746307556,-0.34536262941107115,0.01781837847609432,-0.005070131350464769,-0.012801129412853003,-0.3394454026045038,-0.1571209266898157,-0.8063549449788922
2111,5.0,5.0,112.0,0.58,20610.0,16000.0,32.0,160.0,128.8125,62.03677159921082,10.0,6.25,0.625,2.0,166.0,21510.0,13200.0,24.0,132.0,162.95454545454547,27.38617853991516,18.0,13.636363636363637,0.0,3.0,75.0,-0.08269312396252762,-0.01759806211881924,0.0,-0.01759806211882146,0.04811490484169519,0.1354731514796641,-0.022272973095117884,0.0052532227242752345,-0.13122156626904455,0.6460412501182489,0.23121988693265705,0.7947186285322096
2125,5.0,5.0,117.0,0.54,23810.0,19900.0,32.0,199.0,119.64824120603016,56.94040446799572,12.0,6.030150753768844,0.6741913499999366,3.0,127.33333333333326,22500.0,17200.0,24.0,172.0,130.8139534883721,25.113353271133427,19.0,11.046511627906977,0.3356687611567592,3.0,88.33333333333326,-0.011290534464392599,0.00044200740134884393,0.0,0.00044200740134890014,-0.03622236256302812,-0.12120394737729234,-0.0022272973095117813,-0.01137827132779338,0.1253648096994298,0.15329792375687254,0.042262108492191836,0.1394864437091737
2145,5.0,5.0,124.0,0.5,26990.0,23300.0,32.0,233.0,115.83690987124464,47.73953971146407,14.0,6.008583690987124,0.6365835611240912,4.0,86.5333333333333,22500.0,19500.0,24.0,195.0,115.38461538461536,18.71175498268896,19.0,9.743589743589745,0.2960770611228847,2.0,88.33333333333326,0.05966578884937908,0.016169247495854355,0.0,0.016169247495856392,-0.07129745997966984,-0.5846029160694641,0.01781837847609432,-0.01300980967747513,-0.07080070020938771,-0.3394454026045038,-0.1571209266898157,-1.126454552913132
2148,5.0,5.0,125.0,0.5,26990.0,23300.0,32.0,233.0,115.83690987124464,49.27431004811451,14.0,6.008583690987124,0.6365835611240912,4.0,86.5333333333333,22500.0,19100.0,24.0,191.0,117.80104712041886,19.551994931546123,19.0,9.947643979057592,0.3022776278479715,2.0,88.33333333333326,0.05966578884937908,0.016169247495854355,0.0,0.016169247495856392,-0.07129745997966984,-0.5073046392223596,0.01781837847609432,-0.01300980967747513,-0.07080070020938771,-0.3394454026045038,-0.1571209266898157,-1.0491562760660276
2151,5.0,5.0,126.0,0.5,26990.0,23300.0,32.0,233.0,115.83690987124464,50.77837355510901,14.0,6.008583690987124,0.6365835611240912,4.0,86.5333333333333,22500.0,18500.0,24.0,185.0,121.62162162162164,20.99639893018441,19.0,10.27027027027027,0.312081226588987,2.0,88.33333333333326,0.05966578884937908,0.016169247495854355,0.0,0.016169247495856392,-0.07129745997966984,-0.4315529032245012,0.01781837847609432,-0.01300980967747513,-0.07080070020938771,-0.3394454026045038,-0.1571209266898157,-0.9734045400681692
2154,5.0,5.0,127.0,0.5,26990.0,22900.0,32.0,229.0,117.86026200873364,51.894608325371294,14.0,6.11353711790393,0.6477029246371757,4.0,86.5333333333333,22500.0,18500.0,24.0,185.0,121.62162162162164,19.21123090268896,19.0,10.27027027027027,0.312081226588987,3.0,88.33333333333326,0.05966578884937908,0.014318983955324292,0.0,0.014318983955326102,-0.052676860746307556,-0.3753340526006311,0.01781837847609432,-0.005070131350464769,-0.012801129412853003,-0.3394454026045038,-0.1571209266898157,-0.8363263681684521
2155,5.0,5.0,127.0,0.54,20610.0,16400.0,32.0,164.0,125.67073170731706,59.58684457488548,10.0,6.097560975609756,0.6097560975609755,3.0,166.0,21510.0,13900.0,24.0,139.0,154.74820143884892,33.31031195689121,18.0,12.949640287769784,0.0,3.0,75.0,-0.08269312396252762,-0.01574779857828918,0.0,-0.015747798578291165,0.019201693355564584,0.012083265149957492,-0.022272973095117884,-0.006278719144580668,-0.21073509217250788,0.15329792375687254,0.23121988693265705,0.06232726366373728
2158,5.0,5.0,128.0,0.54,20610.0,16300.0,32.0,163.0,126.44171779141104,61.94610530449945,10.0,6.134969325153374,0.6134969325153374,2.0,166.0,21510.0,14300.0,24.0,143.0,150.4195804195804,37.30216807232285,18.0,12.587412587412588,0.0,3.0,75.0,-0.08269312396252762,-0.016210364463421695,0.0,-0.016210364463423742,0.026296959977927956,0.13090676901712806,-0.022272973095117884,-0.0034487947595853515,-0.1912225704784059,0.6460412501182489,0.23121988693265705,0.7024066748234797
2161,5.0,5.0,129.0,0.54,20610.0,15900.0,32.0,159.0,129.62264150943398,64.1679960929014,10.0,6.289308176100629,0.6289308176100629,3.0,166.0,21510.0,13600.0,24.0,136.0,158.16176470588235,34.49060306325181,18.0,13.23529411764706,0.0,3.0,75.0,-0.08269312396252762,-0.018060628003951754,0.0,-0.01806062800395403,0.055570512834974245,0.24281167438606957,-0.022272973095117884,0.008226868111841881,-0.11071807845745998,0.15329792375687254,0.23121988693265705,0.43932143449940403
2164,5.0,5.0,130.0,0.54,20610.0,16100.0,32.0,161.0,128.01242236024845,59.175729090656624,10.0,6.211180124223603,0.6211180124223603,3.0,166.0,21510.0,13600.0,24.0,136.0,158.16176470588235,34.01067164985651,18.0,13.23529411764706,0.0,3.0,75.0,-0.08269312396252762,-0.017135496233686726,0.0,-0.017135496233688888,0.04075191309678001,-0.008622450719824565,-0.022272973095117884,0.0023165170309641155,-0.1514703523686838,0.15329792375687254,0.23121988693265705,0.12825634820374418
2169,5.0,5.0,132.0,0.5,25450.0,21600.0,32.0,216.0,117.82407407407408,63.80134336027732,13.0,6.018518518518518,0.7746852097537738,3.0,86.5333333333333,22500.0,18000.0,24.0,180.0,125.0,23.74150764437212,19.0,10.555555555555555,0.320750149549792,3.0,88.33333333333326,0.025303292653401595,0.0083056274486016,0.0,0.008305627448602648,-0.05300989275585934,0.22434531251007844,0.0077955405832912696,-0.012258244558061545,0.6495495552157543,0.15329792375687254,-0.1571209266898157,0.8545138156128658
2172,5.0,5.0,133.0,0.5,26140.0,21200.0,32.0,212.0,123.30188679245282,51.8547266898394,13.0,6.132075471698113,0.5378185967448764,4.0,130.83333333333326,22500.0,17600.0,24.0,176.0,127.84090909090908,23.51644863102698,19.0,10.795454545454543,0.3280399256759238,3.0,88.33333333333326,0.04069947601393696,0.0064553639080715385,0.0,0.006455363908072354,-0.0025984228913361225,-0.37734267997036997,0.0077955405832912696,-0.003667713438424639,-0.5859673765203827,-0.3394454026045038,0.05936604533378564,-1.1882498056778594
2175,5.0,5.0,134.0,0.5,25450.0,21000.0,32.0,210.0,121.19047619047618,64.7550664553741,13.0,6.190476190476191,0.7968190728895957,3.0,86.5333333333333,22500.0,17400.0,24.0,174.0,129.31034482758622,24.130262279382062,19.0,10.919540229885058,0.3318104995342679,3.0,88.33333333333326,0.025303292653401595,0.005530232137806509,0.0,0.005530232137807207,-0.022029410660608206,0.2723793082681418,0.0077955405832912696,0.0007502739945315144,0.7650017176022329,0.15329792375687254,-0.1571209266898157,1.0564381837836614
2176,5.0,5.0,134.0,0.54,19540.0,14400.0,32.0,144.0,135.69444444444446,71.82124424224705,9.0,6.25,0.5810139073153302,3.0,145.33333333333326,21510.0,12900.0,24.0,129.0,166.74418604651163,43.94603639950181,18.0,13.953488372093023,0.0,3.0,75.0,-0.10656836482596652,-0.024999116280939482,0.0,-0.024999116280942632,0.11144838351402092,0.628265367424476,-0.032295810987920934,0.0052532227242752345,-0.36065686566593846,0.15329792375687254,0.13022521224895994,0.47897083562689663
2178,5.0,5.0,135.0,0.5,25450.0,20900.0,32.0,209.0,121.77033492822966,63.448382521276464,13.0,6.220095693779904,0.8006316043388283,3.0,86.5333333333333,22500.0,17300.0,24.0,173.0,130.0578034682081,19.826147607199808,19.0,10.982658959537572,0.3337284793003622,3.0,88.33333333333326,0.025303292653401595,0.005067666252673994,0.0,0.005067666252674633,-0.01669305967769403,0.20656853900999958,0.0077955405832912696,0.0029909757547867577,0.7848882144726314,0.15329792375687254,-0.1571209266898157,1.017165832368822
2181,5.0,5.0,136.0,0.5,25450.0,19900.0,32.0,199.0,127.8894472361809,69.89984546114808,13.0,6.532663316582915,0.8408643482754529,3.0,86.5333333333333,22500.0,17100.0,24.0,171.0,131.57894736842107,25.72206223019872,19.0,11.11111111111111,0.3376317363682023,3.0,88.33333333333326,0.025303292653401595,0.00044200740134884393,0.0,0.00044200740134890014,0.03962019190079648,0.5314946575870569,0.0077955405832912696,0.02663657221979199,0.9947457191351262,0.15329792375687254,-0.1571209266898157,1.622656985949219
2182,5.0,5.0,136.0,0.54,19540.0,14700.0,32.0,147.0,132.92517006802723,57.85717261719847,9.0,6.122448979591836,0.5691564806354256,3.0,145.33333333333326,21510.0,12400.0,24.0,124.0,173.46774193548387,43.66613529150004,18.0,14.516129032258066,0.0,3.0,75.0,-0.10656836482596652,-0.023611418625541936,0.0,-0.023611418625544913,0.08596317637925208,-0.07503117708754298,-0.032295810987920934,-0.004395953125175652,-0.4225062383729805,0.15329792375687254,0.13022521224895994,-0.31853406926558886
2184,5.0,5.0,137.0,0.5,25450.0,20300.0,32.0,203.0,125.36945812807885,70.40876535062438,13.0,6.403940886699508,0.8242955926444093,3.0,86.5333333333333,21510.0,16900.0,24.0,169.0,127.27810650887574,27.411593464576598,18.0,10.650887573964498,0.0,3.0,75.0,0.025303292653401595,0.0022922709418789038,0.0,0.0022922709418791935,0.016429118836945537,0.5571262648512367,0.0077955405832912696,0.01689877978395736,0.908321643323379,0.15329792375687254,-0.1571209266898157,1.5326361789830265
2190,5.0,5.0,139.0,0.5,23810.0,18900.0,32.0,189.0,125.97883597883596,60.98940817611485,12.0,6.349206349206349,0.7098628499999332,3.0,127.33333333333326,21510.0,15900.0,24.0,159.0,135.28301886792454,24.2605426639207,18.0,11.320754716981131,5.438959822042073e-16,3.0,75.0,-0.011290534464392599,-0.004183651449976305,0.0,-0.004183651449976834,0.02203712968705765,0.08272298690801,-0.0022272973095117813,0.012758137273848101,0.3114304677952205,0.15329792375687254,0.042262108492191836,0.602623619239343
2194,5.0,5.0,140.0,0.54,19540.0,13300.0,32.0,133.0,146.91729323308272,73.99431342768806,9.0,6.7669172932330826,0.629067689123365,4.0,145.33333333333326,21510.0,11700.0,24.0,117.0,183.84615384615384,57.615362643452,18.0,15.384615384615383,0.0,3.0,75.0,-0.10656836482596652,-0.030087341017397146,0.0,-0.030087341017400942,0.2147305387444001,0.7377113864755916,-0.032295810987920934,0.044357777482576084,-0.1100041446952934,-0.3394454026045038,0.13022521224895994,0.4785365098030451
2220,5.0,5.0,149.0,0.5,20610.0,16600.0,32.0,166.0,124.15662650602412,65.99701479088738,10.0,6.024096385542169,0.6024096385542168,2.0,166.0,21510.0,13400.0,24.0,134.0,160.52238805970148,35.92402290481393,18.0,13.432835820895525,0.0,3.0,75.0,-0.08269312396252762,-0.014822666808024151,0.0,-0.01482266680802602,0.005267615530923767,0.3349296872895541,-0.022272973095117884,-0.011836281491017236,-0.24905486369224858,0.6460412501182489,0.23121988693265705,0.8219558640144223
2223,5.0,5.0,150.0,0.5,20610.0,16600.0,32.0,166.0,124.15662650602412,67.90868015870295,10.0,6.024096385542169,0.6024096385542168,2.0,166.0,21510.0,13800.0,24.0,138.0,155.8695652173913,32.28397630872888,18.0,13.043478260869565,0.0,3.0,75.0,-0.08269312396252762,-0.014822666808024151,0.0,-0.01482266680802602,0.005267615530923767,0.4312101765013325,-0.022272973095117884,-0.011836281491017236,-0.24905486369224858,0.6460412501182489,0.23121988693265705,0.9182363532262007
2241,5.0,5.0,156.0,0.5,19540.0,14900.0,32.0,149.0,131.14093959731542,71.2981282822179,9.0,6.04026845637584,0.5615167963315942,3.0,145.33333333333326,21510.0,12400.0,24.0,124.0,173.46774193548387,38.98638517601075,18.0,14.516129032258066,0.0,3.0,75.0,-0.10656836482596652,-0.02268628685527691,0.0,-0.022686286855279764,0.06954317715148124,0.6019187790549605,-0.032295810987920934,-0.010612871793278085,-0.46235549864060577,0.15329792375687254,0.13022521224895994,0.29777997225394626
2288,5.0,7.0,87.0,0.58,26990.0,23300.0,32.0,233.0,115.83690987124464,49.71785485293648,14.0,6.008583690987124,0.6365835611240912,4.0,86.5333333333333,22500.0,18900.0,24.0,189.0,119.04761904761904,24.17188961878697,19.0,10.052910052910052,0.3054763329045638,2.0,88.33333333333326,0.05966578884937908,0.016169247495854355,0.0,0.016169247495856392,-0.07129745997966984,-0.48496562973117413,0.01781837847609432,-0.01300980967747513,-0.07080070020938771,-0.3394454026045038,-0.1571209266898157,-1.026817266574842
2291,5.0,7.0,88.0,0.58,26990.0,22900.0,32.0,229.0,117.86026200873364,53.25045525789467,14.0,6.11353711790393,0.6477029246371757,4.0,86.5333333333333,22500.0,18800.0,24.0,188.0,119.6808510638298,25.51356525406364,19.0,10.106382978723405,0.3071012070157584,2.0,88.33333333333326,0.05966578884937908,0.014318983955324292,0.0,0.014318983955326102,-0.052676860746307556,-0.30704720273798614,0.01781837847609432,-0.005070131350464769,-0.012801129412853003,-0.3394454026045038,-0.1571209266898157,-0.7680395183058071
2312,5.0,7.0,95.0,0.58,26140.0,20300.0,32.0,203.0,128.76847290640393,54.39396026091333,13.0,6.403940886699508,0.561662770984797,4.0,130.83333333333326,22500.0,17200.0,24.0,172.0,130.8139534883721,27.82789674927766,19.0,11.046511627906977,0.3356687611567592,3.0,88.33333333333326,0.04069947601393696,0.0022922709418789038,0.0,0.0022922709418791935,0.04770973025538736,-0.24945489450228328,0.0077955405832912696,0.01689877978395736,-0.4615940821060199,-0.3394454026045038,0.05936604533378564,-0.8734402653586901
2315,5.0,7.0,96.0,0.58,26140.0,20400.0,32.0,204.0,128.1372549019608,55.79575012030557,13.0,6.372549019607843,0.5589095221074206,4.0,130.83333333333326,22500.0,17000.0,24.0,170.0,132.35294117647058,29.493220765981278,19.0,11.176470588235295,0.339617805405662,3.0,88.33333333333326,0.04069947601393696,0.0027548368270114186,0.0,0.002754836827011767,0.041900727822323694,-0.1788541420344929,0.0077955405832912696,0.014523999520806422,-0.47595526860702436,-0.3394454026045038,0.05936604533378564,-0.8244593503178539
2324,5.0,7.0,99.0,0.58,23790.0,19300.0,32.0,193.0,123.26424870466322,66.63352714562832,12.0,6.217616580310881,0.5907644689632839,3.0,126.16666666666674,22500.0,16400.0,24.0,164.0,137.19512195121953,28.739644351966653,19.0,11.585365853658535,0.3520428470668453,3.0,88.33333333333326,-0.011736800648755943,-0.0023333879094462463,0.0,-0.0023333879094465395,-0.0029448004376143736,0.36698745322263,-0.0022272973095117813,0.0028034319645700843,-0.30979708489332564,0.15329792375687254,0.036560796211661306,0.2282768460476334
2338,5.0,7.0,104.0,0.54,26990.0,23000.0,32.0,230.0,117.34782608695652,54.55513224280797,14.0,6.086956521739131,0.6448868249648403,4.0,86.5333333333333,22500.0,19100.0,24.0,191.0,117.80104712041886,24.850737213775965,19.0,9.947643979057592,0.3022776278479715,2.0,88.33333333333326,0.05966578884937908,0.014781549840456808,0.0,0.014781549840458673,-0.0573927298999745,-0.24133751291170732,0.01781837847609432,-0.007080941187631491,-0.027490151147192207,-0.3394454026045038,-0.1571209266898157,-0.7228203974344362
2370,5.0,7.0,115.0,0.5,28820.0,25000.0,32.0,250.0,115.28,46.378223267127,15.0,6.0,0.6324555320336759,4.0,116.86666666666632,22500.0,20300.0,24.0,203.0,110.83743842364532,20.515330938578547,19.0,9.35960591133005,0.2844089996008008,2.0,88.33333333333326,0.10049914471862503,0.024032867543107107,0.0,0.02403286754311014,-0.07642261606565846,-0.6531652363580726,0.027841216368897373,-0.013659161940648458,-0.09233286031890839,-0.3394454026045038,-0.008886807396004292,-1.0075059885100561
2407,5.0,7.0,127.0,0.54,22250.0,17400.0,32.0,174.0,127.8735632183908,75.99419562931935,11.0,6.321839080459771,0.7493336097934078,2.0,126.16666666666674,22500.0,15200.0,24.0,152.0,148.0263157894737,31.30287250522217,19.0,12.5,0.3798357034142272,3.0,88.33333333333326,-0.04609929684473342,-0.01112213972696403,0.0,-0.011122139726965434,0.039474013722512545,0.838434891740016,-0.012250135202314832,0.010687816018793608,0.5173133966463879,0.6460412501182489,0.036560796211661306,2.0079184529566425
2418,5.0,7.0,131.0,0.5,24640.0,21500.0,32.0,215.0,114.6046511627907,62.20444119602016,13.0,6.046511627906977,0.7053837622373537,3.0,81.86666666666679,22500.0,17700.0,24.0,177.0,127.1186440677966,27.537710103870303,19.0,10.734463276836156,0.3261865927625008,2.0,88.33333333333326,0.007229512186686171,0.007843061563469084,0.0,0.007843061563470075,-0.08263774778069338,0.14391778362006405,0.0077955405832912696,-0.010140578747174276,0.2880671550045264,0.15329792375687254,-0.17992617581194004,0.3432895359385719
2419,5.0,7.0,131.0,0.54,20610.0,16300.0,32.0,163.0,126.44171779141104,60.13258065399707,10.0,6.134969325153374,0.6134969325153374,3.0,166.0,21510.0,14400.0,24.0,144.0,149.375,30.20349801038288,18.0,12.5,0.0,3.0,75.0,-0.08269312396252762,-0.016210364463421695,0.0,-0.016210364463423742,0.026296959977927956,0.03956910946245973,-0.022272973095117884,-0.0034487947595853515,-0.1912225704784059,0.15329792375687254,0.23121988693265705,0.11832568890743508
2427,5.0,7.0,134.0,0.5,24640.0,21000.0,32.0,210.0,117.33333333333331,61.68248331194266,13.0,6.190476190476191,0.7221786137191952,3.0,81.86666666666679,22500.0,17600.0,24.0,176.0,127.84090909090908,26.959166817647283,19.0,10.795454545454543,0.3280399256759238,3.0,88.33333333333326,0.007229512186686171,0.005530232137806509,0.0,0.005530232137807207,-0.05752610448762309,0.11762952142051844,0.0077955405832912696,0.0007502739945315144,0.3756705665120383,0.15329792375687254,-0.17992617581194004,0.4359815224299888
2918,6.0,7.0,129.0,0.58,20470.0,11300.0,21.0,113.0,181.1504424778761,71.87173529462378,7.0,6.1946902654867255,0.484710227880678,5.0,0.0,6440.0,8700.0,14.0,87.0,74.02298850574712,59.47645382561726,5.0,5.747126436781609,2.392719539616244,1.0,15.0,0.10654692970664559,0.022198051113229266,-0.4556017436932816,0.022198051113232066,0.09753254809419236,-0.2797776903811418,0.026467736854628138,-0.00377849853198456,-0.3947908013560574,-0.5530187636293107,0.0,-1.4120241807098486
2924,6.0,7.0,131.0,0.58,20470.0,11500.0,21.0,115.0,178.0,70.21265543350809,7.0,6.086956521739131,0.4762804847871009,5.0,0.0,6440.0,9100.0,14.0,91.0,70.76923076923077,57.67756707744965,5.0,5.494505494505495,2.287545054358388,1.0,15.0,0.10654692970664559,0.0243121512192511,-0.4556017436932816,0.024312151219254168,0.09140817852846275,-0.42193596557191254,0.026467736854628138,-0.009129927286292265,-0.41283587990638704,-0.5530187636293107,0.0,-1.5794751325589425
2927,6.0,7.0,132.0,0.58,20470.0,11000.0,21.0,110.0,186.0909090909091,76.56432936046558,7.0,6.363636363636363,0.4979295977319691,5.0,0.0,6440.0,8900.0,14.0,89.0,72.35955056179775,59.30037210289365,5.0,5.617977528089887,2.338950561197902,1.0,15.0,0.10654692970664559,0.019026900954196513,-0.4556017436932816,0.019026900954198914,0.10713667309499557,0.12230728105713261,0.026467736854628138,0.004613514741816191,-0.3664928372657685,-0.5530187636293107,0.0,-0.9699874072247472
