,target_com,depth,target_per,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数
0,1.0,5.0,83.0,217060.0,244000.0,401.0,2440.0,88.95901639344262,10.040983606557377,245.0
1,1.0,5.0,86.0,213510.0,227600.0,401.0,2276.0,93.80931458699473,10.764499121265377,245.0
2,1.0,5.0,89.0,188900.0,231100.0,401.0,2311.0,81.73950670705322,9.476417135439204,219.0
3,1.0,5.0,92.0,173590.0,193000.0,401.0,1930.0,89.94300518134715,10.103626943005182,195.0
4,1.0,5.0,95.0,199310.0,214500.0,401.0,2145.0,92.91841491841491,10.48951048951049,225.0
5,1.0,5.0,98.0,196740.0,207700.0,401.0,2077.0,94.72315840154069,10.592200288878189,220.0
6,1.0,5.0,101.0,212480.0,225900.0,401.0,2259.0,94.05931828242585,10.27003098716246,232.0
7,1.0,5.0,104.0,191100.0,210000.0,401.0,2100.0,91.0,10.61904761904762,223.0
8,1.0,5.0,107.0,175580.0,190100.0,401.0,1901.0,92.36191478169384,10.520778537611783,200.0
9,1.0,5.0,110.0,190800.0,211900.0,401.0,2119.0,90.04247286455876,10.523831996224635,223.0
10,1.0,5.0,113.0,174760.0,197500.0,401.0,1975.0,88.48607594936709,10.481012658227847,207.0
11,1.0,5.0,116.0,186580.0,183400.0,401.0,1834.0,101.73391494002182,11.723009814612869,215.0
12,1.0,5.0,119.0,180720.0,191900.0,401.0,1919.0,94.17404898384575,10.47420531526837,201.0
13,1.0,5.0,122.0,169370.0,189000.0,401.0,1890.0,89.6137566137566,10.582010582010582,200.0
14,1.0,5.0,125.0,193010.0,199900.0,401.0,1999.0,96.55327663831916,11.105552776388194,222.0
15,1.0,5.0,128.0,171870.0,189500.0,401.0,1895.0,90.69656992084433,10.765171503957784,204.0
16,1.0,5.0,131.0,175230.0,184400.0,401.0,1844.0,95.02711496746204,10.954446854663773,202.0
17,1.0,5.0,134.0,173100.0,187100.0,401.0,1871.0,92.51737039016568,11.33083912346339,212.0
18,1.0,5.0,137.0,156480.0,176700.0,401.0,1767.0,88.55687606112055,10.582908885116016,187.0
19,1.0,5.0,140.0,173760.0,185900.0,401.0,1859.0,93.46960731576117,11.02743410435718,205.0
20,1.0,5.0,143.0,154700.0,152300.0,401.0,1523.0,101.5758371634931,12.147078135259356,185.0
21,1.0,5.0,146.0,135510.0,163900.0,401.0,1639.0,82.67846247712019,10.494203782794386,172.0
22,1.0,5.0,149.0,146500.0,157000.0,401.0,1570.0,93.31210191082803,11.337579617834395,178.0
23,1.0,5.0,152.0,157290.0,156500.0,401.0,1565.0,100.50479233226837,12.140575079872203,190.0
24,1.0,5.0,155.0,198300.0,184100.0,401.0,1841.0,107.71319934818034,12.221618685497013,225.0
25,1.0,5.0,158.0,138940.0,158100.0,401.0,1581.0,87.88108791903858,10.62618595825427,168.0
26,1.0,5.0,161.0,131180.0,148200.0,401.0,1482.0,88.51551956815115,11.605937921727396,172.0
27,1.0,5.0,164.0,146050.0,160400.0,401.0,1604.0,91.05361596009975,10.847880299251871,174.0
28,1.0,5.0,167.0,156810.0,160800.0,401.0,1608.0,97.51865671641791,11.380597014925373,183.0
29,1.0,5.0,170.0,136760.0,148100.0,401.0,1481.0,92.34301147873059,11.276164753544903,167.0
30,1.0,5.0,173.0,122960.0,130800.0,401.0,1308.0,94.00611620795107,11.162079510703364,146.0
31,1.0,5.0,176.0,137690.0,166900.0,401.0,1669.0,82.4985020970641,10.30557219892151,172.0
32,1.0,5.0,179.0,133500.0,148600.0,401.0,1486.0,89.83849259757739,10.767160161507402,160.0
33,1.0,5.0,182.0,148890.0,142100.0,401.0,1421.0,104.77832512315271,12.31527093596059,175.0
34,1.0,5.0,185.0,134210.0,136200.0,401.0,1362.0,98.5389133627019,12.114537444933921,165.0
35,1.0,5.0,188.0,139550.0,139400.0,401.0,1394.0,100.10760401721663,12.12338593974175,169.0
36,1.0,5.0,191.0,133320.0,144000.0,401.0,1440.0,92.58333333333333,11.319444444444445,163.0
37,1.0,5.0,194.0,123590.0,126400.0,401.0,1264.0,97.77689873417722,12.579113924050633,159.0
38,1.0,5.0,197.0,158180.0,147900.0,401.0,1479.0,106.95064232589588,12.440838404327248,184.0
