,target_com,depth,target_per,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数
0,1.0,5.0,82.0,193990.0,226700.0,401.0,2267.0,85.57123952359947,9.88089986766652,224.0
1,1.0,5.0,84.0,208470.0,224300.0,401.0,2243.0,92.94248773963442,11.056620597414177,248.0
2,1.0,5.0,86.0,203210.0,218600.0,401.0,2186.0,92.95974382433668,10.841720036596524,237.0
3,1.0,5.0,88.0,209720.0,238500.0,401.0,2385.0,87.9329140461216,9.937106918238994,237.0
4,1.0,5.0,90.0,196530.0,206100.0,401.0,2061.0,95.3566229985444,10.86851043182921,224.0
5,1.0,5.0,92.0,204300.0,219900.0,401.0,2199.0,92.90586630286494,10.368349249658936,228.0
6,1.0,5.0,94.0,222890.0,233100.0,401.0,2331.0,95.61990561990562,10.725010725010724,250.0
7,1.0,5.0,96.0,182170.0,209800.0,401.0,2098.0,86.83031458531936,10.295519542421355,216.0
8,1.0,5.0,98.0,183290.0,214900.0,401.0,2149.0,85.29083294555608,10.283852954862727,221.0
9,1.0,5.0,100.0,175320.0,206900.0,401.0,2069.0,84.73658772353794,10.198163363943934,211.0
10,1.0,5.0,102.0,198930.0,208900.0,401.0,2089.0,95.22738152225946,10.770703685974151,225.0
11,1.0,5.0,104.0,185220.0,214100.0,401.0,2141.0,86.51097617935544,10.322279308734236,221.0
12,1.0,5.0,106.0,192460.0,197900.0,401.0,1979.0,97.25113693784739,10.813542193026782,214.0
13,1.0,5.0,108.0,193580.0,200400.0,401.0,2004.0,96.59680638722556,10.878243512974052,218.0
14,1.0,5.0,110.0,184810.0,200000.0,401.0,2000.0,92.405,10.8,216.0
15,1.0,5.0,112.0,212580.0,198800.0,401.0,1988.0,106.93158953722335,12.474849094567404,248.0
16,1.0,5.0,114.0,212970.0,212800.0,401.0,2128.0,100.0798872180451,10.714285714285714,228.0
17,1.0,5.0,116.0,174440.0,191500.0,401.0,1915.0,91.09138381201043,10.443864229765012,200.0
18,1.0,5.0,118.0,168970.0,186800.0,401.0,1868.0,90.45503211991435,10.813704496788008,202.0
19,1.0,5.0,120.0,202870.0,198000.0,401.0,1980.0,102.45959595959594,11.616161616161616,230.0
20,1.0,5.0,122.0,182740.0,183500.0,401.0,1835.0,99.58583106267031,11.280653950953678,207.0
21,1.0,5.0,124.0,186310.0,186900.0,401.0,1869.0,99.68432316746923,11.075441412520064,207.0
22,1.0,5.0,126.0,175600.0,197400.0,401.0,1974.0,88.9564336372847,10.688956433637285,211.0
23,1.0,5.0,128.0,189210.0,185700.0,401.0,1857.0,101.89014539579968,11.954765751211632,222.0
