,target_com,depth,target_per,threshold,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数
240,5.0,5.0,198.0,0.85,59130.0,55500.0,227.0,555.0,106.54054054054055,9.00900900900901,50.0
245,5.0,5.0,200.0,0.85,48920.0,59600.0,227.0,596.0,82.08053691275168,7.2147651006711415,43.0
250,5.0,5.0,202.0,0.85,56250.0,61300.0,227.0,613.0,91.76182707993475,8.64600326264274,53.0
255,5.0,5.0,204.0,0.85,57500.0,62300.0,227.0,623.0,92.29534510433388,8.025682182985554,50.0
260,5.0,5.0,206.0,0.85,64680.0,56600.0,227.0,566.0,114.2756183745583,9.717314487632509,55.0
265,5.0,5.0,208.0,0.85,52790.0,53900.0,227.0,539.0,97.94063079777365,9.090909090909092,49.0
270,5.0,5.0,210.0,0.85,58690.0,60800.0,227.0,608.0,96.52960526315789,8.388157894736842,51.0
275,5.0,5.0,212.0,0.85,54440.0,60300.0,227.0,603.0,90.28192371475954,7.960199004975125,48.0
280,5.0,5.0,214.0,0.85,69340.0,59300.0,227.0,593.0,116.93086003372682,9.612141652613827,57.0
285,5.0,5.0,216.0,0.85,47700.0,45500.0,227.0,455.0,104.83516483516485,9.45054945054945,43.0
290,5.0,5.0,218.0,0.85,45290.0,47000.0,227.0,470.0,96.36170212765958,8.72340425531915,41.0
295,5.0,5.0,220.0,0.85,65130.0,59500.0,227.0,595.0,109.46218487394958,9.411764705882353,56.0
300,5.0,5.0,222.0,0.85,62740.0,54800.0,227.0,548.0,114.48905109489051,9.854014598540147,54.0
305,5.0,5.0,224.0,0.85,52840.0,54400.0,227.0,544.0,97.13235294117646,8.088235294117647,44.0
310,5.0,5.0,226.0,0.85,52010.0,51100.0,227.0,511.0,101.78082191780821,8.610567514677104,44.0
315,5.0,5.0,228.0,0.85,51420.0,52400.0,227.0,524.0,98.12977099236642,8.396946564885496,44.0
320,5.0,5.0,230.0,0.85,44890.0,47200.0,227.0,472.0,95.10593220338983,8.47457627118644,40.0
325,5.0,5.0,232.0,0.85,38930.0,46200.0,227.0,462.0,84.26406926406926,7.142857142857142,33.0
330,5.0,5.0,234.0,0.85,48670.0,46000.0,227.0,460.0,105.80434782608697,9.130434782608695,42.0
335,5.0,5.0,236.0,0.85,45170.0,41200.0,227.0,412.0,109.63592233009709,8.25242718446602,34.0
340,5.0,5.0,238.0,0.85,47500.0,44000.0,227.0,440.0,107.95454545454545,9.545454545454547,42.0
345,5.0,5.0,240.0,0.85,39950.0,46400.0,227.0,464.0,86.09913793103449,8.405172413793103,39.0
350,5.0,5.0,242.0,0.85,35200.0,44200.0,227.0,442.0,79.63800904977376,7.46606334841629,33.0
355,5.0,5.0,244.0,0.85,48140.0,43400.0,227.0,434.0,110.92165898617512,8.064516129032258,35.0
360,5.0,5.0,246.0,0.85,39200.0,41500.0,227.0,415.0,94.4578313253012,8.674698795180722,36.0
365,5.0,5.0,248.0,0.85,35070.0,44200.0,227.0,442.0,79.34389140271493,7.918552036199094,35.0
370,5.0,5.0,250.0,0.85,44270.0,39100.0,227.0,391.0,113.22250639386189,8.951406649616368,35.0
375,5.0,5.0,252.0,0.85,39040.0,37300.0,227.0,373.0,104.66487935656836,8.579088471849866,32.0
380,5.0,5.0,254.0,0.85,36270.0,40800.0,227.0,408.0,88.8970588235294,7.8431372549019605,32.0
385,5.0,5.0,256.0,0.85,42760.0,40000.0,227.0,400.0,106.89999999999999,9.5,38.0
390,5.0,5.0,258.0,0.85,34430.0,40100.0,227.0,401.0,85.86034912718205,7.231920199501247,29.0
395,5.0,5.0,260.0,0.85,40950.0,44300.0,227.0,443.0,92.43792325056434,8.803611738148984,39.0
400,5.0,5.0,262.0,0.85,35820.0,38100.0,227.0,381.0,94.01574803149606,8.923884514435695,34.0
405,5.0,5.0,264.0,0.85,22350.0,32900.0,227.0,329.0,67.93313069908815,7.29483282674772,24.0
410,5.0,5.0,266.0,0.85,31920.0,36800.0,227.0,368.0,86.73913043478261,7.336956521739131,27.0
415,5.0,5.0,268.0,0.85,30980.0,36300.0,227.0,363.0,85.34435261707989,8.264462809917356,30.0
420,5.0,5.0,270.0,0.85,21460.0,28900.0,227.0,289.0,74.2560553633218,7.26643598615917,21.0
425,5.0,5.0,272.0,0.85,31590.0,29200.0,227.0,292.0,108.18493150684931,8.21917808219178,24.0
