,target_com,depth,target_per,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数
0,1.0,5.0,84.0,226470.0,251500.0,401.0,2515.0,90.04771371769384,10.099403578528827,254.0
1,1.0,5.0,88.0,204610.0,200500.0,401.0,2005.0,102.0498753117207,11.321695760598503,227.0
2,1.0,5.0,92.0,226220.0,229600.0,401.0,2296.0,98.52787456445992,10.93205574912892,251.0
3,1.0,5.0,96.0,203840.0,220100.0,401.0,2201.0,92.6124488868696,10.676965015901862,235.0
4,1.0,5.0,100.0,200990.0,208400.0,401.0,2084.0,96.4443378119002,11.132437619961612,232.0
5,1.0,5.0,104.0,189140.0,197100.0,401.0,1971.0,95.96144089294775,10.95890410958904,216.0
6,1.0,5.0,108.0,205510.0,206500.0,401.0,2065.0,99.52058111380146,11.186440677966102,231.0
7,1.0,5.0,112.0,175550.0,188100.0,401.0,1881.0,93.32801701222753,10.526315789473683,198.0
8,1.0,5.0,116.0,160940.0,177500.0,401.0,1775.0,90.67042253521127,10.47887323943662,186.0
9,1.0,5.0,120.0,169200.0,192100.0,401.0,1921.0,88.07912545549193,10.098906819364913,194.0
10,1.0,5.0,124.0,186330.0,186800.0,401.0,1868.0,99.74839400428266,11.295503211991436,211.0
11,1.0,5.0,128.0,164240.0,174700.0,401.0,1747.0,94.0125930165999,11.161991986262164,195.0
12,1.0,5.0,132.0,160870.0,158800.0,401.0,1588.0,101.30352644836272,11.397984886649875,181.0
13,1.0,5.0,136.0,156670.0,170800.0,401.0,1708.0,91.72716627634661,10.831381733021077,185.0
14,1.0,5.0,140.0,166310.0,171200.0,401.0,1712.0,97.14369158878505,11.682242990654206,200.0
15,1.0,5.0,144.0,141440.0,157800.0,401.0,1578.0,89.63244613434728,10.899873257287707,172.0
16,1.0,5.0,148.0,164080.0,166700.0,401.0,1667.0,98.42831433713258,11.697660467906418,195.0
17,1.0,5.0,152.0,158940.0,174000.0,401.0,1740.0,91.3448275862069,10.402298850574713,181.0
18,1.0,5.0,156.0,138750.0,150400.0,401.0,1504.0,92.25398936170212,11.569148936170212,174.0
19,1.0,5.0,160.0,156010.0,164700.0,401.0,1647.0,94.7237401335762,11.35397692774742,187.0
20,1.0,5.0,164.0,138650.0,161400.0,401.0,1614.0,85.90458488228006,10.718711276332094,173.0
21,1.0,5.0,168.0,148000.0,163000.0,401.0,1630.0,90.79754601226993,11.28834355828221,184.0
22,1.0,5.0,172.0,149770.0,168900.0,401.0,1689.0,88.67377146240379,10.242747187685021,173.0
23,1.0,5.0,176.0,140160.0,177600.0,401.0,1776.0,78.91891891891892,9.74099099099099,173.0
24,1.0,5.0,180.0,150340.0,156200.0,401.0,1562.0,96.24839948783611,11.523687580025609,180.0
25,1.0,5.0,184.0,124540.0,136500.0,401.0,1365.0,91.23809523809524,10.842490842490843,148.0
26,1.0,5.0,188.0,137800.0,154800.0,401.0,1548.0,89.01808785529715,11.175710594315245,173.0
27,1.0,5.0,192.0,127110.0,147700.0,401.0,1477.0,86.05958023019635,10.69735951252539,158.0
28,1.0,5.0,196.0,119830.0,128800.0,401.0,1288.0,93.03571428571429,10.714285714285714,138.0
29,1.0,5.0,200.0,136800.0,138400.0,401.0,1384.0,98.84393063583815,11.488439306358382,159.0
30,1.0,5.0,204.0,146320.0,154900.0,401.0,1549.0,94.4609425435765,11.491284699806327,178.0
31,1.0,5.0,208.0,130650.0,138900.0,401.0,1389.0,94.06047516198704,11.375089992800575,158.0
32,1.0,5.0,212.0,148770.0,142300.0,401.0,1423.0,104.54673225579761,12.368236120871398,176.0
33,1.0,5.0,216.0,129720.0,125500.0,401.0,1255.0,103.36254980079683,13.06772908366534,164.0
34,1.0,5.0,220.0,100440.0,115800.0,401.0,1158.0,86.73575129533678,11.312607944732298,131.0
