,target_com,depth,target_per,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数
0,1.0,5.0,83.0,233850.0,226000.0,401.0,2260.0,103.47345132743362,10.88495575221239,246.0
1,1.0,5.0,86.0,204660.0,227100.0,401.0,2271.0,90.11889035667107,10.479964773227653,238.0
2,1.0,5.0,89.0,189520.0,203600.0,401.0,2036.0,93.0844793713163,10.903732809430256,222.0
3,1.0,5.0,92.0,198480.0,214300.0,401.0,2143.0,92.61782547830146,10.77928138124125,231.0
4,1.0,5.0,95.0,219200.0,225900.0,401.0,2259.0,97.03408587870739,10.668437361664452,241.0
5,1.0,5.0,98.0,203320.0,205700.0,401.0,2057.0,98.84297520661157,10.792416140009722,222.0
6,1.0,5.0,101.0,192710.0,204300.0,401.0,2043.0,94.32697014194812,10.866372980910425,222.0
7,1.0,5.0,104.0,180770.0,190400.0,401.0,1904.0,94.9422268907563,10.92436974789916,208.0
8,1.0,5.0,107.0,188390.0,213800.0,401.0,2138.0,88.11506080449017,10.149672591206734,217.0
9,1.0,5.0,110.0,175110.0,202800.0,401.0,2028.0,86.34615384615385,10.207100591715976,207.0
10,1.0,5.0,113.0,204990.0,204800.0,401.0,2048.0,100.0927734375,11.279296875,231.0
11,1.0,5.0,116.0,186020.0,182500.0,401.0,1825.0,101.92876712328767,11.397260273972602,208.0
12,1.0,5.0,119.0,195130.0,192900.0,401.0,1929.0,101.15603939865214,11.35303265940902,219.0
13,1.0,5.0,122.0,188180.0,195400.0,401.0,1954.0,96.3050153531218,10.696008188331628,209.0
14,1.0,5.0,125.0,172990.0,165300.0,401.0,1653.0,104.65214761040534,12.462189957652752,206.0
15,1.0,5.0,128.0,156590.0,174600.0,401.0,1746.0,89.68499427262314,10.882016036655212,190.0
16,1.0,5.0,131.0,189480.0,178600.0,401.0,1786.0,106.09182530795074,11.590145576707727,207.0
17,1.0,5.0,134.0,156140.0,165900.0,401.0,1659.0,94.11693791440628,10.789632308619652,179.0
18,1.0,5.0,137.0,188490.0,187900.0,401.0,1879.0,100.31399680681214,11.495476317189993,216.0
19,1.0,5.0,140.0,188940.0,178300.0,401.0,1783.0,105.96747055524398,12.058328659562536,215.0
20,1.0,5.0,143.0,154520.0,187900.0,401.0,1879.0,82.23523150612027,9.89888238424694,186.0
21,1.0,5.0,146.0,176790.0,183300.0,401.0,1833.0,96.44844517184943,11.020185488270595,202.0
22,1.0,5.0,149.0,172410.0,178000.0,401.0,1780.0,96.85955056179776,10.730337078651687,191.0
23,1.0,5.0,152.0,162360.0,166400.0,401.0,1664.0,97.57211538461539,11.538461538461538,192.0
24,1.0,5.0,155.0,158410.0,174500.0,401.0,1745.0,90.77936962750717,10.601719197707736,185.0
25,1.0,5.0,158.0,144690.0,161800.0,401.0,1618.0,89.42521631644004,10.815822002472189,175.0
26,1.0,5.0,161.0,160540.0,155400.0,401.0,1554.0,103.30759330759332,11.904761904761903,185.0
27,1.0,5.0,164.0,167130.0,172700.0,401.0,1727.0,96.77475390851187,11.34916039374638,196.0
28,1.0,5.0,167.0,150770.0,161800.0,401.0,1618.0,93.18294190358468,11.248454882571075,182.0
29,1.0,5.0,170.0,148400.0,151500.0,401.0,1515.0,97.95379537953795,11.41914191419142,173.0
30,1.0,5.0,173.0,137840.0,159300.0,401.0,1593.0,86.52856246076584,10.546139359698682,168.0
31,1.0,5.0,176.0,122150.0,137300.0,401.0,1373.0,88.96576839038602,11.507647487254188,158.0
32,1.0,5.0,179.0,150360.0,175100.0,401.0,1751.0,85.8709308966305,10.96516276413478,192.0
33,1.0,5.0,182.0,136290.0,143100.0,401.0,1431.0,95.24109014675052,11.180992313067785,160.0
34,1.0,5.0,185.0,146490.0,158900.0,401.0,1589.0,92.19005663939585,11.139081183134046,177.0
35,1.0,5.0,188.0,149750.0,138100.0,401.0,1381.0,108.43591600289646,12.16509775524982,168.0
36,1.0,5.0,191.0,136780.0,136300.0,401.0,1363.0,100.35216434336023,11.298606016140866,154.0
37,1.0,5.0,194.0,124320.0,141500.0,401.0,1415.0,87.85865724381625,11.024734982332156,156.0
38,1.0,5.0,197.0,142910.0,145800.0,401.0,1458.0,98.01783264746227,11.385459533607682,166.0
39,1.0,5.0,200.0,137740.0,151500.0,401.0,1515.0,90.91749174917491,10.825082508250825,164.0
40,1.0,5.0,203.0,122500.0,136500.0,401.0,1365.0,89.74358974358975,10.76923076923077,147.0
41,1.0,5.0,206.0,148470.0,146700.0,401.0,1467.0,101.20654396728017,11.588275391956374,170.0
42,1.0,5.0,209.0,135890.0,128000.0,401.0,1280.0,106.16406249999999,12.421875,159.0
43,1.0,5.0,212.0,132230.0,134600.0,401.0,1346.0,98.23922734026745,11.515601783060921,155.0
44,1.0,5.0,215.0,123920.0,129900.0,401.0,1299.0,95.39645881447268,11.393379522709775,148.0
45,1.0,5.0,218.0,123750.0,123200.0,401.0,1232.0,100.44642857142858,11.931818181818182,147.0
46,1.0,5.0,221.0,154880.0,148300.0,401.0,1483.0,104.43695212407282,11.800404585300067,175.0
47,1.0,5.0,224.0,143180.0,139700.0,401.0,1397.0,102.49105225483177,11.739441660701504,164.0
48,1.0,5.0,227.0,138410.0,128300.0,401.0,1283.0,107.87996882307094,11.535463756819954,148.0
49,1.0,5.0,230.0,117220.0,127100.0,401.0,1271.0,92.22659323367427,11.408339889850511,145.0
50,1.0,5.0,233.0,145890.0,128500.0,401.0,1285.0,113.53307392996108,13.073929961089496,168.0
51,1.0,5.0,236.0,124320.0,124400.0,401.0,1244.0,99.93569131832798,12.29903536977492,153.0
52,1.0,5.0,239.0,124070.0,120500.0,401.0,1205.0,102.96265560165976,12.448132780082988,150.0
53,1.0,5.0,242.0,119990.0,116500.0,401.0,1165.0,102.99570815450643,12.274678111587983,143.0
54,1.0,5.0,245.0,114970.0,119400.0,401.0,1194.0,96.28978224455611,11.306532663316583,135.0
55,1.0,5.0,248.0,106130.0,105300.0,401.0,1053.0,100.78822412155746,11.77587844254511,124.0
56,1.0,5.0,251.0,132950.0,124600.0,401.0,1246.0,106.70144462279293,12.520064205457466,156.0
57,1.0,5.0,254.0,132520.0,125100.0,401.0,1251.0,105.9312549960032,13.189448441247004,165.0
58,1.0,5.0,257.0,117090.0,137000.0,401.0,1370.0,85.46715328467154,10.875912408759124,149.0
59,1.0,6.0,83.0,218900.0,236900.0,401.0,2369.0,92.4018573237653,10.552975939214859,250.0
60,1.0,6.0,86.0,213350.0,226400.0,401.0,2264.0,94.23586572438163,10.60070671378092,240.0
61,1.0,6.0,89.0,205670.0,224900.0,401.0,2249.0,91.44953312583371,9.959982214317474,224.0
62,1.0,6.0,92.0,208530.0,231900.0,401.0,2319.0,89.92238033635186,10.219922380336351,237.0
63,1.0,6.0,95.0,196860.0,200400.0,401.0,2004.0,98.23353293413174,11.22754491017964,225.0
64,1.0,6.0,98.0,217550.0,223800.0,401.0,2238.0,97.20732797140303,10.857908847184987,243.0
65,1.0,6.0,101.0,190560.0,198800.0,401.0,1988.0,95.85513078470825,10.814889336016096,215.0
66,1.0,6.0,104.0,176070.0,196100.0,401.0,1961.0,89.78582355940846,10.402855685874554,204.0
67,1.0,6.0,107.0,208160.0,213300.0,401.0,2133.0,97.59024847632443,11.251758087201125,240.0
68,1.0,6.0,110.0,181000.0,225200.0,401.0,2252.0,80.37300177619893,9.7246891651865,219.0
69,1.0,6.0,113.0,180050.0,205200.0,401.0,2052.0,87.74366471734892,10.526315789473683,216.0
70,1.0,6.0,116.0,177090.0,196200.0,401.0,1962.0,90.2599388379205,10.958205912334353,215.0
71,1.0,6.0,119.0,162570.0,187100.0,401.0,1871.0,86.88936397648317,10.742918225547836,201.0
72,1.0,6.0,122.0,183790.0,202100.0,401.0,2021.0,90.94012864918358,11.034141514101929,223.0
73,1.0,6.0,125.0,156800.0,188700.0,401.0,1887.0,83.09485956544779,9.85691573926868,186.0
74,1.0,6.0,128.0,143870.0,174500.0,401.0,1745.0,82.44699140401146,10.257879656160458,179.0
75,1.0,6.0,131.0,178250.0,182700.0,401.0,1827.0,97.56431308155446,11.16584564860427,204.0
76,1.0,6.0,134.0,159990.0,177600.0,401.0,1776.0,90.08445945945947,10.416666666666668,185.0
77,1.0,6.0,137.0,183570.0,187900.0,401.0,1879.0,97.69558275678553,11.229377328366152,211.0
78,1.0,6.0,140.0,164480.0,182000.0,401.0,1820.0,90.37362637362637,10.87912087912088,198.0
79,1.0,6.0,143.0,171410.0,186400.0,401.0,1864.0,91.95815450643778,10.354077253218884,193.0
80,1.0,6.0,146.0,160430.0,165000.0,401.0,1650.0,97.23030303030303,11.212121212121213,185.0
81,1.0,6.0,149.0,155040.0,171700.0,401.0,1717.0,90.2970297029703,10.716365754222481,184.0
82,1.0,6.0,152.0,152870.0,149200.0,401.0,1492.0,102.45978552278821,12.064343163538874,180.0
83,1.0,6.0,155.0,135320.0,149900.0,401.0,1499.0,90.27351567711807,11.274182788525684,169.0
84,1.0,6.0,158.0,157400.0,147700.0,401.0,1477.0,106.5673662830061,12.322274881516588,182.0
85,1.0,6.0,161.0,143570.0,160400.0,401.0,1604.0,89.5074812967581,10.785536159600998,173.0
86,1.0,6.0,164.0,163190.0,161700.0,401.0,1617.0,100.92145949288806,11.873840445269018,192.0
87,1.0,6.0,167.0,154020.0,162000.0,401.0,1620.0,95.07407407407408,11.17283950617284,181.0
88,1.0,6.0,170.0,132080.0,141000.0,401.0,1410.0,93.67375886524823,11.27659574468085,159.0
89,1.0,6.0,173.0,139990.0,158700.0,401.0,1587.0,88.2104599873976,10.33396345305608,164.0
90,1.0,6.0,176.0,143630.0,159000.0,401.0,1590.0,90.33333333333333,10.628930817610064,169.0
