,target_com,depth,target_per,threshold,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数,number_i
4906,10.0,8.0,180.0,0.9,53320.0,40700.0,122.0,407.0,131.007371007371,7.862407862407863,32.0,39.0
4936,10.0,8.0,200.0,0.9,36770.0,29400.0,122.0,294.0,125.06802721088437,6.802721088435375,20.0,49.0
4811,10.0,8.0,116.0,0.92,68920.0,54400.0,122.0,544.0,126.69117647058825,5.698529411764706,31.0,7.0
4907,10.0,8.0,180.0,0.92,42530.0,36300.0,122.0,363.0,117.1625344352617,7.7134986225895315,28.0,39.0
4937,10.0,8.0,200.0,0.92,35810.0,25500.0,122.0,255.0,140.4313725490196,7.450980392156863,19.0,49.0
5156,11.0,5.0,178.0,0.92,53990.0,45200.0,88.0,452.0,119.44690265486726,5.08849557522124,23.0,38.0
5159,11.0,5.0,180.0,0.92,47630.0,32900.0,88.0,329.0,144.7720364741641,6.68693009118541,22.0,39.0
5690,12.0,5.0,198.0,0.92,27670.0,23200.0,74.0,232.0,119.26724137931036,6.465517241379311,15.0,48.0
5693,12.0,5.0,200.0,0.92,32760.0,27100.0,74.0,271.0,120.88560885608857,6.642066420664207,18.0,49.0
6252,13.0,5.0,238.0,0.85,42980.0,32500.0,88.0,325.0,132.24615384615385,5.846153846153846,19.0,68.0
6255,13.0,5.0,240.0,0.85,40300.0,33900.0,88.0,339.0,118.87905604719764,5.604719764011799,19.0,69.0
6282,13.0,5.0,258.0,0.85,38560.0,29300.0,88.0,293.0,131.60409556313994,5.802047781569966,17.0,78.0
6285,13.0,5.0,260.0,0.85,43310.0,25800.0,88.0,258.0,167.86821705426357,6.976744186046512,18.0,79.0
6288,13.0,5.0,262.0,0.85,31350.0,22300.0,88.0,223.0,140.5829596412556,7.174887892376682,16.0,80.0
6238,13.0,5.0,228.0,0.9,33590.0,25800.0,88.0,258.0,130.19379844961242,5.813953488372093,15.0,63.0
6241,13.0,5.0,230.0,0.9,31100.0,24300.0,88.0,243.0,127.9835390946502,5.761316872427984,14.0,64.0
6256,13.0,5.0,240.0,0.9,30720.0,25500.0,88.0,255.0,120.4705882352941,5.490196078431373,14.0,69.0
6283,13.0,5.0,258.0,0.9,32760.0,22400.0,88.0,224.0,146.25,7.142857142857142,16.0,78.0
6286,13.0,5.0,260.0,0.9,32830.0,19900.0,88.0,199.0,164.9748743718593,7.035175879396985,14.0,79.0
6289,13.0,5.0,262.0,0.9,28270.0,17700.0,88.0,177.0,159.7175141242938,7.909604519774012,14.0,80.0
6292,13.0,5.0,264.0,0.9,30190.0,22300.0,88.0,223.0,135.38116591928252,7.174887892376682,16.0,81.0
6089,13.0,5.0,128.0,0.92,51120.0,44400.0,88.0,444.0,115.13513513513512,5.18018018018018,23.0,13.0
6345,13.0,8.0,132.0,0.85,73210.0,62700.0,88.0,627.0,116.76236044657098,5.103668261562999,32.0,15.0
6348,13.0,8.0,134.0,0.85,79020.0,64500.0,88.0,645.0,122.51162790697674,5.736434108527131,37.0,16.0
6399,13.0,8.0,168.0,0.85,60620.0,47000.0,88.0,470.0,128.9787234042553,5.106382978723404,24.0,33.0
6402,13.0,8.0,170.0,0.85,58700.0,46700.0,88.0,467.0,125.69593147751604,5.567451820128479,26.0,34.0
6528,13.0,8.0,254.0,0.85,37930.0,25700.0,88.0,257.0,147.58754863813232,5.836575875486381,15.0,76.0
6531,13.0,8.0,256.0,0.85,35340.0,23800.0,88.0,238.0,148.4873949579832,5.88235294117647,14.0,77.0
6543,13.0,8.0,264.0,0.85,31440.0,27100.0,88.0,271.0,116.01476014760148,6.642066420664207,18.0,81.0
6546,13.0,8.0,266.0,0.85,34830.0,26400.0,88.0,264.0,131.9318181818182,5.681818181818182,15.0,82.0
6340,13.0,8.0,128.0,0.9,58300.0,46300.0,88.0,463.0,125.91792656587472,5.399568034557236,25.0,13.0
6346,13.0,8.0,132.0,0.9,68740.0,50000.0,88.0,500.0,137.48,6.0,30.0,15.0
6490,13.0,8.0,228.0,0.9,33830.0,26500.0,88.0,265.0,127.66037735849056,6.037735849056604,16.0,63.0
6493,13.0,8.0,230.0,0.9,31230.0,25800.0,88.0,258.0,121.04651162790698,6.2015503875969,16.0,64.0
6505,13.0,8.0,238.0,0.9,36470.0,24700.0,88.0,247.0,147.6518218623482,6.0728744939271255,15.0,68.0
6508,13.0,8.0,240.0,0.9,33850.0,26300.0,88.0,263.0,128.70722433460077,5.323193916349809,14.0,69.0
6341,13.0,8.0,128.0,0.92,47040.0,40700.0,88.0,407.0,115.57739557739556,5.159705159705159,21.0,13.0
6347,13.0,8.0,132.0,0.92,62100.0,44900.0,88.0,449.0,138.30734966592428,6.23608017817372,28.0,15.0
6356,13.0,8.0,138.0,0.92,49540.0,42800.0,88.0,428.0,115.74766355140189,5.14018691588785,22.0,18.0
6359,13.0,8.0,140.0,0.92,57730.0,46700.0,88.0,467.0,123.61884368308353,5.567451820128479,26.0,19.0
6371,13.0,8.0,148.0,0.92,55870.0,42800.0,88.0,428.0,130.5373831775701,5.373831775700935,23.0,23.0
6680,14.0,5.0,186.0,0.92,47340.0,34100.0,77.0,341.0,138.82697947214075,5.571847507331378,19.0,42.0
7913,16.0,8.0,168.0,0.92,37520.0,19500.0,58.0,195.0,192.4102564102564,6.153846153846154,12.0,33.0
7916,16.0,8.0,170.0,0.92,24750.0,16900.0,58.0,169.0,146.44970414201185,5.325443786982249,9.0,34.0
10275,21.0,5.0,232.0,0.85,32020.0,27600.0,83.0,276.0,116.0144927536232,6.521739130434782,18.0,65.0
10278,21.0,5.0,234.0,0.85,34530.0,26800.0,83.0,268.0,128.84328358208955,6.7164179104477615,18.0,66.0
10317,21.0,5.0,260.0,0.85,27830.0,20500.0,83.0,205.0,135.75609756097563,6.341463414634147,13.0,79.0
10320,21.0,5.0,262.0,0.85,27420.0,23800.0,83.0,238.0,115.21008403361344,6.302521008403361,15.0,80.0
10276,21.0,5.0,232.0,0.9,26110.0,20900.0,83.0,209.0,124.92822966507178,7.177033492822966,15.0,65.0
10309,21.0,5.0,254.0,0.9,30480.0,20300.0,83.0,203.0,150.14778325123152,6.896551724137931,14.0,76.0
10277,21.0,5.0,232.0,0.92,24970.0,18100.0,83.0,181.0,137.95580110497238,7.734806629834254,14.0,65.0
10280,21.0,5.0,234.0,0.92,21840.0,17200.0,83.0,172.0,126.97674418604652,7.55813953488372,13.0,66.0
10310,21.0,5.0,254.0,0.92,27450.0,16900.0,83.0,169.0,162.42603550295857,7.6923076923076925,13.0,76.0
10313,21.0,5.0,256.0,0.92,25190.0,19600.0,83.0,196.0,128.5204081632653,6.63265306122449,13.0,77.0
11038,22.0,8.0,236.0,0.9,22670.0,18700.0,67.0,187.0,121.22994652406418,5.88235294117647,11.0,67.0
11051,22.0,8.0,244.0,0.92,28390.0,19800.0,67.0,198.0,143.3838383838384,7.575757575757576,15.0,71.0
