,racer_ID,racer_rank,racer_male,racer_age,racer_doub_win,racer_ave_st_time
584,4002.0,4,1,42.0,0.512,0.15
585,4003.0,3,1,42.0,0.320,0.17
586,4004.0,2,1,41.0,0.279,0.20
587,4005.0,2,1,41.0,0.223,0.19
588,4006.0,3,1,41.0,0.358,0.20
589,4007.0,2,1,40.0,0.320,0.14
590,4008.0,4,1,40.0,0.531,0.18
591,4009.0,2,1,40.0,0.260,0.13
592,4010.0,2,1,40.0,0.209,0.20
593,4011.0,3,0,40.0,0.375,0.17
594,4012.0,3,1,40.0,0.448,0.15
595,4013.0,3,1,40.0,0.435,0.14
596,4014.0,2,0,40.0,0.337,0.19
597,4015.0,4,1,40.0,0.433,0.15
598,4016.0,3,1,40.0,0.348,0.15
599,4017.0,3,0,39.0,0.418,0.17
600,4019.0,4,1,39.0,0.421,0.16
601,4020.0,2,1,39.0,0.204,0.19
602,4021.0,2,1,39.0,0.237,0.15
603,4022.0,3,1,39.0,0.413,0.15
604,4023.0,2,1,42.0,0.145,0.18
605,4024.0,4,1,42.0,0.455,0.15
606,4025.0,4,1,42.0,0.503,0.17
607,4026.0,2,1,42.0,0.163,0.20
608,4027.0,3,1,41.0,0.409,0.17
609,4028.0,4,1,41.0,0.579,0.14
610,4030.0,4,1,41.0,0.506,0.14
611,4031.0,2,1,41.0,0.290,0.18
612,4033.0,3,1,41.0,0.455,0.13
613,4034.0,2,1,41.0,0.232,0.20
614,4035.0,2,1,41.0,0.269,0.20
615,4036.0,2,1,41.0,0.196,0.22
616,4037.0,2,1,41.0,0.179,0.19
617,4038.0,2,1,41.0,0.214,0.16
618,4039.0,2,1,41.0,0.358,0.14
619,4040.0,3,1,40.0,0.420,0.14
620,4041.0,2,1,40.0,0.306,0.20
621,4042.0,4,1,40.0,0.496,0.16
622,4043.0,4,1,40.0,0.457,0.17
623,4044.0,4,1,40.0,0.569,0.14
624,4045.0,3,0,40.0,0.386,0.16
625,4046.0,2,1,40.0,0.204,0.20
626,4047.0,2,1,39.0,0.319,0.16
627,4049.0,4,1,39.0,0.513,0.15
628,4050.0,4,0,38.0,0.525,0.16
629,4051.0,1,1,38.0,0.000,0.00
630,4052.0,4,1,38.0,0.604,0.15
631,4053.0,4,1,41.0,0.435,0.15
632,4054.0,2,1,41.0,0.292,0.18
633,4055.0,4,1,41.0,0.466,0.15
634,4056.0,2,1,41.0,0.291,0.15
635,4057.0,3,1,40.0,0.397,0.15
636,4058.0,3,1,40.0,0.344,0.18
637,4059.0,2,1,40.0,0.287,0.18
638,4060.0,3,1,40.0,0.390,0.18
639,4061.0,4,1,40.0,0.500,0.14
640,4062.0,2,1,40.0,0.278,0.17
641,4063.0,4,1,40.0,0.612,0.13
642,4064.0,4,1,40.0,0.483,0.16
643,4065.0,2,0,40.0,0.319,0.20
644,4066.0,3,1,39.0,0.409,0.15
645,4067.0,4,1,39.0,0.568,0.15
646,4068.0,2,1,39.0,0.298,0.16
647,4069.0,3,1,39.0,0.394,0.17
648,4070.0,4,1,39.0,0.558,0.16
649,4071.0,2,0,39.0,0.245,0.18
650,4072.0,4,1,38.0,0.525,0.15
651,4073.0,4,1,38.0,0.481,0.17
652,4074.0,4,1,38.0,0.538,0.12
653,4075.0,4,1,38.0,0.451,0.14
654,4076.0,4,1,41.0,0.452,0.19
655,4077.0,2,1,41.0,0.274,0.18
656,4078.0,2,1,41.0,0.262,0.21
657,4079.0,3,1,41.0,0.420,0.15
658,4080.0,4,1,40.0,0.524,0.13
659,4081.0,2,1,40.0,0.221,0.19
660,4082.0,3,1,40.0,0.366,0.15
661,4083.0,4,1,40.0,0.494,0.16
662,4084.0,4,1,40.0,0.488,0.16
663,4085.0,3,1,40.0,0.326,0.21
664,4086.0,3,1,39.0,0.430,0.15
665,4088.0,2,0,39.0,0.304,0.20
666,4089.0,3,1,39.0,0.315,0.17
667,4090.0,4,1,39.0,0.470,0.12
668,4091.0,2,1,39.0,0.309,0.17
669,4092.0,3,1,38.0,0.323,0.16
670,4093.0,3,1,38.0,0.365,0.19
671,4094.0,2,1,38.0,0.191,0.20
672,4095.0,4,1,38.0,0.659,0.14
673,4096.0,4,1,38.0,0.469,0.16
674,4097.0,2,1,37.0,0.145,0.22
675,4098.0,1,0,37.0,0.257,0.21
676,4099.0,4,1,41.0,0.528,0.15
677,4100.0,3,1,40.0,0.368,0.14
678,4101.0,4,1,40.0,0.649,0.16
679,4102.0,3,1,40.0,0.452,0.15
680,4103.0,2,1,40.0,0.197,0.22
681,4104.0,2,1,40.0,0.305,0.14
682,4105.0,3,1,40.0,0.361,0.20
683,4106.0,3,1,40.0,0.302,0.19
