racer_ID,racer_rank,racer_male,racer_age,racer_doub_win,racer_ave_st_time
2014,2,1,69,0.299,0.16
2380,2,1,65,0.236,0.18
2505,1,1,65,0.061,0.24
2528,2,1,68,0.282,0.17
2538,2,1,67,0.298,0.21
2568,2,1,66,0.152,0.19
2596,2,1,68,0.259,0.18
2698,2,1,62,0.181,0.20
2757,1,1,64,0.068,0.20
2776,2,1,62,0.222,0.21
2785,2,1,61,0.245,0.18
2787,2,1,61,0.281,0.17
2816,2,1,63,0.212,0.21
2820,1,1,63,0.000,0.00
2823,2,1,62,0.197,0.20
2841,2,1,59,0.267,0.19
2842,2,1,59,0.171,0.19
2844,2,1,59,0.236,0.19
2876,3,1,58,0.491,0.18
2878,4,1,58,0.473,0.20
2883,2,1,62,0.232,0.20
2887,2,1,61,0.281,0.19
2903,3,1,56,0.337,0.17
2907,2,1,61,0.154,0.23
2910,2,1,60,0.213,0.19
2912,3,1,60,0.421,0.18
2914,3,1,59,0.387,0.15
2930,4,1,59,0.491,0.18
2935,2,1,58,0.133,0.21
2941,2,1,56,0.222,0.18
2942,3,1,56,0.398,0.13
2958,2,1,58,0.263,0.20
2969,2,1,60,0.211,0.21
2974,2,1,58,0.172,0.17
2983,2,0,56,0.297,0.15
2992,4,1,55,0.477,0.13
2994,1,1,54,0.064,0.24
2995,2,0,54,0.163,0.23
2997,2,1,54,0.294,0.21
3005,2,1,59,0.322,0.20
3006,2,1,58,0.146,0.21
3010,4,1,58,0.540,0.14
3020,2,1,56,0.176,0.26
3022,4,1,55,0.595,0.15
3024,4,1,54,0.678,0.18
3025,2,1,54,0.333,0.20
3036,3,1,58,0.388,0.16
3044,1,1,55,0.159,0.20
3051,2,1,53,0.228,0.16
3052,2,1,53,0.168,0.22
3054,4,1,53,0.479,0.17
3058,2,1,58,0.258,0.18
3064,3,1,56,0.434,0.18
3065,2,1,56,0.140,0.22
3066,2,1,56,0.291,0.21
3070,3,1,55,0.472,0.16
3072,2,1,54,0.323,0.16
3073,2,1,53,0.276,0.17
3075,3,1,53,0.428,0.15
3079,2,1,53,0.333,0.20
3081,4,1,52,0.491,0.16
3083,1,0,56,0.063,0.21
3085,2,1,56,0.276,0.22
3090,2,1,55,0.128,0.21
3092,1,0,54,0.000,0.20
3095,2,1,54,0.247,0.19
3100,1,0,53,0.095,0.18
3103,2,1,52,0.311,0.16
3105,2,1,52,0.247,0.18
3107,2,1,52,0.284,0.19
3108,2,1,52,0.200,0.17
3117,1,0,54,0.086,0.26
3120,2,1,54,0.142,0.21
3121,2,1,54,0.291,0.19
3122,2,1,54,0.238,0.19
3123,2,1,54,0.218,0.20
3128,2,0,52,0.234,0.19
3135,2,1,57,0.280,0.18
3136,2,1,57,0.173,0.19
3137,2,1,56,0.176,0.18
3138,2,1,56,0.112,0.21
3139,2,0,55,0.186,0.21
3141,2,1,54,0.301,0.19
3142,2,0,53,0.102,0.20
3151,3,1,52,0.361,0.16
3153,2,1,52,0.343,0.21
3156,3,1,51,0.398,0.16
3158,3,1,51,0.398,0.16
3159,4,1,51,0.671,0.16
3161,3,1,56,0.401,0.19
3164,3,1,55,0.403,0.18
3166,2,1,54,0.141,0.16
3169,2,0,53,0.154,0.22
3170,2,1,53,0.222,0.23
3171,2,1,53,0.191,0.19
3174,2,1,52,0.237,0.20
3175,2,0,52,0.287,0.19
3176,3,1,52,0.392,0.17
3177,2,0,52,0.240,0.21
3182,2,0,51,0.186,0.21
3186,2,1,56,0.287,0.20
3187,2,1,55,0.279,0.22
3188,4,0,54,0.413,0.16
3189,2,1,54,0.185,0.22
3190,2,1,54,0.322,0.16
3200,4,1,51,0.495,0.16
3202,2,1,51,0.313,0.18
3207,2,0,50,0.274,0.16
3211,3,1,54,0.354,0.16
3212,3,1,54,0.358,0.16
3214,2,1,53,0.175,0.18
3220,2,1,52,0.305,0.19
3224,2,1,51,0.302,0.18
3225,2,0,50,0.229,0.24
3226,3,1,50,0.320,0.19
3227,4,1,50,0.487,0.18
3228,1,1,50,0.047,0.23
3231,4,1,50,0.466,0.18
3232,4,0,49,0.483,0.15
3233,3,1,49,0.388,0.16
3234,2,1,49,0.205,0.16
3235,2,1,54,0.236,0.20
3236,2,1,54,0.245,0.20
3243,1,1,52,0.000,0.00
3245,2,1,51,0.374,0.16
3246,2,1,51,0.300,0.19
3251,4,1,49,0.490,0.17
3254,2,0,49,0.294,0.24
3256,4,1,49,0.679,0.14
3257,3,1,49,0.653,0.15
3261,2,1,53,0.186,0.21
3265,4,1,51,0.651,0.15
3268,3,1,51,0.441,0.20
3269,1,1,51,0.122,0.22
3273,3,1,50,0.383,0.16
3276,2,1,50,0.176,0.20
3277,2,1,49,0.221,0.19
3278,3,1,49,0.416,0.19
3280,3,0,49,0.355,0.18
3281,2,1,49,0.200,0.23
3282,3,1,49,0.432,0.19
3283,2,1,48,0.303,0.17
3284,3,1,48,0.363,0.19
3286,2,1,47,0.322,0.18
3289,2,0,53,0.409,0.18
3290,4,1,52,0.470,0.15
3291,2,1,51,0.175,0.22
3293,2,1,50,0.245,0.21
3294,2,1,50,0.262,0.16
3295,3,1,49,0.349,0.17
3296,2,1,49,0.193,0.20
3297,4,1,49,0.484,0.19
3298,2,0,49,0.142,0.19
3299,1,0,49,0.030,0.24
3300,4,1,49,0.441,0.15
3302,4,0,48,0.475,0.19
3303,3,1,48,0.374,0.19
3304,4,1,48,0.555,0.17
3305,2,1,48,0.304,0.19
3306,2,1,48,0.196,0.18
3307,1,1,48,0.444,0.21
3309,2,1,52,0.116,0.21
3310,2,1,52,0.173,0.19
3312,3,1,51,0.356,0.17
3313,2,1,50,0.301,0.18
3315,2,1,50,0.208,0.19
3317,2,0,50,0.305,0.20
3319,3,1,49,0.360,0.17
3324,1,0,49,0.102,0.23
3325,2,1,48,0.156,0.19
3326,3,1,48,0.392,0.17
3327,4,1,48,0.556,0.16
3328,1,0,48,0.090,0.19
3329,4,1,48,0.406,0.15
3331,4,1,48,0.453,0.15
3333,4,1,48,0.421,0.17
3334,2,0,47,0.309,0.18
3335,2,1,47,0.127,0.20
3336,2,1,52,0.218,0.18
3338,2,1,51,0.182,0.18
3339,3,1,51,0.376,0.19
3340,2,1,50,0.291,0.19
3342,2,1,50,0.169,0.18
3343,3,1,50,0.443,0.19
3344,2,1,50,0.171,0.16
3346,2,1,49,0.338,0.16
3347,4,1,49,0.457,0.19
3349,4,1,48,0.519,0.15
3350,2,1,48,0.237,0.18
3352,2,1,48,0.226,0.15
3353,3,1,48,0.444,0.19
3355,2,0,47,0.172,0.27
3357,2,0,47,0.314,0.21
3358,2,1,47,0.246,0.21
3360,3,1,47,0.447,0.20
3361,3,1,47,0.336,0.17
3362,4,1,46,0.579,0.19
3363,2,1,51,0.114,0.22
3365,2,1,51,0.292,0.17
3370,2,1,49,0.170,0.17
3372,2,1,49,0.120,0.19
3373,2,1,49,0.187,0.22
3376,2,1,49,0.201,0.23
3377,2,1,48,0.350,0.17
3378,2,1,48,0.140,0.26
3379,4,1,48,0.478,0.16
3381,4,1,47,0.563,0.15
3382,2,1,47,0.322,0.18
3385,4,1,47,0.468,0.17
3388,4,1,46,0.462,0.16
3391,4,1,51,0.472,0.16
3392,2,1,50,0.305,0.21
3393,2,1,50,0.238,0.19
3397,1,1,49,0.076,0.24
3398,2,1,49,0.152,0.26
3400,2,1,49,0.209,0.20
3401,3,1,48,0.403,0.18
3404,2,1,48,0.166,0.20
3406,4,1,47,0.503,0.16
3407,1,1,47,0.061,0.19
3408,2,1,47,0.109,0.20
3409,3,1,46,0.433,0.17
3411,2,1,46,0.230,0.19
