racer_ID,racer_rank,racer_male,racer_age,racer_doub_win,racer_ave_st_time
3862,2,1,42,0.269,0.18
3863,3,1,42,0.362,0.14
3864,2,1,42,0.134,0.19
3865,2,1,41,0.252,0.17
3866,2,1,41,0.173,0.20
3867,2,1,41,0.240,0.17
3868,3,1,41,0.360,0.19
3869,2,1,41,0.265,0.18
3870,2,1,41,0.325,0.16
3871,2,0,41,0.342,0.17
3872,3,1,40,0.427,0.18
3873,3,1,40,0.400,0.17
3874,4,1,40,0.535,0.16
3875,2,1,40,0.359,0.17
3876,4,1,39,0.509,0.15
3877,2,1,39,0.317,0.17
3878,2,1,39,0.283,0.14
3879,2,1,44,0.218,0.20
3880,2,1,43,0.241,0.19
3881,2,1,43,0.315,0.18
3882,3,1,43,0.409,0.17
3883,2,1,43,0.218,0.17
3884,2,1,43,0.208,0.17
3885,3,1,42,0.398,0.18
3887,4,1,42,0.571,0.15
3888,3,1,41,0.404,0.14
3889,2,1,41,0.289,0.19
3890,3,1,41,0.435,0.16
3891,2,1,41,0.203,0.19
3892,3,1,40,0.386,0.18
3893,3,1,40,0.327,0.18
3894,3,0,40,0.443,0.16
3895,3,1,40,0.379,0.15
3896,3,1,40,0.404,0.16
3897,4,1,40,0.555,0.14
3898,4,1,40,0.516,0.16
3899,1,1,40,0.000,0.00
3900,4,0,39,0.555,0.16
3901,4,1,39,0.458,0.18
3902,3,1,39,0.320,0.20
3903,4,1,39,0.540,0.15
3904,3,1,39,0.362,0.20
3905,2,1,39,0.200,0.19
3906,3,1,39,0.386,0.17
3907,4,1,38,0.550,0.16
3908,4,1,38,0.480,0.15
3909,4,1,43,0.426,0.14
3910,2,1,43,0.362,0.18
3911,2,1,43,0.265,0.15
3912,3,1,42,0.400,0.17
3915,3,1,42,0.376,0.18
3916,2,1,42,0.223,0.18
3918,4,1,42,0.454,0.17
3919,4,1,42,0.617,0.18
3920,4,1,42,0.519,0.16
3921,2,1,41,0.323,0.19
3922,2,1,41,0.312,0.19
3924,1,1,41,0.088,0.22
3925,2,1,41,0.229,0.19
3926,2,1,41,0.078,0.23
3927,2,1,41,0.101,0.22
3928,2,1,41,0.254,0.18
3929,3,1,41,0.357,0.16
3930,3,1,40,0.373,0.16
3931,4,1,40,0.503,0.15
3932,2,0,40,0.351,0.17
3933,4,1,40,0.449,0.18
3934,3,1,39,0.324,0.16
3935,2,1,39,0.323,0.16
3936,2,1,39,0.284,0.18
3939,4,1,38,0.525,0.17
3940,4,1,38,0.458,0.14
3941,4,1,38,0.590,0.13
3942,4,1,38,0.406,0.16
3943,2,0,38,0.226,0.16
3944,4,1,37,0.514,0.18
3945,2,1,41,0.271,0.19
3946,4,1,40,0.617,0.14
3947,3,1,40,0.375,0.18
3948,2,1,40,0.303,0.18
3949,2,1,40,0.215,0.17
3950,2,1,40,0.238,0.18
3951,3,1,40,0.327,0.19
3952,4,1,40,0.483,0.15
3953,3,1,40,0.333,0.16
3955,3,1,39,0.380,0.20
3956,3,1,39,0.370,0.23
3957,3,1,39,0.363,0.21
3959,4,1,39,0.393,0.14
3960,4,1,38,0.587,0.11
3961,4,1,38,0.503,0.15
3963,3,1,37,0.396,0.17
3964,2,1,37,0.205,0.21
3965,4,1,37,0.476,0.14
3966,4,1,37,0.522,0.20
3967,3,1,37,0.414,0.18
3968,2,1,40,0.267,0.21
3970,3,1,40,0.339,0.18
3973,2,1,40,0.186,0.19
3974,2,1,40,0.244,0.15
3975,3,1,39,0.379,0.18
3976,2,1,39,0.173,0.19
3977,3,1,39,0.330,0.15
3978,4,1,39,0.451,0.16
3979,2,1,39,0.172,0.19
3980,2,1,39,0.217,0.17
3981,3,1,39,0.412,0.13
3982,2,1,39,0.276,0.17
3983,4,1,39,0.521,0.15
3984,4,1,39,0.594,0.17
3986,3,1,38,0.431,0.17
3987,3,1,38,0.442,0.15
3988,3,1,38,0.420,0.18
3989,2,1,38,0.225,0.21
3990,2,1,38,0.320,0.15
3992,2,1,38,0.279,0.16
3993,3,0,37,0.384,0.16
3994,2,0,37,0.301,0.19
3995,4,1,37,0.520,0.14
3996,4,1,37,0.449,0.18
3997,4,1,37,0.532,0.17
3998,2,1,37,0.298,0.18
3999,4,0,37,0.496,0.16
4000,3,1,39,0.331,0.18
4002,4,1,39,0.480,0.17
4003,3,1,39,0.300,0.16
4004,2,1,38,0.256,0.24
4005,2,1,38,0.211,0.16
4006,3,1,38,0.439,0.21
4007,2,1,37,0.219,0.15
4008,1,1,37,0.375,0.19
4009,3,1,37,0.354,0.13
4010,2,1,37,0.160,0.20
4011,3,0,37,0.410,0.16
4012,4,1,37,0.437,0.16
4013,4,1,37,0.533,0.16
4014,3,0,37,0.376,0.17
4015,4,1,37,0.397,0.16
4016,3,1,37,0.365,0.15
4017,1,0,36,0.000,0.00
4019,4,1,36,0.453,0.15
4020,2,1,36,0.296,0.19
4021,3,1,36,0.395,0.15
4022,4,1,36,0.453,0.17
4023,2,1,39,0.261,0.18
4024,4,1,39,0.508,0.14
4025,4,1,39,0.518,0.16
4026,1,1,39,0.062,0.23
4027,4,1,38,0.504,0.19
4028,4,1,38,0.439,0.15
4030,4,1,38,0.428,0.14
4031,2,1,38,0.260,0.18
4033,4,1,38,0.571,0.13
4034,2,1,38,0.313,0.19
4035,2,1,38,0.365,0.19
4036,4,1,38,0.612,0.16
4037,2,1,38,0.251,0.21
4038,2,1,38,0.290,0.20
4039,3,1,38,0.361,0.16
4040,3,1,37,0.352,0.14
4041,2,1,37,0.336,0.22
4042,4,1,37,0.573,0.17
4043,4,1,37,0.542,0.16
4044,4,1,37,0.425,0.18
4045,3,0,37,0.425,0.16
4046,2,1,37,0.279,0.18
4047,2,1,36,0.264,0.16
4049,4,1,36,0.435,0.20
4050,4,0,35,0.584,0.16
4051,4,1,35,0.514,0.18
4052,4,1,35,0.508,0.16
4053,4,1,38,0.529,0.18
4054,2,1,38,0.233,0.17
4055,4,1,38,0.509,0.15
4056,2,1,38,0.195,0.18
4057,4,1,37,0.443,0.17
4058,3,1,37,0.400,0.19
4059,2,1,37,0.345,0.16
4060,2,1,37,0.327,0.17
4061,4,1,37,0.532,0.15
4062,2,1,37,0.293,0.17
4063,4,1,37,0.424,0.15
4064,3,1,37,0.481,0.17
4065,4,0,37,0.467,0.14
4066,4,1,36,0.555,0.14
4067,4,1,36,0.500,0.17
4068,3,1,36,0.325,0.15
4069,3,1,36,0.428,0.17
4070,4,1,36,0.513,0.14
4071,2,0,36,0.223,0.19
4072,4,1,35,0.601,0.15
4073,4,1,35,0.558,0.15
4074,4,1,35,0.561,0.14
4075,4,1,35,0.404,0.17
4076,3,1,38,0.418,0.19
4077,2,1,38,0.320,0.18
4078,2,1,38,0.196,0.22
4079,4,1,38,0.458,0.17
4080,4,1,37,0.507,0.13
4081,2,1,37,0.189,0.20
4082,4,1,37,0.473,0.15
4083,4,1,37,0.514,0.16
4084,4,1,37,0.421,0.16
4085,2,1,37,0.312,0.24
4086,4,1,36,0.496,0.14
4087,2,1,36,0.144,0.22
4088,2,0,36,0.281,0.23
4089,4,1,36,0.483,0.14
4090,4,1,36,0.485,0.14
4091,2,1,36,0.219,0.17
4092,2,1,35,0.322,0.16
4093,2,1,35,0.326,0.18
4094,3,1,35,0.340,0.19
4095,1,1,35,0.446,0.15
4096,4,1,35,0.444,0.19
4097,2,1,34,0.153,0.21
4098,2,0,34,0.313,0.20
4099,4,1,38,0.451,0.15
4100,3,1,37,0.358,0.17
4101,4,1,37,0.621,0.16
4102,4,1,37,0.508,0.15
4103,3,1,37,0.382,0.21
4104,3,1,37,0.342,0.17
4105,2,1,37,0.290,0.19
4106,2,1,37,0.275,0.20
4107,2,1,37,0.183,0.21
4108,4,1,37,0.569,0.15
4109,4,1,36,0.479,0.15
4110,2,1,36,0.311,0.17
4111,3,1,36,0.387,0.16
4112,4,1,36,0.492,0.16
4113,3,1,36,0.345,0.18
4114,3,1,36,0.368,0.16
4116,3,1,35,0.460,0.14
4117,2,0,35,0.348,0.21
4118,4,1,35,0.472,0.14
4119,2,1,35,0.285,0.18
4120,2,1,35,0.321,0.17
4121,2,1,35,0.264,0.16
4122,3,1,35,0.376,0.17
4123,4,0,35,0.536,0.19
4124,2,1,34,0.228,0.21
4125,2,0,37,0.200,0.21
4126,2,1,37,0.168,0.18
4128,3,1,36,0.378,0.17
4129,2,1,36,0.236,0.17
4131,3,1,36,0.401,0.17
