,pred_8,pred_13,pred_14,pred_21,pred_26,result_com,date,year,month,day,num_date,range_date,season,right_pred,num_pred,money
243,0.0,0.0,0.0,0.0,0.0,6,2020-05-13,2020,5,13,1,7,sp,0,0,1070.0
244,0.0,0.0,0.0,0.0,0.0,10,2020-05-13,2020,5,13,1,7,sp,0,0,1000.0
245,0.0,0.0,0.0,1.0,1.0,2,2020-05-13,2020,5,13,1,7,sp,0,2,1230.0
246,0.0,0.0,0.0,0.0,0.0,42,2020-05-13,2020,5,13,1,7,sp,0,0,5020.0
247,0.0,0.0,0.0,0.0,0.0,3,2020-05-13,2020,5,13,1,7,sp,0,0,690.0
248,0.0,0.0,0.0,0.0,1.0,46,2020-05-13,2020,5,13,1,7,sp,0,1,6450.0
249,0.0,0.0,0.0,0.0,0.0,11,2020-05-13,2020,5,13,1,7,sp,0,0,1980.0
250,0.0,1.0,1.0,0.0,0.0,17,2020-05-13,2020,5,13,1,7,sp,0,2,14930.0
251,0.0,1.0,1.0,0.0,0.0,88,2020-05-13,2020,5,13,1,7,sp,0,2,16410.0
252,0.0,0.0,0.0,0.0,0.0,70,2020-05-14,2020,5,14,2,7,sp,0,0,6950.0
253,0.0,0.0,0.0,0.0,0.0,88,2020-05-14,2020,5,14,2,7,sp,0,0,2530.0
254,0.0,0.0,0.0,0.0,0.0,19,2020-05-14,2020,5,14,2,7,sp,0,0,8000.0
255,0.0,0.0,0.0,0.0,0.0,10,2020-05-14,2020,5,14,2,7,sp,0,0,700.0
256,0.0,0.0,0.0,0.0,0.0,26,2020-05-14,2020,5,14,2,7,sp,0,0,1240.0
257,0.0,0.0,0.0,0.0,0.0,73,2020-05-14,2020,5,14,2,7,sp,0,0,4410.0
258,0.0,0.0,0.0,0.0,0.0,7,2020-05-14,2020,5,14,2,7,sp,0,0,860.0
259,0.0,0.0,1.0,0.0,0.0,5,2020-05-14,2020,5,14,2,7,sp,0,1,680.0
260,0.0,0.0,0.0,0.0,0.0,8,2020-05-14,2020,5,14,2,7,sp,0,0,6180.0
261,0.0,1.0,0.0,0.0,0.0,113,2020-05-14,2020,5,14,2,7,sp,0,1,92610.0
262,0.0,0.0,0.0,0.0,0.0,7,2020-05-15,2020,5,15,3,7,sp,0,0,580.0
263,0.0,0.0,0.0,0.0,0.0,42,2020-05-15,2020,5,15,3,7,sp,0,0,10070.0
264,0.0,0.0,0.0,0.0,0.0,85,2020-05-15,2020,5,15,3,7,sp,0,0,1700.0
265,0.0,0.0,0.0,0.0,0.0,5,2020-05-15,2020,5,15,3,7,sp,0,0,1930.0
266,0.0,0.0,0.0,0.0,0.0,1,2020-05-15,2020,5,15,3,7,sp,0,0,800.0
267,0.0,0.0,0.0,1.0,0.0,42,2020-05-15,2020,5,15,3,7,sp,0,1,3960.0
268,0.0,1.0,1.0,0.0,0.0,45,2020-05-15,2020,5,15,3,7,sp,0,2,9970.0
269,0.0,0.0,0.0,0.0,0.0,61,2020-05-15,2020,5,15,3,7,sp,0,0,4510.0
270,1.0,0.0,1.0,0.0,0.0,10,2020-05-15,2020,5,15,3,7,sp,0,2,1900.0
271,0.0,0.0,0.0,0.0,0.0,2,2020-05-15,2020,5,15,3,7,sp,0,0,570.0
272,1.0,0.0,0.0,0.0,0.0,1,2020-05-15,2020,5,15,3,7,sp,0,1,1370.0
273,0.0,0.0,0.0,0.0,0.0,21,2020-05-16,2020,5,16,4,7,sp,0,0,5190.0
274,0.0,0.0,0.0,0.0,0.0,114,2020-05-16,2020,5,16,4,7,sp,0,0,27540.0
275,0.0,0.0,0.0,0.0,0.0,29,2020-05-16,2020,5,16,4,7,sp,0,0,3710.0
276,0.0,0.0,0.0,0.0,0.0,29,2020-05-16,2020,5,16,4,7,sp,0,0,4960.0
277,0.0,0.0,0.0,0.0,0.0,7,2020-05-16,2020,5,16,4,7,sp,0,0,1740.0
278,0.0,1.0,1.0,0.0,0.0,5,2020-05-16,2020,5,16,4,7,sp,0,2,990.0
279,0.0,1.0,1.0,0.0,0.0,11,2020-05-16,2020,5,16,4,7,sp,0,2,710.0
280,0.0,0.0,0.0,0.0,0.0,8,2020-05-16,2020,5,16,4,7,sp,0,0,3030.0
281,0.0,0.0,0.0,0.0,0.0,2,2020-05-16,2020,5,16,4,7,sp,0,0,640.0
282,0.0,0.0,0.0,0.0,0.0,14,2020-05-16,2020,5,16,4,7,sp,0,0,6750.0
283,1.0,0.0,0.0,0.0,0.0,5,2020-05-16,2020,5,16,4,7,sp,0,1,550.0
284,0.0,1.0,0.0,0.0,0.0,2,2020-05-16,2020,5,16,4,7,sp,0,1,570.0
285,0.0,0.0,0.0,0.0,0.0,1,2020-05-17,2020,5,17,5,7,sp,0,0,590.0
286,0.0,0.0,0.0,0.0,0.0,5,2020-05-17,2020,5,17,5,7,sp,0,0,520.0
287,0.0,0.0,1.0,0.0,0.0,31,2020-05-17,2020,5,17,5,7,sp,0,1,12320.0
288,0.0,0.0,0.0,0.0,0.0,100,2020-05-17,2020,5,17,5,7,sp,0,0,6120.0
289,0.0,0.0,0.0,0.0,0.0,14,2020-05-17,2020,5,17,5,7,sp,0,0,5560.0
290,0.0,0.0,0.0,0.0,0.0,8,2020-05-17,2020,5,17,5,7,sp,0,0,1120.0
291,0.0,0.0,0.0,0.0,0.0,101,2020-05-17,2020,5,17,5,7,sp,0,0,9180.0
292,0.0,0.0,0.0,0.0,0.0,3,2020-05-17,2020,5,17,5,7,sp,0,0,1460.0
293,0.0,0.0,0.0,0.0,0.0,1,2020-05-17,2020,5,17,5,7,sp,0,0,390.0
294,0.0,0.0,0.0,0.0,0.0,55,2020-05-17,2020,5,17,5,7,sp,0,0,43270.0
295,0.0,1.0,0.0,0.0,0.0,6,2020-05-17,2020,5,17,5,7,sp,0,1,1530.0
296,0.0,0.0,0.0,0.0,0.0,33,2020-05-18,2020,5,18,6,7,sp,0,0,23480.0
297,0.0,0.0,0.0,0.0,0.0,69,2020-05-18,2020,5,18,6,7,sp,0,0,20220.0
298,0.0,0.0,0.0,0.0,0.0,12,2020-05-18,2020,5,18,6,7,sp,0,0,3060.0
299,0.0,0.0,0.0,0.0,0.0,51,2020-05-18,2020,5,18,6,7,sp,0,0,7880.0
300,0.0,0.0,0.0,0.0,0.0,42,2020-05-18,2020,5,18,6,7,sp,0,0,4040.0
301,0.0,1.0,1.0,0.0,0.0,82,2020-05-18,2020,5,18,6,7,sp,0,2,6320.0
302,0.0,0.0,0.0,0.0,0.0,3,2020-05-18,2020,5,18,6,7,sp,0,0,1480.0
303,0.0,0.0,0.0,0.0,0.0,1,2020-05-18,2020,5,18,6,7,sp,0,0,1080.0
304,0.0,0.0,0.0,0.0,0.0,5,2020-05-18,2020,5,18,6,7,sp,0,0,780.0
305,0.0,1.0,1.0,0.0,0.0,1,2020-05-18,2020,5,18,6,7,sp,0,2,1450.0
306,0.0,1.0,1.0,0.0,0.0,5,2020-05-18,2020,5,18,6,7,sp,0,2,2520.0
307,0.0,1.0,1.0,0.0,0.0,1,2020-05-18,2020,5,18,6,7,sp,0,2,460.0
308,0.0,0.0,0.0,0.0,0.0,14,2020-05-19,2020,5,19,7,7,sp,0,0,4130.0
309,0.0,0.0,0.0,0.0,0.0,5,2020-05-19,2020,5,19,7,7,sp,0,0,1410.0
310,0.0,0.0,0.0,0.0,0.0,13,2020-05-19,2020,5,19,7,7,sp,0,0,1690.0
311,0.0,0.0,0.0,0.0,0.0,29,2020-05-19,2020,5,19,7,7,sp,0,0,3610.0
312,0.0,0.0,0.0,0.0,0.0,5,2020-05-19,2020,5,19,7,7,sp,0,0,660.0
313,0.0,0.0,0.0,0.0,0.0,1,2020-05-19,2020,5,19,7,7,sp,0,0,600.0
314,0.0,0.0,0.0,0.0,0.0,16,2020-05-19,2020,5,19,7,7,sp,0,0,1290.0
315,0.0,0.0,0.0,0.0,0.0,46,2020-05-19,2020,5,19,7,7,sp,0,0,34610.0
316,0.0,0.0,1.0,0.0,0.0,1,2020-05-19,2020,5,19,7,7,sp,0,1,740.0
317,1.0,0.0,0.0,0.0,0.0,21,2020-05-19,2020,5,19,7,7,sp,0,1,4610.0
318,1.0,1.0,1.0,0.0,0.0,14,2020-05-19,2020,5,19,7,7,sp,1,3,3750.0
319,0.0,0.0,0.0,0.0,0.0,82,2020-05-24,2020,5,24,1,6,sp,0,0,6560.0
320,0.0,0.0,0.0,0.0,0.0,44,2020-05-24,2020,5,24,1,6,sp,0,0,76850.0
321,0.0,0.0,0.0,0.0,0.0,52,2020-05-24,2020,5,24,1,6,sp,0,0,6420.0
322,0.0,0.0,0.0,0.0,0.0,8,2020-05-24,2020,5,24,1,6,sp,0,0,2560.0
323,0.0,1.0,0.0,0.0,0.0,81,2020-05-24,2020,5,24,1,6,sp,0,1,15170.0
324,0.0,0.0,0.0,0.0,0.0,6,2020-05-24,2020,5,24,1,6,sp,0,0,990.0
325,0.0,0.0,0.0,0.0,0.0,10,2020-05-24,2020,5,24,1,6,sp,0,0,2580.0
326,0.0,1.0,0.0,0.0,0.0,6,2020-05-24,2020,5,24,1,6,sp,0,1,2830.0
327,0.0,1.0,1.0,0.0,0.0,15,2020-05-24,2020,5,24,1,6,sp,0,2,2050.0
328,0.0,0.0,0.0,0.0,0.0,19,2020-05-24,2020,5,24,1,6,sp,0,0,4020.0
329,0.0,0.0,0.0,0.0,0.0,89,2020-05-25,2020,5,25,2,6,sp,0,0,31020.0
330,0.0,0.0,0.0,0.0,0.0,75,2020-05-25,2020,5,25,2,6,sp,0,0,21340.0
331,0.0,0.0,0.0,0.0,0.0,18,2020-05-25,2020,5,25,2,6,sp,0,0,32060.0
332,0.0,0.0,0.0,0.0,1.0,67,2020-05-25,2020,5,25,2,6,sp,0,1,1170.0
333,0.0,0.0,0.0,0.0,0.0,5,2020-05-25,2020,5,25,2,6,sp,0,0,1280.0
334,0.0,0.0,0.0,0.0,0.0,61,2020-05-25,2020,5,25,2,6,sp,0,0,3700.0
335,0.0,0.0,0.0,0.0,1.0,75,2020-05-25,2020,5,25,2,6,sp,0,1,21280.0
336,0.0,0.0,0.0,1.0,0.0,45,2020-05-25,2020,5,25,2,6,sp,0,1,2360.0
337,0.0,0.0,0.0,0.0,0.0,51,2020-05-25,2020,5,25,2,6,sp,0,0,8060.0
338,0.0,0.0,1.0,0.0,0.0,12,2020-05-25,2020,5,25,2,6,sp,0,1,3560.0
339,0.0,1.0,1.0,0.0,0.0,1,2020-05-25,2020,5,25,2,6,sp,0,2,640.0
340,0.0,0.0,0.0,0.0,0.0,5,2020-05-25,2020,5,25,2,6,sp,0,0,1830.0
341,0.0,0.0,0.0,0.0,0.0,47,2020-05-26,2020,5,26,3,6,sp,0,0,16120.0
342,0.0,0.0,0.0,0.0,0.0,6,2020-05-26,2020,5,26,3,6,sp,0,0,2340.0
343,0.0,0.0,0.0,0.0,0.0,34,2020-05-26,2020,5,26,3,6,sp,0,0,6690.0
344,0.0,0.0,0.0,0.0,0.0,6,2020-05-26,2020,5,26,3,6,sp,0,0,630.0
345,0.0,0.0,0.0,0.0,0.0,5,2020-05-26,2020,5,26,3,6,sp,0,0,2970.0
346,0.0,0.0,0.0,0.0,1.0,113,2020-05-26,2020,5,26,3,6,sp,0,1,21490.0
347,0.0,0.0,0.0,0.0,0.0,36,2020-05-26,2020,5,26,3,6,sp,0,0,3240.0
348,0.0,0.0,0.0,0.0,0.0,68,2020-05-26,2020,5,26,3,6,sp,0,0,21130.0
349,0.0,1.0,0.0,0.0,0.0,29,2020-05-26,2020,5,26,3,6,sp,0,1,9150.0
350,1.0,1.0,1.0,0.0,0.0,7,2020-05-26,2020,5,26,3,6,sp,0,3,790.0
351,0.0,0.0,0.0,0.0,0.0,17,2020-05-27,2020,5,27,4,6,sp,0,0,6590.0
352,0.0,0.0,0.0,0.0,0.0,3,2020-05-27,2020,5,27,4,6,sp,0,0,3950.0
353,0.0,0.0,0.0,0.0,0.0,28,2020-05-27,2020,5,27,4,6,sp,0,0,10360.0
354,0.0,0.0,0.0,0.0,0.0,110,2020-05-27,2020,5,27,4,6,sp,0,0,5740.0
355,0.0,0.0,0.0,0.0,0.0,4,2020-05-27,2020,5,27,4,6,sp,0,0,2010.0
356,0.0,0.0,0.0,0.0,0.0,81,2020-05-27,2020,5,27,4,6,sp,0,0,6270.0
357,0.0,0.0,0.0,0.0,0.0,23,2020-05-27,2020,5,27,4,6,sp,0,0,1790.0
358,0.0,1.0,0.0,0.0,0.0,56,2020-05-27,2020,5,27,4,6,sp,0,1,42730.0
359,0.0,0.0,1.0,0.0,0.0,5,2020-05-27,2020,5,27,4,6,sp,0,1,1570.0
360,0.0,1.0,1.0,1.0,0.0,21,2020-05-27,2020,5,27,4,6,sp,1,3,790.0
361,1.0,0.0,0.0,0.0,0.0,13,2020-05-27,2020,5,27,4,6,sp,0,1,7650.0
362,0.0,0.0,0.0,0.0,0.0,5,2020-05-27,2020,5,27,4,6,sp,0,0,750.0
363,0.0,0.0,0.0,0.0,0.0,33,2020-05-28,2020,5,28,5,6,sp,0,0,16410.0
364,0.0,0.0,0.0,0.0,0.0,2,2020-05-28,2020,5,28,5,6,sp,0,0,2170.0
365,0.0,1.0,1.0,0.0,0.0,14,2020-05-28,2020,5,28,5,6,sp,1,2,660.0
366,0.0,0.0,0.0,0.0,0.0,11,2020-05-28,2020,5,28,5,6,sp,0,0,2240.0
367,0.0,0.0,0.0,0.0,0.0,59,2020-05-28,2020,5,28,5,6,sp,0,0,8260.0
368,0.0,0.0,0.0,0.0,0.0,118,2020-05-28,2020,5,28,5,6,sp,0,0,13600.0
369,0.0,0.0,0.0,0.0,0.0,45,2020-05-28,2020,5,28,5,6,sp,0,0,16980.0
370,0.0,1.0,1.0,0.0,0.0,17,2020-05-28,2020,5,28,5,6,sp,0,2,5180.0
371,0.0,1.0,1.0,0.0,0.0,1,2020-05-28,2020,5,28,5,6,sp,0,2,380.0
372,0.0,0.0,0.0,0.0,0.0,6,2020-05-28,2020,5,28,5,6,sp,0,0,1000.0
373,0.0,0.0,0.0,0.0,0.0,79,2020-05-29,2020,5,29,6,6,sp,0,0,61970.0
374,0.0,0.0,0.0,0.0,0.0,41,2020-05-29,2020,5,29,6,6,sp,0,0,6740.0
375,0.0,1.0,0.0,0.0,0.0,7,2020-05-29,2020,5,29,6,6,sp,0,1,2300.0
376,0.0,0.0,0.0,0.0,0.0,1,2020-05-29,2020,5,29,6,6,sp,0,0,720.0
377,1.0,0.0,0.0,0.0,0.0,14,2020-05-29,2020,5,29,6,6,sp,0,1,3640.0
378,0.0,0.0,0.0,0.0,0.0,4,2020-05-29,2020,5,29,6,6,sp,0,0,1090.0
379,0.0,0.0,0.0,0.0,0.0,10,2020-05-29,2020,5,29,6,6,sp,0,0,780.0
380,0.0,0.0,0.0,0.0,0.0,7,2020-05-29,2020,5,29,6,6,sp,0,0,1420.0
381,0.0,0.0,0.0,0.0,0.0,6,2020-05-29,2020,5,29,6,6,sp,0,0,1170.0
382,0.0,1.0,1.0,0.0,0.0,2,2020-05-29,2020,5,29,6,6,sp,0,2,430.0
383,0.0,1.0,1.0,0.0,0.0,9,2020-05-29,2020,5,29,6,6,sp,0,2,1440.0
384,0.0,0.0,0.0,0.0,0.0,12,2020-06-03,2020,6,3,1,6,su,0,0,650.0
385,0.0,0.0,0.0,0.0,0.0,81,2020-06-03,2020,6,3,1,6,su,0,0,6520.0
386,0.0,0.0,0.0,0.0,0.0,24,2020-06-03,2020,6,3,1,6,su,0,0,2450.0
387,0.0,0.0,0.0,0.0,0.0,61,2020-06-03,2020,6,3,1,6,su,0,0,8990.0
388,0.0,0.0,0.0,0.0,0.0,8,2020-06-03,2020,6,3,1,6,su,0,0,2140.0
389,0.0,0.0,0.0,1.0,0.0,6,2020-06-03,2020,6,3,1,6,su,0,1,1570.0
390,0.0,0.0,0.0,0.0,0.0,5,2020-06-03,2020,6,3,1,6,su,0,0,3830.0
391,0.0,0.0,0.0,0.0,0.0,10,2020-06-03,2020,6,3,1,6,su,0,0,3220.0
392,0.0,0.0,1.0,0.0,0.0,1,2020-06-03,2020,6,3,1,6,su,0,1,640.0
393,0.0,0.0,0.0,0.0,0.0,23,2020-06-03,2020,6,3,1,6,su,0,0,4340.0
394,0.0,0.0,0.0,0.0,0.0,1,2020-06-03,2020,6,3,1,6,su,0,0,1300.0
395,1.0,1.0,1.0,0.0,1.0,75,2020-06-03,2020,6,3,1,6,su,0,4,21490.0
396,0.0,0.0,0.0,0.0,0.0,51,2020-06-04,2020,6,4,2,6,su,0,0,16040.0
397,0.0,0.0,0.0,0.0,0.0,11,2020-06-04,2020,6,4,2,6,su,0,0,3250.0
398,0.0,0.0,0.0,0.0,0.0,12,2020-06-04,2020,6,4,2,6,su,0,0,2860.0
399,1.0,0.0,1.0,0.0,0.0,73,2020-06-04,2020,6,4,2,6,su,0,2,7430.0
400,0.0,0.0,0.0,0.0,0.0,10,2020-06-04,2020,6,4,2,6,su,0,0,980.0
401,0.0,1.0,1.0,0.0,0.0,86,2020-06-04,2020,6,4,2,6,su,0,2,7570.0
402,0.0,0.0,0.0,0.0,0.0,64,2020-06-04,2020,6,4,2,6,su,0,0,14060.0
403,0.0,0.0,0.0,0.0,0.0,73,2020-06-04,2020,6,4,2,6,su,0,0,2310.0
404,0.0,0.0,0.0,0.0,0.0,26,2020-06-04,2020,6,4,2,6,su,0,0,16260.0
405,0.0,1.0,0.0,0.0,0.0,2,2020-06-04,2020,6,4,2,6,su,0,1,880.0
406,0.0,1.0,1.0,0.0,0.0,3,2020-06-04,2020,6,4,2,6,su,0,2,580.0
407,0.0,0.0,0.0,0.0,0.0,44,2020-06-04,2020,6,4,2,6,su,0,0,4860.0
408,0.0,0.0,0.0,0.0,0.0,22,2020-06-05,2020,6,5,3,6,su,0,0,9230.0
409,0.0,0.0,0.0,0.0,1.0,109,2020-06-05,2020,6,5,3,6,su,0,1,31270.0
410,0.0,0.0,0.0,0.0,0.0,1,2020-06-05,2020,6,5,3,6,su,0,0,1550.0
411,0.0,0.0,0.0,0.0,0.0,102,2020-06-05,2020,6,5,3,6,su,0,0,4670.0
412,0.0,0.0,0.0,0.0,0.0,2,2020-06-05,2020,6,5,3,6,su,0,0,490.0
413,0.0,0.0,0.0,0.0,0.0,1,2020-06-05,2020,6,5,3,6,su,0,0,2030.0
414,0.0,0.0,0.0,0.0,0.0,35,2020-06-05,2020,6,5,3,6,su,0,0,34880.0
415,0.0,0.0,0.0,0.0,1.0,80,2020-06-05,2020,6,5,3,6,su,0,1,8770.0
416,0.0,0.0,0.0,0.0,0.0,15,2020-06-05,2020,6,5,3,6,su,0,0,7590.0
417,0.0,0.0,1.0,0.0,0.0,82,2020-06-05,2020,6,5,3,6,su,0,1,4210.0
418,0.0,0.0,0.0,0.0,0.0,13,2020-06-05,2020,6,5,3,6,su,0,0,9280.0
419,0.0,0.0,0.0,0.0,0.0,76,2020-06-06,2020,6,6,4,6,su,0,0,5590.0
420,0.0,0.0,0.0,0.0,0.0,100,2020-06-06,2020,6,6,4,6,su,0,0,4690.0
421,0.0,0.0,0.0,0.0,0.0,96,2020-06-06,2020,6,6,4,6,su,0,0,11330.0
422,0.0,0.0,0.0,0.0,0.0,29,2020-06-06,2020,6,6,4,6,su,0,0,2600.0
423,0.0,0.0,0.0,0.0,0.0,1,2020-06-06,2020,6,6,4,6,su,0,0,700.0
424,0.0,0.0,0.0,0.0,0.0,13,2020-06-06,2020,6,6,4,6,su,0,0,1420.0
425,0.0,0.0,0.0,0.0,0.0,26,2020-06-06,2020,6,6,4,6,su,0,0,4180.0
426,0.0,0.0,0.0,0.0,0.0,27,2020-06-06,2020,6,6,4,6,su,0,0,1450.0
427,0.0,0.0,0.0,0.0,0.0,1,2020-06-06,2020,6,6,4,6,su,0,0,560.0
428,0.0,0.0,0.0,0.0,0.0,120,2020-06-06,2020,6,6,4,6,su,0,0,15880.0
429,0.0,0.0,1.0,0.0,0.0,57,2020-06-06,2020,6,6,4,6,su,0,1,41580.0
430,0.0,0.0,0.0,0.0,0.0,1,2020-06-06,2020,6,6,4,6,su,0,0,1040.0
431,0.0,0.0,0.0,0.0,0.0,3,2020-06-07,2020,6,7,5,6,su,0,0,900.0
432,0.0,0.0,0.0,0.0,0.0,4,2020-06-07,2020,6,7,5,6,su,0,0,940.0
433,0.0,0.0,0.0,0.0,0.0,60,2020-06-07,2020,6,7,5,6,su,0,0,16510.0
434,0.0,0.0,0.0,0.0,0.0,37,2020-06-07,2020,6,7,5,6,su,0,0,12240.0
435,0.0,0.0,0.0,0.0,0.0,10,2020-06-07,2020,6,7,5,6,su,0,0,790.0
436,0.0,0.0,0.0,0.0,0.0,17,2020-06-07,2020,6,7,5,6,su,0,0,3200.0
437,0.0,0.0,0.0,0.0,0.0,112,2020-06-07,2020,6,7,5,6,su,0,0,23520.0
438,0.0,0.0,0.0,0.0,0.0,19,2020-06-07,2020,6,7,5,6,su,0,0,19950.0
439,0.0,0.0,0.0,0.0,0.0,11,2020-06-07,2020,6,7,5,6,su,0,0,870.0
440,0.0,0.0,0.0,0.0,0.0,3,2020-06-07,2020,6,7,5,6,su,0,0,1050.0
441,0.0,1.0,1.0,0.0,0.0,2,2020-06-07,2020,6,7,5,6,su,0,2,480.0
442,0.0,0.0,0.0,0.0,0.0,13,2020-06-08,2020,6,8,6,6,su,0,0,8740.0
443,0.0,0.0,0.0,0.0,0.0,6,2020-06-08,2020,6,8,6,6,su,0,0,1420.0
444,0.0,1.0,1.0,0.0,0.0,57,2020-06-08,2020,6,8,6,6,su,0,2,4660.0
445,0.0,0.0,0.0,0.0,0.0,18,2020-06-08,2020,6,8,6,6,su,0,0,4060.0
446,0.0,0.0,0.0,0.0,0.0,13,2020-06-08,2020,6,8,6,6,su,0,0,840.0
447,0.0,0.0,0.0,0.0,0.0,41,2020-06-08,2020,6,8,6,6,su,0,0,8030.0
448,0.0,0.0,0.0,0.0,0.0,101,2020-06-08,2020,6,8,6,6,su,0,0,8610.0
449,0.0,0.0,1.0,0.0,0.0,22,2020-06-08,2020,6,8,6,6,su,0,1,4480.0
450,0.0,0.0,0.0,0.0,0.0,6,2020-06-08,2020,6,8,6,6,su,0,0,1000.0
451,0.0,0.0,1.0,0.0,0.0,6,2020-06-08,2020,6,8,6,6,su,0,1,1560.0
452,1.0,1.0,1.0,0.0,0.0,3,2020-06-08,2020,6,8,6,6,su,0,3,1280.0
453,0.0,0.0,0.0,0.0,0.0,6,2020-06-13,2020,6,13,1,6,su,0,0,650.0
454,0.0,0.0,0.0,0.0,0.0,2,2020-06-13,2020,6,13,1,6,su,0,0,1120.0
455,0.0,0.0,0.0,0.0,0.0,3,2020-06-13,2020,6,13,1,6,su,0,0,1090.0
456,0.0,0.0,0.0,0.0,0.0,41,2020-06-13,2020,6,13,1,6,su,0,0,4380.0
457,0.0,0.0,0.0,0.0,0.0,19,2020-06-13,2020,6,13,1,6,su,0,0,7860.0
458,0.0,0.0,0.0,0.0,0.0,58,2020-06-13,2020,6,13,1,6,su,0,0,41480.0
459,0.0,0.0,0.0,0.0,0.0,56,2020-06-13,2020,6,13,1,6,su,0,0,2340.0
460,0.0,0.0,0.0,0.0,0.0,71,2020-06-13,2020,6,13,1,6,su,0,0,2090.0
461,0.0,0.0,1.0,0.0,0.0,1,2020-06-13,2020,6,13,1,6,su,0,1,790.0
462,0.0,0.0,0.0,0.0,0.0,85,2020-06-13,2020,6,13,1,6,su,0,0,11120.0
463,0.0,1.0,0.0,0.0,0.0,12,2020-06-13,2020,6,13,1,6,su,0,1,2360.0
464,0.0,1.0,0.0,0.0,0.0,6,2020-06-13,2020,6,13,1,6,su,0,1,930.0
465,0.0,0.0,0.0,0.0,0.0,5,2020-06-14,2020,6,14,2,6,su,0,0,1000.0
466,0.0,0.0,0.0,0.0,0.0,2,2020-06-14,2020,6,14,2,6,su,0,0,940.0
467,0.0,0.0,0.0,0.0,0.0,51,2020-06-14,2020,6,14,2,6,su,0,0,1190.0
468,0.0,0.0,0.0,0.0,0.0,49,2020-06-14,2020,6,14,2,6,su,0,0,16960.0
469,0.0,0.0,0.0,0.0,0.0,9,2020-06-14,2020,6,14,2,6,su,0,0,630.0
470,0.0,0.0,0.0,0.0,0.0,107,2020-06-14,2020,6,14,2,6,su,0,0,1420.0
471,0.0,0.0,0.0,0.0,0.0,112,2020-06-14,2020,6,14,2,6,su,0,0,72960.0
472,0.0,0.0,0.0,0.0,0.0,2,2020-06-14,2020,6,14,2,6,su,0,0,630.0
473,0.0,0.0,0.0,0.0,0.0,6,2020-06-14,2020,6,14,2,6,su,0,0,460.0
474,0.0,0.0,0.0,0.0,0.0,8,2020-06-14,2020,6,14,2,6,su,0,0,1520.0
475,0.0,0.0,0.0,0.0,0.0,9,2020-06-14,2020,6,14,2,6,su,0,0,1690.0
476,0.0,0.0,0.0,0.0,0.0,8,2020-06-14,2020,6,14,2,6,su,0,0,1010.0
477,0.0,0.0,0.0,0.0,0.0,64,2020-06-15,2020,6,15,3,6,su,0,0,22160.0
478,0.0,0.0,0.0,0.0,1.0,5,2020-06-15,2020,6,15,3,6,su,0,1,1700.0
479,1.0,0.0,0.0,0.0,0.0,43,2020-06-15,2020,6,15,3,6,su,0,1,1260.0
480,0.0,1.0,0.0,0.0,0.0,23,2020-06-15,2020,6,15,3,6,su,0,1,1920.0
481,0.0,0.0,0.0,0.0,0.0,2,2020-06-15,2020,6,15,3,6,su,0,0,3560.0
482,0.0,0.0,0.0,0.0,1.0,66,2020-06-15,2020,6,15,3,6,su,0,1,1540.0
483,0.0,0.0,0.0,0.0,0.0,1,2020-06-15,2020,6,15,3,6,su,0,0,2390.0
484,0.0,0.0,0.0,0.0,0.0,5,2020-06-15,2020,6,15,3,6,su,0,0,470.0
485,0.0,0.0,0.0,0.0,0.0,5,2020-06-15,2020,6,15,3,6,su,0,0,1050.0
486,0.0,1.0,1.0,0.0,0.0,2,2020-06-15,2020,6,15,3,6,su,0,2,2700.0
487,0.0,0.0,0.0,0.0,0.0,2,2020-06-16,2020,6,16,4,6,su,0,0,1730.0
488,0.0,0.0,0.0,0.0,0.0,64,2020-06-16,2020,6,16,4,6,su,0,0,3110.0
489,0.0,0.0,0.0,0.0,1.0,107,2020-06-16,2020,6,16,4,6,su,0,1,5350.0
490,0.0,0.0,0.0,0.0,0.0,68,2020-06-16,2020,6,16,4,6,su,0,0,2390.0
491,0.0,0.0,0.0,0.0,0.0,1,2020-06-16,2020,6,16,4,6,su,0,0,940.0
492,0.0,0.0,0.0,0.0,0.0,42,2020-06-16,2020,6,16,4,6,su,0,0,1510.0
493,0.0,0.0,0.0,0.0,0.0,1,2020-06-16,2020,6,16,4,6,su,0,0,400.0
494,0.0,1.0,1.0,0.0,0.0,3,2020-06-16,2020,6,16,4,6,su,0,2,800.0
495,1.0,1.0,1.0,0.0,0.0,42,2020-06-16,2020,6,16,4,6,su,0,3,2420.0
496,1.0,1.0,1.0,0.0,0.0,5,2020-06-16,2020,6,16,4,6,su,0,3,640.0
497,0.0,0.0,0.0,0.0,0.0,1,2020-06-17,2020,6,17,5,6,su,0,0,400.0
498,0.0,0.0,0.0,0.0,1.0,23,2020-06-17,2020,6,17,5,6,su,0,1,1090.0
499,0.0,0.0,0.0,0.0,0.0,8,2020-06-17,2020,6,17,5,6,su,0,0,2240.0
500,0.0,0.0,0.0,0.0,0.0,6,2020-06-17,2020,6,17,5,6,su,0,0,1250.0
501,0.0,0.0,0.0,0.0,0.0,9,2020-06-17,2020,6,17,5,6,su,0,0,430.0
502,0.0,0.0,0.0,0.0,0.0,4,2020-06-17,2020,6,17,5,6,su,0,0,610.0
503,0.0,0.0,0.0,0.0,0.0,6,2020-06-17,2020,6,17,5,6,su,0,0,410.0
