,proba,pred,result,bet,buy_flag,money,gain,date,month,hit_flag,year,day,num_date,range_date,season
19507,0.34924206023094984,0.10379445073422255,0.0,1000.0,1.0,1160.0,0.0,2021-01-14,1,0,2021,14,1,4,wi
19508,0.24921479707625782,0.0,0.0,0.0,0.0,1960.0,0.0,2021-01-14,1,0,2021,14,1,4,wi
19509,0.28644316553812627,0.0,0.0,0.0,0.0,750.0,0.0,2021-01-14,1,0,2021,14,1,4,wi
19510,0.2858312941715618,0.0,0.0,0.0,0.0,1120.0,0.0,2021-01-14,1,0,2021,14,1,4,wi
19511,0.2830242254713597,0.0,0.0,0.0,0.0,22220.0,0.0,2021-01-15,1,0,2021,15,2,4,wi
19512,0.30001969705804915,0.0,0.0,0.0,0.0,1180.0,0.0,2021-01-15,1,0,2021,15,2,4,wi
19513,0.47937524008651705,0.5156100906907979,0.0,5200.0,1.0,10860.0,0.0,2021-01-15,1,0,2021,15,2,4,wi
19514,0.3626591014316436,0.1462536253622455,0.0,1500.0,1.0,2800.0,0.0,2021-01-15,1,0,2021,15,2,4,wi
19515,0.30505536384739834,0.0,0.0,0.0,0.0,11070.0,0.0,2021-01-15,1,0,2021,15,2,4,wi
19516,0.15465088928155107,0.0,0.0,0.0,0.0,520.0,0.0,2021-01-15,1,0,2021,15,2,4,wi
19517,0.2575557337062544,0.0,0.0,0.0,0.0,450.0,0.0,2021-01-15,1,0,2021,15,2,4,wi
19518,0.3168165020520152,0.001181481411350438,0.0,0.0,1.0,1030.0,0.0,2021-01-15,1,0,2021,15,2,4,wi
19519,0.3388245502804839,0.07082750462742182,0.0,700.0,1.0,4600.0,0.0,2021-01-15,1,0,2021,15,2,4,wi
19520,0.3676418177000399,0.16202178296101555,0.0,1600.0,1.0,1250.0,0.0,2021-01-15,1,0,2021,15,2,4,wi
19521,0.21198208165341198,0.0,0.0,0.0,0.0,2300.0,0.0,2021-01-15,1,0,2021,15,2,4,wi
19522,0.3623301736971107,0.14521271031162986,0.0,1500.0,1.0,2930.0,0.0,2021-01-16,1,0,2021,16,3,4,wi
