,money,number_race,racer_1_ID,racer_2_ID,racer_3_ID,racer_4_ID,racer_5_ID,racer_6_ID,result_com
,1660.0,10,4163,3862,4167,4012,4191,3684,5
,570.0,12,4472,4410,3572,3641,3514,2992,4
,270.0,1,3550,4607,4670,3922,4449,4315,1
,28850.0,2,4432,2380,3951,3966,3976,4720,21
,2280.0,3,3890,2907,3952,4590,4057,3846,16
,400.0,4,3942,4060,4366,4510,4578,4327,1
,220.0,5,4271,3959,3670,2885,4291,3729,6
,1200.0,6,2883,4260,3976,4330,4315,3559,19
,2410.0,7,3951,3890,3550,3499,3709,3874,1
,700.0,8,3871,4590,4510,4670,4720,4694,2
,550.0,9,2380,3705,4607,2907,3581,4770,1
,300.0,10,3501,4271,3922,4327,3846,4257,1
,500.0,11,4260,3702,3874,4432,4366,4057,1
,560.0,12,3959,3499,3966,3942,3952,4330,2
,230.0,1,4366,4578,3581,3670,4770,4291,1
,1020.0,2,3952,2885,3729,4260,4607,4060,4
,1010.0,3,3966,3709,3559,2883,3550,4449,11
,300.0,4,4330,3922,4257,3871,4432,4720,2
,920.0,5,3702,3942,3705,4291,4590,4694,2
,320.0,6,2907,4315,3959,4060,4670,3501,15
,540.0,7,3976,4327,3499,3581,2883,4271,15
,260.0,8,3874,3729,3709,2380,4510,4770,1
,1800.0,9,3670,3846,2885,4449,4694,3951,27
,12460.0,10,3559,4330,4578,3952,3501,3705,23
,550.0,12,3499,4366,3702,3959,3871,3550,1
,830.0,1,3874,4510,2907,3846,4694,3922,2
,490.0,2,4057,2883,2380,3959,4720,3670,20
,960.0,3,3966,4315,4432,4607,3559,3976,1
,220.0,4,3499,4449,3890,3951,4291,4670,3
,2120.0,5,4327,4330,4590,4510,4060,3581,8
,1550.0,6,2885,3501,4260,3942,2907,4366,13
,770.0,7,3705,4257,3966,4271,3670,4770,3
,680.0,8,3952,2380,3846,3976,3922,4578,4
,2590.0,9,4607,3709,3729,4720,4670,4590,6
,450.0,10,3702,3499,4327,3501,3890,4432,6
,1530.0,11,3550,3951,4330,4057,3942,3871,3
,1000.0,12,3959,3874,3952,3559,4271,4260,3
,430.0,1,4260,3581,3709,4291,4607,4694,1
,240.0,2,4271,3729,2883,3499,3976,2885,16
,560.0,3,4257,4578,3942,3705,3702,2907,2
,1010.0,4,4366,4590,4057,3550,3846,4770,11
,4350.0,5,3501,3952,4060,4315,4720,2380,18
,900.0,6,3559,3871,4327,4694,3959,4510,25
,620.0,7,3729,4432,3874,3966,3951,4291,12
,210.0,8,4330,4449,3670,2885,3705,4607,2
,550.0,9,4060,4670,3581,4578,4315,2883,3
,1040.0,11,3871,4366,3952,3890,3966,3702,2
,360.0,12,3942,3501,4330,4271,4327,3874,1
,22420.0,1,3966,4670,4449,3846,3951,3922,14
,200.0,3,3702,2380,4330,4590,3559,4578,2
,180.0,4,3952,2885,4607,3874,3890,4720,3
,1110.0,5,4366,3942,3922,4060,3709,3729,3
,960.0,6,3501,3846,3959,3976,3550,4271,14
,550.0,7,4260,3705,4327,4449,3871,4432,5
,2530.0,10,4330,3951,3966,4315,3501,4366,6
,6560.0,11,3942,3499,3702,3871,4260,4057,21
,180.0,12,3959,4257,3874,4271,4432,3670,2
,1440.0,1,3952,3976,3729,4060,2907,4510,5
,830.0,2,4271,2885,3705,3550,2883,4315,5
,8880.0,3,3499,3922,3890,4578,3559,4720,21
,190.0,4,3966,4057,3581,4291,3871,4694,1
,370.0,5,4432,4366,4510,3709,2380,4670,1
,470.0,6,4257,3670,4327,3702,4060,3846,1
,1270.0,7,3501,3952,3559,3976,3705,3890,2
,2590.0,8,3550,3729,4607,2883,3581,4770,14
,310.0,9,4578,3709,2907,2885,4449,4291,1
,360.0,10,3702,4257,4315,3966,4057,4432,3
,830.0,11,4366,3871,3670,4271,3499,3501,21
,300.0,12,3959,3951,4260,4330,3942,3874,2
,2730.0,1,4402,3974,4092,3722,4252,4549,5
,2800.0,2,4193,4394,3627,4287,4368,3964,19
,210.0,5,3804,4477,3851,4250,3998,4803,6
,430.0,6,3974,4544,4395,3898,4121,4212,17
,620.0,7,4394,3121,2903,4522,4551,4371,1
,830.0,8,4180,3627,3789,4241,4485,4252,16
,830.0,9,3224,4250,4368,4092,4749,4046,18
,330.0,10,4155,4402,3804,3726,4395,4351,1
,280.0,11,4544,2903,4287,4136,4288,4121,2
,4120.0,12,4477,4189,3898,4193,4371,4236,21
,510.0,1,4136,4092,3998,4485,3224,3974,2
,9680.0,2,3121,3851,3722,4189,4250,4551,8
,370.0,4,4236,4121,3726,4288,4212,4803,1
,400.0,5,4351,3898,4252,3998,4046,4495,6
,440.0,6,4092,4287,4485,4477,3722,4155,3
,1330.0,7,3851,4395,4180,4193,4402,4522,18
,280.0,8,4371,3964,4551,3224,4803,4368,5
,2540.0,10,4287,3726,4189,4236,4544,3804,21
,320.0,11,4288,4351,4477,3121,4180,4403,2
,4050.0,12,3898,4136,4371,2903,4155,4402,12
,190.0,1,4287,4368,4046,4394,3974,4803,1
,300.0,2,4403,4551,4212,4477,4485,3789,3
,160.0,4,3898,4252,4544,4402,4522,3722,2
,260.0,5,4121,4236,3964,4250,4749,3998,1
,1310.0,6,4368,4155,4288,4189,3804,4092,6
,360.0,10,4136,4121,3898,3804,4193,4288,2
,1540.0,11,4395,4189,4155,4180,4477,3726,1
,620.0,1,4155,3722,3224,4394,3964,4803,1
,360.0,2,4193,4046,3998,4121,4092,4485,1
,290.0,3,4288,3974,3898,4212,4287,4250,2
,260.0,4,4477,3804,4403,3851,4236,4749,4
,340.0,5,4189,3726,3964,4252,4632,4368,5
,3000.0,6,4046,4371,4544,4351,4522,4395,9
,320.0,8,4402,4212,3722,4287,3851,3224,16
,660.0,9,3789,4252,4250,4092,4551,4632,18
,2690.0,10,3726,3121,4236,4288,4368,4522,12
,5650.0,11,4544,4155,4477,3804,3898,2903,22
,230.0,12,4371,4121,4189,4402,4136,4351,2
,180.0,1,4288,3998,3224,4291,4669,4803,1
,480.0,2,4236,4092,3722,4121,4632,4368,3
,340.0,3,3121,3974,3898,4551,4403,4394,11
,150.0,4,4189,3964,4351,4395,4485,4180,2
,210.0,5,4287,4371,4046,4250,3224,3789,1
,410.0,6,2903,3851,4402,4477,4803,4522,16
,1320.0,7,4136,3726,4544,4403,4252,4193,11
,290.0,8,4155,4551,4395,4632,4212,4669,1
,600.0,10,3898,4287,4368,4092,4351,2903,3
,3480.0,11,4477,4236,4288,4189,4402,4046,8
,200.0,12,4371,4136,4155,3998,4544,3121,1
,410.0,1,4544,3224,4250,4252,4803,4632,3
,300.0,2,4477,3974,4551,3726,4291,4394,2
,850.0,3,4287,3851,4403,4669,4395,4749,1
,240.0,4,4371,2903,4046,4485,4288,4193,1
,170.0,5,4351,4121,3964,4632,4212,3722,1
,2380.0,6,3121,3998,4368,3974,4522,4803,12
,5060.0,7,3726,4403,4395,4371,4180,4288,4
,9820.0,8,4402,4485,3224,4291,4749,3789,13
,5860.0,9,3964,4252,4212,3851,4551,4669,18
,800.0,10,4046,4477,4287,3121,4250,4121,12
,1490.0,11,4368,4544,4351,4402,3998,2903,7
,290.0,12,3898,4236,4136,4189,4092,4155,1
,280.0,1,3876,3065,4332,3825,4732,3720,3
,720.0,2,3361,2568,3715,4184,4309,4156,2
,400.0,3,3445,4202,3257,3714,3904,4596,11
,220.0,4,3295,4336,3690,4406,4423,4747,2
,1770.0,5,2942,3574,3694,4564,3720,4669,7
,1980.0,6,2844,2914,3825,3542,4460,3631,14
,1710.0,7,3715,4544,3524,3445,3812,4270,16
,370.0,8,3885,4588,4202,3065,4406,4309,2
,1340.0,9,2568,4607,3714,3694,4132,4732,18
,2020.0,10,4272,3361,2942,3631,4596,3690,8
,600.0,11,4544,4034,2914,3876,3882,3904,2
,340.0,12,3257,3295,3885,3574,4184,4460,1
,170.0,1,4184,4132,4423,3715,4669,4034,3
,420.0,2,3882,4156,4564,3885,4336,2568,1
,370.0,3,4270,3524,3295,3720,3361,4332,11
,3850.0,4,3574,4596,3812,4588,4272,4732,6
,3470.0,5,2914,3257,4607,4202,4034,4747,11
,2280.0,6,3065,4460,4132,2844,3876,4336,25
,3150.0,7,3542,3885,4309,3524,2942,3445,8
,8360.0,8,3690,4406,4156,3812,3714,4669,7
,3430.0,9,3825,4564,4588,4332,4747,4423,16
,1610.0,10,3904,2844,3361,3257,3694,4544,1
,960.0,11,3631,3542,3574,3295,4607,3876,18
,7180.0,12,4460,3882,4184,4270,3445,4272,19
,13870.0,1,3885,3694,2568,4423,4732,3542,24
,270.0,2,3904,4309,4406,3295,4202,3715,3
,1030.0,3,4270,2844,3574,4596,2914,3825,14
,1730.0,4,3257,4607,3882,2942,3720,4669,16
,280.0,5,3631,4460,3065,2568,4564,3524,1
,500.0,6,3714,3445,3904,4184,4156,4732,3
,1120.0,7,4034,4588,3690,4544,3825,3361,16
,250.0,8,3876,4332,4607,4336,4747,4406,3
,340.0,9,3694,3812,4596,3720,3065,4202,2
,1920.0,10,4272,4132,4184,4309,3574,2942,15
,1820.0,11,4544,3714,3885,4460,3715,3882,4
,780.0,12,3295,4270,3631,3257,3690,2914,16
,790.0,1,4460,3812,4332,4034,2568,4607,5
,320.0,2,3445,4423,3524,3574,2844,4669,3
,330.0,3,3690,4156,3876,4132,3257,4588,14
,6930.0,4,4184,3361,4564,3904,4270,4747,19
,440.0,5,2914,4272,4607,4336,4732,3714,3
,380.0,6,3524,2942,4544,4460,3542,3720,7
,800.0,7,4202,4034,3295,3885,4588,3065,18
,1040.0,8,3361,4406,4423,3812,4596,4132,1
,2220.0,9,4336,4564,4309,4156,4332,2844,4
,450.0,10,3882,3715,2914,4184,3631,3694,3
,560.0,11,2942,3825,3257,4272,3885,4270,11
,680.0,12,3574,3876,3445,3295,4544,3904,6
,380.0,1,3574,3542,3715,4596,3714,4747,1
,510.0,2,4460,4588,3694,3445,4406,4336,2
,1360.0,3,4184,4132,3631,4607,3690,4202,11
,760.0,4,3885,2844,2914,3876,4669,3720,1
,410.0,5,4544,3257,2568,3542,4034,4564,6
,810.0,6,2942,4309,3882,3904,4747,3812,16
,250.0,7,4270,3295,3690,4272,3631,4156,1
,7180.0,8,3361,3065,3714,4669,3694,4423,15
,1190.0,9,4332,3825,4596,4202,3524,4732,7
,7730.0,10,3876,4336,4544,4184,3904,3715,12
,5450.0,11,3257,3445,4270,2942,3885,4607,17
,23480.0,12,3295,3574,4460,3361,3882,2914,23
,550.0,1,3885,3524,4406,4423,3542,4588,1
,250.0,2,3574,3825,2844,4272,3812,4309,2
,180.0,3,2914,4332,3295,3065,3690,4596,2
,170.0,4,3876,3715,4034,4156,4732,4747,1
,2120.0,5,3361,3257,3524,4607,4564,4132,9
,450.0,6,4270,2568,4423,3694,4184,4406,3
,2340.0,7,3631,3904,4202,4332,4272,3720,16
,260.0,8,3295,4034,3542,2844,4309,4732,2
,18580.0,9,4156,3714,3812,4564,4588,4669,23
,1520.0,10,4184,2914,3876,4270,4607,3825,7
,3840.0,11,3257,3574,3885,3715,3904,3361,16
,320.0,12,4544,2942,3882,3445,4336,4460,1
,210.0,1,3265,2959,4566,4567,4649,4698,2
,4240.0,2,3697,3878,3095,3246,4506,4715,5
,380.0,3,3458,4020,3422,4757,3857,4729,11
,230.0,4,3436,4643,4009,2958,4713,4724,1
,1010.0,5,3843,3534,4649,3796,4691,4739,2
,420.0,6,3095,4278,3123,4287,3884,3711,6
,2670.0,7,2959,3261,4294,4715,4729,3546,6
,1330.0,9,2273,3796,4020,3878,4698,4713,13
,360.0,10,4278,3458,3533,4363,3578,4009,3
,1060.0,11,4287,2958,3265,3843,4475,3857,1
,6810.0,12,3422,3436,3534,3697,3711,4294,20
,1910.0,1,3711,3884,4506,3878,4739,2273,13
,270.0,2,3546,4691,3261,3422,4757,4724,16
,370.0,3,3533,4567,3436,4284,3265,4643,14
,330.0,4,3534,3578,3843,3458,4698,3246,3
,2490.0,5,4475,4294,3884,4020,3123,3796,9
,430.0,6,3878,3697,2958,4009,4278,3459,9
,790.0,7,4506,3533,4287,3857,4724,4729,1
,640.0,9,4566,4649,4691,3123,2273,3095,4
,6730.0,10,2958,3711,3578,3697,2959,3265,10
,4970.0,11,4009,3422,4475,3436,4715,3857,5
,530.0,12,4294,3546,4363,3534,4287,4278,3
,1960.0,1,4278,4649,4715,4020,4729,4757,5
,900.0,2,4294,2273,2959,3857,3095,4567,4
,190.0,3,3265,4566,3697,4698,4475,4724,2
,200.0,4,3422,3123,4287,3578,4363,3459,2
,210.0,5,3533,3436,3796,4649,4713,3878,6
,1020.0,6,4715,4009,3711,3546,3843,4643,1
,3160.0,7,4284,4278,3534,2958,4739,3857,13
,1150.0,8,3458,3884,3095,4566,4757,4729,19
,2220.0,9,3261,4506,4691,2959,3796,4713,16
,3850.0,10,4009,3578,4294,3711,4020,3246,12
,19970.0,11,3546,3265,3422,3534,3878,4475,23
,510.0,12,3697,3458,3843,3436,2958,4363,1
,290.0,1,3436,3123,4506,4739,4698,4566,5
,3450.0,2,3578,4691,2273,3697,4724,4643,5
,4980.0,3,3843,4284,3422,4715,3246,3884,19
,450.0,4,3711,4475,2958,4757,3533,4713,2
,18800.0,5,4363,4294,3095,3261,4739,3459,23
,390.0,6,3796,3436,4278,3578,3458,3857,7
,440.0,7,3123,2959,3534,4724,3265,3246,23
,190.0,8,4287,4649,4691,4698,4757,4567,1
,550.0,9,4020,3878,4284,2273,3459,4729,3
,570.0,10,4475,4363,4566,3422,4009,3458,13
,1490.0,11,2958,3261,3711,3265,3697,4506,4
,560.0,12,3534,3843,4294,4287,4278,3533,3
,310.0,1,3534,2959,4020,3796,4713,4643,2
,1090.0,2,3697,4284,4566,3533,4757,4567,4
,590.0,3,3265,3261,3578,4649,3857,3459,4
,200.0,4,4294,3458,4506,2273,4715,4729,1
,310.0,5,4278,3422,3095,4020,4724,4739,6
,970.0,6,3711,3436,3533,4009,4643,3843,7
,610.0,7,4287,4363,4475,3578,3246,3857,3
,18200.0,8,2958,4691,2959,4284,4729,4713,20
,680.0,9,3878,3796,4649,4757,4739,4698,2
,7240.0,10,4566,3265,3534,4506,3711,4009,17
,270.0,12,3422,4294,4287,2958,3878,2273,1
,410.0,2,4363,4649,4020,3533,3095,4284,2
,330.0,3,2958,2273,3843,3261,3857,4724,2
,300.0,4,3534,3434,3878,3246,3796,4567,1
,290.0,5,3578,3436,2959,4713,4757,4715,1
,1180.0,6,4009,4475,4729,4363,4739,4278,20
,2660.0,7,3843,4287,3533,4643,3459,3857,16
,840.0,8,3434,4691,4284,4698,4567,4713,5
,400.0,9,2959,3796,3261,4729,4724,4020,2
,560.0,10,3436,3878,4009,4566,2958,4757,1
,5470.0,11,4287,3711,3095,3534,2273,4649,18
,5580.0,12,3422,3697,4506,4294,3265,3458,19
,230.0,1,3606,3868,3673,4607,4164,4592,1
,1540.0,2,4259,4126,3478,4350,4705,4727,13
,930.0,3,3305,4396,4188,4529,4074,4038,23
,35020.0,4,3562,3360,3516,3826,4323,4802,27
,250.0,5,3680,4371,3855,3968,4592,4768,6
,2680.0,6,3858,3757,3411,3963,4681,4601,7
,610.0,7,3569,3471,4364,3868,3981,3552,13
,240.0,8,3360,3718,4607,4263,4529,4820,1
,660.0,10,3963,3858,3680,3305,3478,3826,3
,580.0,11,3516,4301,4259,4074,4601,3981,16
,320.0,12,4350,3562,4371,3606,4364,4188,3
,690.0,2,4301,3855,3858,4364,3411,4727,19
,1360.0,3,3471,4263,4350,4164,3963,4820,23
,210.0,4,4371,4601,3718,4681,4259,3868,1
,240.0,5,3552,3606,4038,3936,4705,4607,6
,1510.0,6,3855,4188,3569,3478,4396,3360,29
,890.0,7,4263,3826,4592,3562,4727,3680,10
,410.0,8,3757,3673,4681,4323,4820,4126,5
,770.0,9,3968,4529,4164,4038,3718,3411,4
,420.0,10,4188,3981,3606,3471,4802,3516,1
,220.0,11,4074,4350,4301,4371,3305,3963,1
,520.0,12,4364,3552,3562,3757,3360,4259,4
,1050.0,1,3562,4592,3868,3478,4607,4529,16
,410.0,2,3963,4164,3858,4371,3673,4705,16
,280.0,3,4301,4038,4364,4323,3680,3936,11
,220.0,4,3606,3552,3516,4259,3855,4820,1
,850.0,5,4601,4350,4592,4396,3718,4727,8
,2200.0,6,3868,3360,4188,3981,4074,3757,23
,1450.0,7,3411,3562,3305,4301,4705,3968,10
,670.0,8,3826,4323,4529,4607,4263,3569,4
,390.0,9,3478,4681,3855,4126,3858,4802,3
,2270.0,10,3981,4396,3606,4364,3757,3673,4
,1560.0,11,3360,4259,4350,3680,3471,4074,26
,370.0,12,4371,4601,3826,4188,3516,3305,2
,330.0,1,4188,4607,4126,3936,3968,4164,4
,1330.0,2,3757,3411,4263,4364,4802,4681,1
,800.0,3,3680,3569,4350,3718,4301,3478,13
,280.0,4,4074,4038,3305,3963,4727,4705,2
,360.0,5,3981,4371,4592,4164,3868,4820,6
,400.0,6,3936,4529,3606,3471,4126,4396,11
,390.0,7,3718,3757,3562,4681,3552,3855,6
,270.0,8,4259,3858,3968,4038,4705,4802,2
,2690.0,10,3305,4074,4371,3360,3606,4263,2
,620.0,11,4364,3516,3981,3562,3826,3471,4
,720.0,12,4350,3963,4188,3552,4601,4301,4
,190.0,1,3757,4263,3718,4038,4820,4529,2
,370.0,2,3826,3855,4126,4364,3858,3569,16
,270.0,3,3963,3868,4350,3673,3680,4727,2
,270.0,4,4371,3471,4396,4301,3516,4592,2
,3010.0,6,3606,3552,4074,4126,3562,4259,3
,2210.0,8,3305,4681,3673,3858,4607,4820,19
,450.0,9,3478,4566,4263,3855,4592,4164,2
,190.0,10,4074,4188,3968,3963,3606,4396,1
,690.0,11,4364,4371,3360,3981,3718,3411,2
,350.0,12,4350,3757,3478,3826,3305,3868,3
,250.0,1,3606,3411,3569,4566,4820,4038,1
,1010.0,2,3562,4607,4263,4259,3936,3855,2
,880.0,3,3305,3858,3471,4529,3516,4681,4
,380.0,4,3981,4396,3680,4601,4705,3552,1
,170.0,5,3757,4371,4592,4126,3478,4727,1
,2070.0,6,4259,3718,3963,3562,4301,3968,13
,1510.0,7,3471,4263,3868,3516,4038,4164,12
,170.0,8,4601,4529,4607,3569,3855,3673,2
,290.0,9,4566,4126,4681,3858,4592,3936,3
,830.0,10,3963,3478,3411,4396,3757,3718,3
,7270.0,11,4371,3868,3981,3968,3305,3606,12
,240.0,12,4350,4074,4364,4188,3360,3826,1
,320.0,1,4065,4443,3299,3817,4354,4764,3
,6200.0,2,3804,3637,3668,3297,3663,4570,14
,700.0,5,3811,3462,3682,3444,3667,4770,2
,670.0,6,3965,4401,4570,4019,4149,4175,16
,1080.0,7,3637,3379,3476,4069,4495,4417,17
,200.0,8,4177,3276,3817,3663,4393,4114,3
,1600.0,10,3730,3786,3811,4458,4175,3587,3
,5060.0,11,3462,3804,3947,3379,4007,4149,26
,4120.0,1,4069,4354,3276,3965,3476,3299,19
,610.0,2,4417,3786,4393,3900,4443,4770,2
,350.0,3,3379,4570,4019,4107,3804,3667,11
,2090.0,4,3297,4177,4495,3811,3467,4764,8
,2100.0,5,4149,4274,3682,4458,4114,3444,4
,1610.0,6,3276,4175,4401,4417,3947,4672,7
,5220.0,7,3786,3668,3730,4065,3299,4147,20
,600.0,8,3587,4393,3667,3476,4770,3467,5
,540.0,9,3682,4495,4107,3637,4764,4443,1
,3270.0,10,4401,4069,3663,4177,3462,3965,21
,14630.0,11,4274,3900,3379,3297,3817,4007,30
,800.0,12,4019,3730,4065,3804,3811,3947,3
,270.0,1,3811,3817,3663,4443,4570,3637,2
,1480.0,2,4007,3444,4393,4019,4147,3276,19
,1350.0,3,4149,4458,4065,4354,4177,4672,21
,330.0,4,3730,3900,3668,3462,3379,4770,3
,5170.0,5,4175,4069,3467,3817,4495,3682,8
,830.0,6,4114,4417,3587,3804,4401,4274,6
,3190.0,7,3444,3297,3476,4007,3965,4177,7
,1060.0,8,3947,3299,4458,4147,3637,4764,1
,1070.0,9,3668,3667,4570,3663,3786,4354,1
,670.0,10,3900,4114,4069,4149,4443,3804,2
,2210.0,11,4417,3730,4019,4274,4107,3462,5
,290.0,12,4065,4175,3297,3811,3587,3379,2
,370.0,1,3462,3476,3467,3276,4770,4114,1
,710.0,2,3900,3299,3786,4401,4458,4495,16
,3150.0,3,4274,3444,4065,3668,3730,4672,19
,1070.0,4,4019,3667,3811,3682,3965,4764,4
,180.0,5,3379,4069,3637,4393,4354,4107,1
,400.0,6,4443,3297,3299,4149,3663,3786,8
,10020.0,7,3587,3947,4007,4495,3276,3730,16
,220.0,8,4177,4147,3667,3476,3682,4770,1
,1220.0,9,3817,4570,4107,3965,4764,4393,13
,6650.0,11,4007,3900,3663,3462,4065,4401,15
,1970.0,12,4069,4019,4177,3947,4149,3811,9
,300.0,1,4069,3276,4393,3637,4458,4764,3
,380.0,2,3379,4495,3817,3900,3444,3476,1
,250.0,3,4401,3682,4019,4570,4007,3667,11
,370.0,4,4065,3587,4149,3462,4274,4672,3
,19200.0,5,4175,4417,4354,3786,4443,4770,23
,350.0,6,3730,4147,3965,4495,3299,3297,5
,3530.0,7,3811,3467,3900,4007,4177,4274,16
,370.0,8,3587,3637,4107,3682,4672,3817,1
,510.0,9,3663,4114,4458,3476,4570,4443,1
,3150.0,10,4417,4149,4401,3811,3730,4393,7
,730.0,11,4177,3462,4069,3467,3379,4147,2
,210.0,12,4019,3663,4065,4107,3965,4175,1
,720.0,1,3462,3444,4114,4495,4354,3637,1
,470.0,2,4065,3299,4458,4274,3276,4107,2
,580.0,3,3730,3667,4007,3817,3900,4764,11
,560.0,4,4417,3965,3587,4443,3476,4770,3
,940.0,5,3379,3811,4393,3682,3467,4672,2
,720.0,6,4274,4175,3444,4147,4458,3786,2
,900.0,7,3587,4114,3637,3900,3817,3297,2
,670.0,9,4495,3682,3476,3667,4770,4354,6
,340.0,10,3811,3467,4417,4107,3462,3965,2
,1060.0,11,4175,4065,4147,3730,3379,4393,16
,800.0,12,4019,4177,4149,3663,4401,4069,3
,4860.0,1,3582,3521,3775,3405,3310,4583,28
,330.0,2,3953,3945,3214,3737,3818,4812,3
,870.0,3,3939,3537,4043,3839,3054,3171,11
,530.0,4,3574,3847,3358,3488,4105,4803,4
,220.0,5,3605,3022,3405,4217,4138,4732,6
,6960.0,6,3655,3875,3945,4330,3788,4314,10
,480.0,7,3714,3529,3984,3656,3220,3054,7
,820.0,9,3537,4146,4138,3775,4803,3818,2
,480.0,10,3686,3488,4732,3519,4583,3788,3
,1090.0,11,3529,3939,3953,3605,4314,4105,3
,3020.0,12,3022,3737,3582,3574,3984,4330,21
,290.0,1,3054,4217,3521,4146,3945,3714,3
,14250.0,2,3788,3818,3839,3582,3655,3120,15
,1920.0,3,3220,4583,3022,3847,4043,3537,6
,220.0,4,4330,3656,3686,4314,3171,4812,1
,2980.0,5,3519,3574,4217,3358,4732,3971,3
,4700.0,6,3775,3405,4204,3529,3953,4146,1
,390.0,7,3214,3984,4583,3875,3714,3939,7
,230.0,8,3737,4138,3171,3521,3839,4803,1
,1180.0,9,3310,3358,3847,3945,4812,3655,16
,390.0,10,3656,3220,3574,4204,3582,3488,2
,7170.0,11,4105,4330,3875,3054,3022,3605,13
,280.0,12,3984,3519,3737,3686,3529,4043,2
,310.0,1,3529,3358,3818,3537,3214,4803,2
,2070.0,2,4314,3310,3655,3574,3971,4204,11
,410.0,3,3605,3171,3582,4138,3519,3120,2
,320.0,4,3022,4043,3054,3939,3405,4812,2
,210.0,5,3488,3984,4732,3521,3775,3847,6
,1030.0,7,3945,3788,4330,3529,3656,3214,1
,240.0,8,3686,4146,3405,3655,4803,3971,1
,370.0,9,4138,4732,3714,3818,4217,3839,2
,450.0,10,3875,3582,3310,3984,4105,3220,16
,320.0,11,3939,3022,3953,3605,3737,3775,1
,700.0,12,4330,3488,4043,3788,3574,3519,3
,36540.0,1,3574,3847,3945,4217,3358,4812,25
,280.0,2,4105,3655,4204,3022,3120,4803,3
,370.0,3,3054,3839,4330,3171,3529,3971,4
