,money,number_race,racer_1_ID,racer_1_b,racer_1_m,racer_2_ID,racer_2_b,racer_2_m,racer_3_ID,racer_3_b,racer_3_m,racer_4_ID,racer_4_b,racer_4_m,racer_5_ID,racer_5_b,racer_5_m,racer_6_ID,racer_6_b,racer_6_m,result_com
,1840.0,1,4065,59.0,57.0,4525,60.0,56.0,4473,5.0,12.0,4546,43.0,59.0,2995,32.0,19.0,4585,31.0,37.0,6
,930.0,3,4478,47.0,49.0,4806,38.0,41.0,3334,49.0,48.0,4569,21.0,39.0,3435,35.0,45.0,4893,19.0,15.0,53
,2510.0,5,4183,39.0,13.0,3188,16.0,38.0,4689,1.0,20.0,4525,60.0,56.0,4891,13.0,64.0,4927,20.0,21.0,4
,840.0,6,2995,32.0,19.0,4611,52.0,28.0,3232,46.0,68.0,3801,11.0,33.0,3943,56.0,11.0,4283,48.0,24.0,46
,2230.0,8,4117,40.0,66.0,4473,5.0,12.0,4400,15.0,58.0,3302,36.0,34.0,4893,19.0,15.0,4841,4.0,40.0,29
,1120.0,9,3317,51.0,70.0,3435,35.0,45.0,4849,55.0,43.0,4065,59.0,57.0,4929,33.0,65.0,4891,13.0,64.0,65
,730.0,10,3801,11.0,33.0,4045,9.0,26.0,4546,43.0,59.0,4689,1.0,20.0,4286,45.0,35.0,4569,21.0,39.0,1
,1160.0,11,3232,46.0,68.0,4373,57.0,31.0,4738,26.0,25.0,4183,39.0,13.0,4478,47.0,49.0,4746,18.0,42.0,12
,6520.0,12,3188,16.0,38.0,4050,2.0,50.0,3302,36.0,34.0,3334,49.0,48.0,3470,29.0,14.0,4611,52.0,28.0,8
,640.0,1,4045,9.0,26.0,3943,56.0,11.0,4781,28.0,27.0,4283,48.0,24.0,4947,24.0,62.0,4806,38.0,41.0,9
,63660.0,2,4611,52.0,28.0,4849,55.0,43.0,3317,51.0,70.0,3232,46.0,68.0,3207,41.0,55.0,4738,26.0,25.0,54
,1160.0,3,4746,18.0,42.0,4400,15.0,58.0,4050,2.0,50.0,4770,27.0,69.0,3188,16.0,38.0,4473,5.0,12.0,43
,3920.0,4,3334,49.0,48.0,4841,4.0,40.0,3470,29.0,14.0,4286,45.0,35.0,4936,10.0,60.0,4929,33.0,65.0,43
,590.0,6,4569,21.0,39.0,4065,59.0,57.0,4478,47.0,49.0,4726,23.0,30.0,4781,28.0,27.0,4722,3.0,63.0,26
,1020.0,7,4689,1.0,20.0,4183,39.0,13.0,2995,32.0,19.0,4893,19.0,15.0,4849,55.0,43.0,4947,24.0,62.0,1
,2550.0,8,4546,43.0,59.0,3470,29.0,14.0,3801,11.0,33.0,4891,13.0,64.0,3317,51.0,70.0,4936,10.0,60.0,41
,2730.0,9,3207,41.0,55.0,3334,49.0,48.0,4117,40.0,66.0,3435,35.0,45.0,4770,27.0,69.0,4286,45.0,35.0,68
,8430.0,10,4726,23.0,30.0,3188,16.0,38.0,4525,60.0,56.0,4611,52.0,28.0,4373,57.0,31.0,4400,15.0,67.0,46
