,money,number_race,racer_1_ID,racer_1_b,racer_1_m,racer_2_ID,racer_2_b,racer_2_m,racer_3_ID,racer_3_b,racer_3_m,racer_4_ID,racer_4_b,racer_4_m,racer_5_ID,racer_5_b,racer_5_m,racer_6_ID,racer_6_b,racer_6_m,result_com
,6200.0,1,3505,55.0,24.0,4212,43.0,19.0,3631,39.0,63.0,4353,57.0,69.0,3655,45.0,17.0,4798,44.0,54.0,41
,510.0,2,4254,25.0,51.0,3916,48.0,42.0,4785,4.0,22.0,3422,60.0,33.0,4768,52.0,28.0,4251,19.0,29.0,10
,2640.0,3,3563,53.0,34.0,4792,1.0,71.0,4335,28.0,32.0,4831,3.0,72.0,3303,5.0,25.0,4669,51.0,31.0,49
,25530.0,4,3576,24.0,68.0,4452,56.0,15.0,3690,58.0,70.0,3503,32.0,39.0,3890,2.0,60.0,4708,63.0,36.0,61
,6230.0,5,3659,22.0,55.0,4258,31.0,23.0,3477,35.0,13.0,3643,50.0,56.0,4273,29.0,14.0,4485,33.0,46.0,24
,1350.0,6,4382,8.0,74.0,4022,6.0,18.0,3831,16.0,57.0,4402,34.0,41.0,3921,20.0,16.0,4768,52.0,28.0,23
,710.0,7,4213,47.0,47.0,4541,42.0,11.0,4831,3.0,72.0,4802,17.0,26.0,4798,44.0,54.0,4511,10.0,52.0,10
,3910.0,8,4475,11.0,48.0,4151,40.0,62.0,4212,43.0,19.0,4792,1.0,71.0,3245,54.0,73.0,4785,4.0,22.0,81
,1790.0,9,4379,37.0,49.0,3503,32.0,39.0,4353,57.0,69.0,3303,5.0,25.0,4251,19.0,29.0,3477,35.0,13.0,12
,5680.0,10,4022,6.0,18.0,4213,47.0,47.0,3563,53.0,34.0,4254,25.0,51.0,3659,22.0,55.0,3643,50.0,56.0,12
,1660.0,12,3422,60.0,33.0,3576,24.0,30.0,4379,37.0,49.0,4258,31.0,23.0,4151,40.0,62.0,3690,58.0,70.0,6
,1680.0,1,3563,53.0,34.0,4785,4.0,22.0,4802,17.0,26.0,4792,1.0,71.0,4485,33.0,46.0,4541,42.0,11.0,3
,1720.0,2,3576,24.0,30.0,3631,39.0,63.0,4511,10.0,52.0,4475,11.0,48.0,4768,52.0,28.0,3916,48.0,42.0,61
,1780.0,3,3921,20.0,16.0,3477,35.0,13.0,4258,31.0,23.0,4251,19.0,29.0,4452,56.0,15.0,4212,43.0,19.0,14
,5650.0,4,3659,22.0,55.0,4831,3.0,72.0,4273,29.0,14.0,3303,5.0,25.0,3643,50.0,56.0,4798,44.0,54.0,23
,2290.0,5,4382,8.0,74.0,3505,55.0,24.0,4485,33.0,46.0,3655,45.0,17.0,4708,63.0,36.0,3503,32.0,39.0,6
