,target_com,depth,target_per,threshold,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数,number_i
3931,8.0,8.0,202.0,0.9,41900.0,28900.0,108.0,289.0,144.98269896193773,7.612456747404845,22.0,50.0
3934,8.0,8.0,204.0,0.9,38190.0,31600.0,108.0,316.0,120.85443037974684,7.59493670886076,24.0,51.0
3937,8.0,8.0,206.0,0.9,33350.0,28000.0,108.0,280.0,119.10714285714286,7.142857142857142,20.0,52.0
3940,8.0,8.0,208.0,0.9,29990.0,24500.0,108.0,245.0,122.40816326530611,7.346938775510205,18.0,53.0
3979,8.0,8.0,234.0,0.9,36320.0,30900.0,108.0,309.0,117.54045307443366,7.119741100323624,22.0,66.0
3982,8.0,8.0,236.0,0.9,34010.0,26200.0,108.0,262.0,129.8091603053435,6.870229007633588,18.0,67.0
3994,8.0,8.0,244.0,0.9,28290.0,24300.0,108.0,243.0,116.41975308641976,8.23045267489712,20.0,71.0
3997,8.0,8.0,246.0,0.9,27160.0,23500.0,108.0,235.0,115.5744680851064,7.659574468085106,18.0,72.0
4012,8.0,8.0,256.0,0.9,26940.0,22100.0,108.0,221.0,121.9004524886878,7.6923076923076925,17.0,77.0
4015,8.0,8.0,258.0,0.9,30960.0,23800.0,108.0,238.0,130.08403361344537,7.142857142857142,17.0,78.0
3785,8.0,8.0,104.0,0.92,105120.0,82600.0,108.0,826.0,127.26392251815982,5.326876513317192,44.0,1.0
3794,8.0,8.0,110.0,0.92,101010.0,66200.0,108.0,662.0,152.58308157099697,5.13595166163142,34.0,4.0
3797,8.0,8.0,112.0,0.92,86780.0,69400.0,108.0,694.0,125.04322766570606,5.619596541786744,39.0,5.0
3881,8.0,8.0,168.0,0.92,34780.0,29800.0,108.0,298.0,116.71140939597316,6.375838926174497,19.0,33.0
3890,8.0,8.0,174.0,0.92,36440.0,31100.0,108.0,311.0,117.17041800643086,7.395498392282958,23.0,36.0
3893,8.0,8.0,176.0,0.92,43430.0,25400.0,108.0,254.0,170.98425196850394,7.480314960629922,19.0,37.0
3896,8.0,8.0,178.0,0.92,47290.0,32200.0,108.0,322.0,146.8633540372671,7.453416149068323,24.0,38.0
3923,8.0,8.0,196.0,0.92,40160.0,33700.0,108.0,337.0,119.16913946587538,7.121661721068249,24.0,47.0
3926,8.0,8.0,198.0,0.92,32460.0,27600.0,108.0,276.0,117.6086956521739,7.608695652173914,21.0,48.0
3929,8.0,8.0,200.0,0.92,39350.0,28100.0,108.0,281.0,140.0355871886121,6.761565836298933,19.0,49.0
3932,8.0,8.0,202.0,0.92,40380.0,25100.0,108.0,251.0,160.87649402390437,8.366533864541832,21.0,50.0
3935,8.0,8.0,204.0,0.92,34450.0,27000.0,108.0,270.0,127.5925925925926,7.777777777777778,21.0,51.0
3938,8.0,8.0,206.0,0.92,29280.0,23900.0,108.0,239.0,122.510460251046,7.531380753138076,18.0,52.0
4473,9.0,8.0,228.0,0.85,42640.0,36200.0,175.0,362.0,117.79005524861878,8.56353591160221,31.0,63.0
4591,10.0,5.0,138.0,0.9,77510.0,64500.0,150.0,645.0,120.17054263565892,8.217054263565892,53.0,18.0
4592,10.0,5.0,138.0,0.92,71660.0,57400.0,150.0,574.0,124.84320557491289,8.536585365853659,49.0,18.0
4607,10.0,5.0,148.0,0.92,55710.0,45500.0,150.0,455.0,122.43956043956044,7.912087912087911,36.0,23.0
4995,10.0,8.0,240.0,0.85,41560.0,32500.0,150.0,325.0,127.87692307692308,8.307692307692308,27.0,69.0
5031,10.0,8.0,264.0,0.85,29960.0,21500.0,150.0,215.0,139.34883720930233,11.16279069767442,24.0,81.0
5034,10.0,8.0,266.0,0.85,26920.0,21300.0,150.0,213.0,126.3849765258216,10.7981220657277,23.0,82.0
4867,10.0,8.0,154.0,0.9,61320.0,48100.0,150.0,481.0,127.48440748440748,8.731808731808732,42.0,26.0
