racer_ID,racer_rank,racer_male,racer_age,racer_doub_win,racer_ave_st_time
3212,1,1,58,0.250,0.21
3220,2,1,56,0.306,0.17
3224,2,1,55,0.264,0.16
3226,3,1,55,0.383,0.17
3227,1,1,55,0.412,0.18
3231,2,1,54,0.352,0.18
3232,4,0,54,0.401,0.15
3233,3,1,53,0.315,0.17
3234,2,1,53,0.155,0.15
3235,2,1,58,0.128,0.20
3243,2,1,56,0.207,0.24
3246,2,1,56,0.254,0.17
3251,3,1,54,0.365,0.18
3254,2,0,53,0.177,0.21
3256,4,1,53,0.515,0.14
3257,4,1,53,0.580,0.13
3261,2,1,57,0.181,0.17
3265,4,1,55,0.648,0.15
3268,3,1,55,0.447,0.17
3273,2,1,55,0.335,0.16
3277,2,1,54,0.210,0.17
3280,2,0,53,0.358,0.17
3282,2,1,53,0.321,0.19
3283,2,1,53,0.185,0.18
3284,4,1,53,0.463,0.18
3286,2,1,52,0.272,0.17
3289,2,0,57,0.290,0.20
3290,4,1,57,0.505,0.13
3293,2,1,55,0.206,0.20
3294,2,1,55,0.247,0.13
3295,2,1,54,0.252,0.18
3296,2,1,53,0.168,0.19
3297,3,1,53,0.436,0.18
3300,4,1,53,0.461,0.15
3302,3,0,53,0.411,0.18
3303,2,1,53,0.319,0.19
3304,4,1,53,0.463,0.16
3305,2,1,53,0.241,0.17
3306,2,1,52,0.181,0.17
3307,1,1,52,0.343,0.18
3310,2,1,56,0.148,0.19
3313,2,1,55,0.150,0.19
3315,2,1,55,0.234,0.20
3319,4,1,53,0.469,0.14
3327,3,1,53,0.371,0.19
3331,4,1,52,0.485,0.14
3333,4,1,52,0.500,0.16
3334,3,0,52,0.389,0.20
3336,2,1,56,0.211,0.18
3338,2,1,55,0.147,0.17
3339,2,1,55,0.326,0.15
3340,2,1,55,0.263,0.19
3346,2,1,54,0.296,0.15
3347,3,1,53,0.359,0.17
3349,4,1,52,0.500,0.15
3350,3,1,52,0.341,0.15
3352,1,1,52,0.333,0.12
3353,2,1,52,0.236,0.17
3355,2,0,52,0.231,0.25
3357,2,0,52,0.187,0.20
3361,2,1,51,0.333,0.18
3362,4,1,51,0.456,0.19
3370,2,1,54,0.189,0.18
3372,2,1,54,0.170,0.20
3376,2,1,53,0.157,0.22
3377,2,1,53,0.307,0.18
3381,3,1,52,0.480,0.13
3382,2,1,52,0.168,0.20
3385,4,1,51,0.486,0.15
3388,4,1,51,0.425,0.15
3391,1,1,55,0.000,0.00
3392,2,1,55,0.215,0.19
3400,1,1,53,0.000,0.12
3401,2,1,53,0.313,0.19
3406,2,1,52,0.285,0.18
3409,2,1,51,0.299,0.17
3411,2,1,51,0.158,0.17
3412,3,1,51,0.425,0.16
3414,3,1,51,0.409,0.14
3415,4,1,51,0.518,0.14
3419,2,1,51,0.195,0.21
3422,2,1,49,0.454,0.18
3424,2,1,54,0.169,0.17
3427,3,1,53,0.422,0.16
3430,2,1,52,0.260,0.16
3432,2,1,52,0.328,0.17
3433,2,1,52,0.119,0.20
3434,2,1,51,0.350,0.17
3435,4,0,51,0.455,0.17
3436,4,1,51,0.485,0.15
3439,3,1,51,0.394,0.15
3441,2,1,51,0.278,0.17
3442,3,1,51,0.316,0.15
3443,3,1,51,0.345,0.18
3444,2,1,51,0.201,0.16
3445,3,1,51,0.408,0.17
3448,2,1,50,0.285,0.16
3454,2,1,49,0.196,0.16
3455,2,1,49,0.255,0.19
3456,2,1,49,0.151,0.21
3458,2,1,54,0.295,0.18
3459,2,1,53,0.136,0.17
3461,2,1,53,0.283,0.16
3462,3,1,53,0.406,0.16
3463,3,1,53,0.384,0.17
3467,2,1,52,0.191,0.21
3469,1,0,51,0.000,0.00
3470,2,0,51,0.322,0.16
3471,2,1,50,0.223,0.19
3473,4,1,50,0.567,0.15
3474,2,0,50,0.269,0.20
3475,4,1,50,0.493,0.16
3477,2,1,50,0.217,0.18
3478,2,1,50,0.315,0.16
3482,2,1,49,0.279,0.16
3483,1,0,49,0.116,0.24
3484,4,1,49,0.452,0.16
3485,2,1,49,0.340,0.18
3486,2,0,54,0.227,0.19
3488,2,1,53,0.214,0.14
3489,4,1,53,0.549,0.15
3491,2,1,53,0.114,0.18
3497,3,1,52,0.339,0.17
3498,2,1,52,0.176,0.18
3499,4,1,52,0.533,0.14
3501,2,1,51,0.273,0.16
3502,4,1,51,0.484,0.18
3503,2,1,51,0.156,0.19
3505,3,1,49,0.393,0.14
3506,2,1,49,0.109,0.22
3507,2,1,49,0.193,0.19
3508,2,1,49,0.309,0.19
3509,2,0,49,0.160,0.15
3514,4,1,53,0.530,0.14
3516,2,1,53,0.236,0.15
3517,3,1,53,0.366,0.17
3518,3,0,52,0.423,0.19
3519,2,1,52,0.322,0.18
3522,3,1,52,0.403,0.16
3523,1,1,52,0.260,0.18
3527,3,1,49,0.357,0.17
3528,2,0,49,0.231,0.21
3532,3,1,49,0.450,0.17
3533,2,1,48,0.347,0.18
3534,3,1,48,0.458,0.15
3535,2,1,48,0.260,0.20
3536,2,1,54,0.175,0.17
3537,2,1,52,0.086,0.18
3538,3,1,52,0.346,0.18
3539,2,1,52,0.248,0.19
3541,4,1,52,0.496,0.14
3542,2,1,52,0.173,0.19
3543,3,1,52,0.392,0.15
3544,1,1,52,0.173,0.18
3546,2,1,51,0.328,0.16
3548,3,1,50,0.416,0.13
3550,3,1,49,0.423,0.16
3551,2,0,49,0.171,0.18
3553,2,1,48,0.285,0.17
3554,4,1,48,0.508,0.19
3555,4,1,48,0.523,0.16
3556,4,1,48,0.477,0.16
3557,4,1,47,0.523,0.15
3558,3,1,47,0.391,0.15
3559,2,1,52,0.180,0.17
3560,2,1,52,0.220,0.17
3561,2,1,52,0.255,0.20
3562,3,1,51,0.448,0.18
3563,3,1,51,0.396,0.18
3564,2,1,50,0.236,0.16
3565,2,1,50,0.160,0.17
3566,2,1,50,0.310,0.20
3567,2,1,50,0.210,0.18
3568,3,1,49,0.374,0.17
3569,2,1,49,0.252,0.17
3571,2,1,49,0.212,0.18
3572,4,1,49,0.466,0.18
3573,4,1,48,0.585,0.15
3574,3,1,48,0.391,0.15
3576,4,1,48,0.515,0.19
3577,3,1,48,0.347,0.15
3578,2,1,48,0.242,0.19
3579,3,0,48,0.406,0.17
3580,2,0,47,0.270,0.19
3581,2,1,47,0.258,0.19
3582,4,1,47,0.555,0.15
3583,2,1,47,0.193,0.17
3584,2,1,47,0.367,0.16
3587,2,1,47,0.215,0.16
3589,3,1,47,0.425,0.16
3590,4,1,47,0.540,0.15
3591,2,1,52,0.200,0.19
3592,1,1,52,0.209,0.18
3593,2,1,52,0.153,0.17
3594,2,1,52,0.197,0.18
3596,2,1,51,0.217,0.18
3600,2,1,50,0.275,0.20
3602,3,1,50,0.312,0.17
3604,2,0,50,0.217,0.19
3605,2,1,49,0.262,0.18
3606,2,1,49,0.333,0.17
3607,2,1,48,0.247,0.20
3611,4,0,48,0.478,0.15
3612,3,1,48,0.415,0.15
3613,4,1,48,0.580,0.13
3614,2,1,47,0.323,0.17
3615,3,1,47,0.335,0.16
3616,3,1,47,0.450,0.16
3617,2,1,47,0.294,0.19
3618,4,0,47,0.464,0.18
3619,2,1,47,0.338,0.19
3620,2,1,46,0.193,0.19
3621,4,1,46,0.467,0.15
3622,4,1,46,0.516,0.17
3623,4,1,46,0.566,0.16
3624,2,1,51,0.220,0.17
3626,2,1,51,0.146,0.14
3627,2,1,51,0.311,0.20
3629,3,1,51,0.426,0.14
3630,2,1,51,0.154,0.17
3631,2,1,51,0.260,0.17
3635,4,1,50,0.531,0.14
3637,2,1,50,0.247,0.20
3641,4,1,49,0.490,0.16
3642,2,1,49,0.190,0.16
3643,3,1,48,0.330,0.17
3644,2,1,48,0.097,0.19
3645,2,0,48,0.339,0.15
3647,2,1,48,0.204,0.19
3652,2,1,47,0.164,0.19
3653,2,1,47,0.166,0.21
3654,4,1,47,0.438,0.16
3655,3,1,47,0.364,0.19
3656,3,1,47,0.360,0.15
3658,2,1,46,0.200,0.16
3659,3,1,46,0.384,0.18
3660,2,1,51,0.056,0.18
3661,2,1,51,0.336,0.19
3662,3,1,51,0.408,0.14
3663,3,1,50,0.339,0.16
3664,3,1,50,0.466,0.16
3666,2,1,50,0.210,0.16
3668,2,1,49,0.155,0.18
3670,2,1,49,0.222,0.17
3674,2,0,48,0.352,0.15
3679,4,1,47,0.430,0.16
3680,2,1,47,0.208,0.20
3681,4,1,47,0.492,0.15
3682,2,1,47,0.123,0.18
3683,3,1,47,0.387,0.15
3684,3,1,46,0.333,0.20
3685,4,1,46,0.476,0.13
3686,3,1,45,0.438,0.14
3687,2,1,51,0.319,0.16
3690,3,1,50,0.398,0.18
3692,2,1,49,0.321,0.17
3693,2,0,49,0.152,0.19
3696,3,1,48,0.428,0.18
3697,1,1,48,0.000,0.24
3698,2,1,48,0.191,0.18
3699,3,1,48,0.340,0.17
3701,2,1,47,0.150,0.16
3702,2,1,47,0.316,0.16
3703,1,1,47,0.000,0.00
3704,2,0,47,0.226,0.21
3705,2,1,46,0.262,0.18
3708,2,1,46,0.306,0.18
3709,2,1,46,0.159,0.22
3710,2,1,46,0.247,0.17
3711,3,1,46,0.396,0.17
3712,3,1,46,0.420,0.16
3713,4,1,46,0.437,0.13
3714,2,1,46,0.169,0.15
3715,2,1,46,0.261,0.15
3716,4,1,46,0.548,0.13
3717,4,1,45,0.508,0.14
3718,3,1,45,0.337,0.17
3719,4,1,45,0.514,0.17
3721,4,1,45,0.675,0.12
3722,2,1,50,0.126,0.18
3723,2,1,50,0.126,0.16
3725,2,1,49,0.216,0.21
3726,3,1,49,0.330,0.15
3730,2,1,48,0.267,0.18
3731,3,1,47,0.360,0.16
3734,2,1,47,0.304,0.17
3736,2,1,47,0.271,0.18
3737,4,1,47,0.550,0.15
3740,3,1,46,0.436,0.16
3741,2,1,46,0.215,0.19
3742,2,1,46,0.319,0.17
3743,4,1,46,0.567,0.14
3744,4,1,46,0.472,0.11
3745,3,1,46,0.311,0.18
3746,3,1,45,0.408,0.17
3747,2,1,45,0.381,0.15
3748,2,1,45,0.252,0.16
3752,2,1,49,0.237,0.17
3753,2,1,49,0.218,0.16
3755,2,1,49,0.171,0.20
3757,3,1,49,0.383,0.15
3761,3,1,48,0.351,0.15
3769,3,1,47,0.380,0.16
3771,3,1,46,0.359,0.13
3772,3,1,46,0.401,0.16
3773,2,1,46,0.233,0.16
3775,2,1,46,0.236,0.17
3776,2,1,45,0.294,0.17
3777,3,1,45,0.387,0.18
3778,1,0,45,0.222,0.22
3779,4,1,45,0.505,0.11
3780,4,1,45,0.400,0.16
3781,2,1,44,0.279,0.14
3783,4,1,44,0.527,0.13
3784,3,1,44,0.463,0.15
3787,2,1,49,0.219,0.17
3788,4,1,49,0.561,0.12
3789,2,1,48,0.136,0.20
3790,2,1,48,0.256,0.16
3792,4,1,48,0.478,0.16
3793,2,1,48,0.342,0.17
3795,4,1,47,0.563,0.15
3796,2,1,47,0.335,0.17
3797,2,1,47,0.087,0.19
3800,4,1,46,0.428,0.15
3801,3,0,46,0.376,0.18
3802,2,0,46,0.188,0.18
3804,3,1,46,0.309,0.16
3805,3,1,46,0.383,0.12
3807,2,1,46,0.302,0.17
3808,2,1,45,0.128,0.17
3809,2,1,45,0.348,0.17
3811,3,1,45,0.330,0.16
3812,2,1,44,0.213,0.17
3813,4,1,44,0.500,0.16
3814,3,1,44,0.398,0.19
3815,2,1,44,0.272,0.16
3819,2,1,48,0.144,0.20
3820,2,1,48,0.241,0.15
3822,4,1,48,0.578,0.16
3823,2,1,48,0.170,0.20
3825,2,1,47,0.196,0.14
3826,4,1,47,0.510,0.14
3827,2,1,47,0.174,0.18
3828,3,1,47,0.455,0.15
3831,3,1,46,0.367,0.15
3832,2,1,46,0.228,0.17
3833,4,1,46,0.581,0.11
3834,3,1,46,0.333,0.21
3837,4,1,45,0.452,0.16
3838,3,1,45,0.394,0.15
3839,2,1,45,0.200,0.16
3841,3,1,44,0.437,0.16
3842,2,1,44,0.270,0.18
3843,2,1,44,0.340,0.16
3845,3,0,44,0.441,0.19
3846,2,1,44,0.155,0.16
3848,2,1,43,0.254,0.16
3849,4,1,43,0.470,0.13
3850,2,1,48,0.326,0.16
3851,2,1,48,0.187,0.16
3852,2,1,48,0.168,0.12
3853,3,1,48,0.366,0.18
3854,4,1,48,0.539,0.13
3855,2,1,48,0.233,0.20
3857,2,1,47,0.157,0.17
3858,2,1,47,0.238,0.17
3859,2,1,47,0.232,0.15
3860,2,1,47,0.191,0.19
3863,2,1,46,0.259,0.16
3866,2,1,45,0.191,0.16
3867,2,1,45,0.227,0.17
3868,3,1,45,0.351,0.17
3869,2,1,45,0.181,0.17
3870,2,1,45,0.230,0.16
3871,2,0,45,0.294,0.20
3872,4,1,44,0.470,0.18
3873,3,1,44,0.426,0.17
3874,4,1,44,0.489,0.16
3875,2,1,44,0.240,0.16
3876,4,1,43,0.535,0.15
3877,2,1,43,0.281,0.16
3878,2,1,43,0.275,0.16
3879,2,1,48,0.133,0.19
3880,3,1,47,0.401,0.17
3881,2,1,47,0.263,0.16
3882,3,1,47,0.441,0.16
3883,2,1,47,0.141,0.18
3884,2,1,47,0.120,0.17
3885,3,1,46,0.348,0.15
3888,4,1,45,0.496,0.14
3889,2,1,45,0.247,0.16
3890,3,1,45,0.420,0.15
3891,2,1,45,0.138,0.19
3892,2,1,44,0.259,0.18
3893,3,1,44,0.360,0.15
3894,1,0,44,0.400,0.13
3895,3,1,44,0.323,0.16
3896,3,1,44,0.366,0.17
3897,4,1,44,0.596,0.12
3898,4,1,44,0.436,0.15
3900,4,0,43,0.487,0.17
3901,3,1,43,0.351,0.18
3902,3,1,43,0.372,0.20
3903,4,1,43,0.544,0.13
3904,3,1,43,0.451,0.16
3905,2,1,43,0.315,0.17
3906,2,1,43,0.333,0.18
3907,3,1,42,0.467,0.18
3908,1,1,42,0.000,0.00
3909,4,1,47,0.470,0.12
3910,2,1,47,0.210,0.18
3911,3,1,47,0.357,0.16
3912,3,1,46,0.390,0.14
3915,3,1,46,0.364,0.18
3918,4,1,46,0.519,0.17
3919,4,1,46,0.519,0.15
3920,3,1,46,0.386,0.17
3921,3,1,45,0.386,0.18
3922,2,1,45,0.310,0.20
3925,2,1,45,0.232,0.19
3926,1,1,45,0.100,0.20
3928,2,1,45,0.200,0.18
3929,2,1,45,0.260,0.15
3930,3,1,44,0.371,0.15
3931,2,1,44,0.168,0.18
3932,4,0,44,0.507,0.16
3933,4,1,44,0.537,0.15
3934,2,1,43,0.290,0.16
3935,3,1,43,0.330,0.15
3936,2,1,43,0.155,0.19
3939,4,1,42,0.508,0.13
3940,4,1,42,0.478,0.13
3941,4,1,42,0.462,0.12
3942,4,1,42,0.470,0.14
3943,2,0,42,0.171,0.18
3944,3,1,41,0.388,0.17
3945,2,1,45,0.240,0.20
3946,4,1,44,0.545,0.13
3947,2,1,44,0.348,0.17
3948,2,1,44,0.130,0.22
3949,2,1,44,0.196,0.21
3950,2,1,44,0.193,0.17
3951,3,1,44,0.336,0.18
3952,4,1,44,0.446,0.15
3953,2,1,44,0.289,0.17
3955,3,1,43,0.414,0.18
3956,4,1,43,0.491,0.16
3957,3,1,43,0.321,0.19
3959,4,1,43,0.500,0.15
3960,4,1,42,0.441,0.11
3961,4,1,42,0.519,0.16
3963,4,1,41,0.456,0.15
3964,2,1,41,0.214,0.18
3965,3,1,41,0.388,0.17
3966,3,1,41,0.434,0.21
3967,2,1,41,0.325,0.16
3968,3,1,44,0.394,0.16
3970,2,1,44,0.140,0.24
3973,2,1,44,0.208,0.17
3974,2,1,44,0.234,0.15
3975,3,1,43,0.378,0.14
3976,2,1,43,0.217,0.17
3977,2,1,43,0.295,0.15
3978,4,1,43,0.509,0.15
3981,2,1,43,0.315,0.14
3982,2,1,43,0.303,0.16
3983,4,1,43,0.515,0.15
3984,4,1,43,0.513,0.16
3986,3,1,42,0.366,0.15
3987,3,1,42,0.375,0.15
3988,3,1,42,0.371,0.15
3989,2,1,42,0.202,0.22
3990,3,1,42,0.351,0.14
3992,2,1,42,0.294,0.15
3993,2,0,41,0.412,0.14
3994,3,0,41,0.322,0.20
3995,4,1,41,0.447,0.14
3996,4,1,41,0.551,0.18
3997,4,1,41,0.575,0.14
3998,2,1,41,0.240,0.17
3999,4,0,41,0.511,0.16
4000,3,1,43,0.365,0.18
4002,4,1,43,0.554,0.16
4003,3,1,43,0.316,0.17
4004,2,1,42,0.242,0.19
4005,2,1,42,0.186,0.17
4006,3,1,42,0.373,0.19
4007,2,1,41,0.378,0.12
4009,2,1,41,0.260,0.12
4010,2,1,41,0.239,0.17
4011,3,0,41,0.453,0.15
4012,3,1,41,0.389,0.15
4013,4,1,41,0.556,0.15
4014,2,0,41,0.286,0.17
4015,3,1,41,0.416,0.15
4016,3,1,41,0.380,0.16
4017,3,0,40,0.389,0.17
4019,3,1,40,0.648,0.17
4020,2,1,40,0.365,0.16
4021,2,1,40,0.333,0.14
4022,3,1,40,0.387,0.16
4023,2,1,43,0.188,0.18
4024,4,1,43,0.558,0.14
4025,4,1,43,0.431,0.18
4026,2,1,43,0.220,0.19
4027,3,1,42,0.391,0.17
4028,4,1,42,0.423,0.15
4030,4,1,42,0.447,0.13
4031,2,1,42,0.284,0.18
4033,4,1,42,0.471,0.14
4034,2,1,42,0.245,0.18
4035,2,1,42,0.276,0.19
4036,4,1,42,0.483,0.18
4037,3,1,42,0.346,0.16
4038,1,1,42,0.125,0.20
4039,3,1,42,0.361,0.16
4040,4,1,41,0.462,0.13
4041,2,1,41,0.212,0.21
4042,4,1,41,0.488,0.16
4043,3,1,41,0.420,0.17
4044,4,1,41,0.460,0.15
4045,3,0,41,0.375,0.16
4046,2,1,41,0.126,0.19
4047,2,1,40,0.160,0.17
4049,4,1,40,0.475,0.17
4050,4,0,39,0.577,0.16
4051,3,1,39,0.455,0.17
4052,4,1,39,0.614,0.14
4053,3,1,42,0.413,0.17
4054,2,1,42,0.279,0.15
4055,4,1,42,0.524,0.15
4056,2,1,42,0.196,0.16
4057,3,1,41,0.315,0.16
4058,3,1,41,0.333,0.18
4059,2,1,41,0.308,0.18
4060,3,1,41,0.372,0.17
4061,4,1,41,0.523,0.14
4062,3,1,41,0.408,0.15
4063,4,1,41,0.490,0.14
4064,4,1,41,0.506,0.16
4065,4,0,41,0.491,0.18
4066,3,1,40,0.423,0.16
4067,4,1,40,0.496,0.17
4068,2,1,40,0.225,0.16
4069,4,1,40,0.581,0.15
4070,4,1,40,0.561,0.14
4071,2,0,40,0.303,0.19
4072,4,1,39,0.495,0.16
4073,3,1,39,0.414,0.15
4074,4,1,39,0.428,0.13
4075,4,1,39,0.400,0.13
4076,3,1,42,0.392,0.18
4077,2,1,42,0.214,0.18
4078,2,1,42,0.203,0.19
4079,3,1,42,0.440,0.16
4080,4,1,41,0.524,0.13
4081,2,1,41,0.224,0.20
4082,3,1,41,0.437,0.17
4083,4,1,41,0.522,0.13
4084,4,1,41,0.512,0.15
4085,3,1,41,0.428,0.20
4086,3,1,40,0.393,0.16
4088,2,0,40,0.239,0.20
4089,4,1,40,0.428,0.17
4090,3,1,40,0.400,0.12
4091,2,1,40,0.263,0.17
4092,3,1,39,0.428,0.15
4093,3,1,39,0.366,0.15
4094,2,1,39,0.204,0.17
4095,4,1,39,0.521,0.14
4096,4,1,39,0.471,0.17
4097,2,1,38,0.148,0.20
4098,2,0,38,0.275,0.20
4099,3,1,42,0.383,0.15
4100,2,1,41,0.376,0.18
4101,4,1,41,0.604,0.16
4102,4,1,41,0.514,0.15
4103,2,1,41,0.183,0.21
4104,2,1,41,0.347,0.17
4105,3,1,41,0.342,0.19
4106,3,1,41,0.352,0.20
4107,2,1,41,0.163,0.19
4108,4,1,41,0.500,0.13
4109,3,1,40,0.360,0.15
4110,2,1,40,0.287,0.14
4111,2,1,40,0.312,0.24
4112,4,1,40,0.446,0.17
4113,3,1,40,0.385,0.17
4114,2,1,40,0.274,0.17
4116,2,1,39,0.291,0.17
4117,4,0,39,0.500,0.18
4118,4,1,39,0.486,0.13
4119,2,1,39,0.324,0.18
4120,3,1,39,0.366,0.17
4121,2,1,39,0.310,0.15
4122,2,1,39,0.318,0.19
4123,4,0,39,0.542,0.19
4124,3,1,38,0.464,0.15
4126,2,1,41,0.208,0.16
4128,2,1,40,0.336,0.15
4129,2,1,40,0.229,0.17
4131,4,1,40,0.478,0.16
4133,4,1,40,0.464,0.14
4134,4,1,40,0.471,0.17
4136,4,1,40,0.462,0.13
4137,4,1,40,0.481,0.14
4138,2,1,40,0.285,0.17
4139,2,1,40,0.306,0.16
4140,4,1,40,0.513,0.14
4142,3,1,39,0.364,0.18
4143,2,1,39,0.229,0.15
4144,4,1,39,0.447,0.17
4145,2,1,39,0.200,0.25
4146,2,1,39,0.304,0.17
4148,4,1,38,0.514,0.13
4150,2,1,38,0.301,0.18
4151,3,1,38,0.340,0.19
4152,2,1,40,0.311,0.20
4153,2,1,40,0.200,0.19
4154,3,1,40,0.392,0.18
4155,3,1,40,0.463,0.15
4156,3,1,39,0.383,0.15
4158,2,1,39,0.230,0.17
4159,4,1,39,0.470,0.16
4161,3,1,39,0.383,0.14
4162,3,1,39,0.324,0.14
4163,4,1,38,0.441,0.18
4164,2,1,38,0.185,0.18
4166,4,1,38,0.487,0.14
4167,2,1,38,0.233,0.16
4168,4,1,38,0.445,0.17
4169,2,1,38,0.123,0.19
4170,2,0,38,0.123,0.18
4171,4,1,38,0.492,0.16
4172,4,1,38,0.437,0.15
4173,3,1,38,0.390,0.16
4174,4,1,38,0.472,0.15
4175,3,1,38,0.362,0.15
4176,2,1,38,0.224,0.16
4177,2,1,38,0.320,0.15
4179,3,1,37,0.393,0.15
4180,2,1,37,0.212,0.16
4181,2,1,37,0.236,0.18
4182,3,1,37,0.401,0.17
4183,3,0,34,0.396,0.13
4184,4,1,34,0.434,0.15
4185,2,1,40,0.250,0.18
4186,2,1,40,0.184,0.17
4187,2,1,39,0.155,0.18
4188,4,1,39,0.585,0.12
4189,4,1,39,0.474,0.15
4190,4,0,39,0.429,0.15
4191,3,1,39,0.374,0.18
4193,4,1,39,0.482,0.13
4194,2,1,39,0.092,0.24
4195,3,1,38,0.348,0.13
4196,2,1,38,0.220,0.19
4197,2,1,38,0.218,0.19
4198,1,1,38,0.052,0.21
4199,2,1,38,0.360,0.16
4200,2,1,38,0.224,0.18
4201,2,1,38,0.313,0.17
4202,3,1,38,0.369,0.18
4203,2,1,38,0.268,0.16
4204,2,1,38,0.297,0.19
4205,4,1,38,0.485,0.15
4207,4,1,37,0.542,0.15
4208,3,0,37,0.473,0.17
4209,2,1,37,0.310,0.17
4210,4,1,37,0.417,0.17
4211,2,1,37,0.230,0.17
4212,1,1,36,0.108,0.21
4213,2,1,36,0.188,0.18
4214,3,1,36,0.374,0.15
4215,2,1,36,0.284,0.19
4216,4,1,35,0.461,0.15
4218,3,1,39,0.406,0.19
4219,2,1,39,0.180,0.15
4220,2,1,39,0.355,0.17
4222,3,1,39,0.444,0.17
4224,2,0,38,0.250,0.20
4225,4,0,38,0.505,0.14
4226,2,1,38,0.250,0.17
4227,4,1,37,0.415,0.15
4228,2,1,37,0.288,0.17
4229,2,1,37,0.260,0.18
4230,4,1,37,0.465,0.15
4231,2,1,37,0.315,0.17
4232,2,1,37,0.210,0.18
4233,3,1,37,0.416,0.16
4234,2,1,37,0.297,0.17
4236,2,1,37,0.481,0.11
4237,4,1,37,0.513,0.17
4238,4,1,36,0.530,0.14
4239,4,1,36,0.442,0.15
4240,2,0,36,0.293,0.16
4241,2,1,35,0.306,0.17
4243,2,0,35,0.281,0.16
4244,2,0,34,0.250,0.13
4245,2,1,39,0.247,0.19
4246,2,0,38,0.173,0.21
4247,2,1,38,0.333,0.16
4248,2,1,38,0.212,0.16
4250,2,1,38,0.244,0.17
4251,2,1,37,0.215,0.18
4252,2,1,37,0.279,0.17
4253,2,1,37,0.210,0.19
4254,3,1,37,0.351,0.15
4256,4,1,37,0.535,0.12
4257,2,1,37,0.328,0.16
4258,2,1,37,0.326,0.18
4259,4,1,36,0.462,0.14
4260,3,1,36,0.360,0.16
4261,4,1,36,0.463,0.14
4262,4,1,36,0.520,0.15
4263,2,1,36,0.330,0.16
4264,2,1,36,0.320,0.19
4266,4,1,35,0.478,0.14
4268,2,1,35,0.185,0.16
4269,4,1,35,0.534,0.14
4270,2,1,38,0.283,0.17
4271,2,1,38,0.272,0.16
4272,2,1,38,0.326,0.15
4273,2,1,38,0.299,0.16
4274,2,1,38,0.273,0.17
4275,1,0,38,0.276,0.22
4276,4,1,37,0.555,0.16
4277,2,1,37,0.277,0.16
4278,4,1,37,0.528,0.14
4281,2,1,37,0.330,0.15
4282,1,0,37,0.000,0.00
4283,2,0,36,0.275,0.17
4285,2,1,36,0.164,0.19
4286,3,0,36,0.339,0.16
4287,4,1,36,0.465,0.15
4288,4,1,36,0.440,0.15
4289,2,0,36,0.271,0.18
4290,4,1,36,0.532,0.13
4292,3,1,35,0.398,0.15
4293,2,1,35,0.279,0.17
4294,4,1,34,0.471,0.15
4295,4,1,34,0.488,0.15
4296,4,1,33,0.537,0.13
4297,4,1,38,0.640,0.12
4298,3,1,38,0.395,0.16
4299,2,1,38,0.268,0.14
4300,2,0,37,0.171,0.19
4301,4,1,37,0.466,0.17
4302,4,1,37,0.479,0.16
4303,2,1,37,0.294,0.20
4304,2,0,37,0.302,0.14
4305,4,1,37,0.423,0.14
4306,2,1,37,0.276,0.17
4307,2,1,37,0.240,0.17
4308,4,1,37,0.496,0.14
4310,2,1,36,0.160,0.17
4311,4,1,36,0.495,0.15
4313,3,0,36,0.400,0.16
4314,2,1,36,0.298,0.16
