,target_com,depth,target_per,threshold,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数,number_i
1168,3.0,5.0,208.0,0.9,36850.0,30500.0,203.0,305.0,120.81967213114754,11.147540983606556,34.0,53.0
1171,3.0,5.0,210.0,0.9,34810.0,29800.0,203.0,298.0,116.81208053691276,10.738255033557047,32.0,54.0
1025,3.0,5.0,112.0,0.92,96330.0,82900.0,203.0,829.0,116.20024125452352,8.926417370325694,74.0,5.0
1142,3.0,5.0,190.0,0.92,37650.0,32400.0,203.0,324.0,116.2037037037037,10.802469135802468,35.0,44.0
1145,3.0,5.0,192.0,0.92,34400.0,29600.0,203.0,296.0,116.2162162162162,11.14864864864865,33.0,45.0
1386,3.0,8.0,186.0,0.85,56480.0,41900.0,203.0,419.0,134.79713603818615,10.501193317422434,44.0,42.0
1389,3.0,8.0,188.0,0.85,46030.0,39100.0,203.0,391.0,117.7237851662404,10.230179028132993,40.0,43.0
1398,3.0,8.0,194.0,0.85,42370.0,36400.0,203.0,364.0,116.4010989010989,10.164835164835164,37.0,46.0
1416,3.0,8.0,206.0,0.85,42110.0,33000.0,203.0,330.0,127.6060606060606,10.606060606060606,35.0,52.0
1384,3.0,8.0,184.0,0.9,36450.0,29000.0,203.0,290.0,125.6896551724138,11.724137931034482,34.0,41.0
1390,3.0,8.0,188.0,0.9,38320.0,29800.0,203.0,298.0,128.59060402684565,10.738255033557047,32.0,43.0
1396,3.0,8.0,192.0,0.9,39110.0,33600.0,203.0,336.0,116.39880952380952,10.11904761904762,34.0,45.0
1399,3.0,8.0,194.0,0.9,34680.0,28300.0,203.0,283.0,122.54416961130742,11.307420494699649,32.0,46.0
2040,5.0,5.0,118.0,0.85,104810.0,81800.0,296.0,818.0,128.12958435207824,10.39119804400978,85.0,8.0
2058,5.0,5.0,130.0,0.85,84640.0,68100.0,296.0,681.0,124.287812041116,10.719530102790015,73.0,14.0
2067,5.0,5.0,136.0,0.85,72330.0,58600.0,296.0,586.0,123.43003412969284,10.75085324232082,63.0,17.0
2059,5.0,5.0,130.0,0.9,66700.0,55200.0,296.0,552.0,120.83333333333331,10.326086956521738,57.0,14.0
2062,5.0,5.0,132.0,0.9,57980.0,47600.0,296.0,476.0,121.8067226890756,11.974789915966388,57.0,15.0
2042,5.0,5.0,118.0,0.92,86810.0,61500.0,296.0,615.0,141.15447154471545,11.544715447154472,71.0,8.0
2060,5.0,5.0,130.0,0.92,64450.0,49300.0,296.0,493.0,130.73022312373226,11.156186612576064,55.0,14.0
2063,5.0,5.0,132.0,0.92,52590.0,41200.0,296.0,412.0,127.64563106796116,12.62135922330097,52.0,15.0
2298,5.0,8.0,122.0,0.85,87390.0,70600.0,296.0,706.0,123.78186968838529,10.906515580736544,77.0,10.0
2301,5.0,8.0,124.0,0.85,79490.0,69000.0,296.0,690.0,115.20289855072464,9.565217391304348,66.0,11.0
2316,5.0,8.0,134.0,0.85,80030.0,66500.0,296.0,665.0,120.34586466165412,10.827067669172932,72.0,16.0
2535,6.0,5.0,112.0,0.85,117350.0,98900.0,269.0,989.0,118.6552072800809,10.616784630940344,105.0,5.0
2531,6.0,5.0,108.0,0.92,103330.0,88000.0,269.0,880.0,117.42045454545456,11.477272727272728,101.0,3.0
2543,6.0,5.0,116.0,0.92,85810.0,72400.0,269.0,724.0,118.52209944751382,10.497237569060774,76.0,7.0
2784,6.0,8.0,110.0,0.85,122810.0,105700.0,269.0,1057.0,116.18732261116368,10.406811731315042,110.0,4.0
2811,6.0,8.0,128.0,0.85,90220.0,77100.0,269.0,771.0,117.01686121919586,11.543450064850845,89.0,13.0
2868,6.0,8.0,166.0,0.85,71410.0,53600.0,269.0,536.0,133.22761194029852,12.126865671641792,65.0,32.0
2785,6.0,8.0,110.0,0.9,105250.0,86600.0,269.0,866.0,121.53579676674364,10.623556581986143,92.0,4.0
2812,6.0,8.0,128.0,0.9,71700.0,61500.0,269.0,615.0,116.58536585365852,11.707317073170731,72.0,13.0
2869,6.0,8.0,166.0,0.9,56480.0,40900.0,269.0,409.0,138.09290953545232,12.224938875305623,50.0,32.0
2795,6.0,8.0,116.0,0.92,85950.0,72700.0,269.0,727.0,118.22558459422284,11.416781292984869,83.0,7.0
2813,6.0,8.0,128.0,0.92,63920.0,53400.0,269.0,534.0,119.7003745318352,11.98501872659176,64.0,13.0
2870,6.0,8.0,166.0,0.92,44950.0,36000.0,269.0,360.0,124.86111111111111,11.944444444444445,43.0,32.0
