,target_com,depth,target_per,threshold,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数
0,3.0,8.0,192.0,0.85,42370.0,31300.0,86.0,313.0,135.36741214057508,7.987220447284344,25.0
1,4.0,5.0,218.0,0.92,39700.0,27700.0,49.0,277.0,143.32129963898916,5.415162454873646,15.0
2,9.0,5.0,262.0,0.9,19580.0,16600.0,79.0,166.0,117.95180722891567,10.843373493975903,18.0
3,10.0,5.0,266.0,0.9,34760.0,20200.0,60.0,202.0,172.07920792079207,8.415841584158416,17.0
4,23.0,5.0,224.0,0.9,72870.0,23300.0,36.0,233.0,312.7467811158798,7.725321888412018,18.0
