,target_com,depth,target_per,threshold,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数,number_i
1964,4.0,8.0,234.0,0.92,51180.0,37100.0,108.0,371.0,137.95148247978435,6.199460916442049,23.0,66.0
1967,4.0,8.0,236.0,0.92,53230.0,38600.0,108.0,386.0,137.9015544041451,5.958549222797927,23.0,67.0
1976,4.0,8.0,242.0,0.92,66680.0,44600.0,108.0,446.0,149.5067264573991,6.278026905829597,28.0,70.0
1979,4.0,8.0,244.0,0.92,62670.0,43100.0,108.0,431.0,145.4060324825986,6.0324825986078885,26.0,71.0
1982,4.0,8.0,246.0,0.92,45850.0,34500.0,108.0,345.0,132.8985507246377,5.217391304347826,18.0,72.0
1985,4.0,8.0,248.0,0.92,43630.0,36300.0,108.0,363.0,120.19283746556472,6.6115702479338845,24.0,73.0
1988,4.0,8.0,250.0,0.92,48480.0,34100.0,108.0,341.0,142.17008797653958,6.451612903225806,22.0,74.0
4272,9.0,5.0,262.0,0.85,48460.0,41600.0,141.0,416.0,116.4903846153846,7.9326923076923075,33.0,80.0
4275,9.0,5.0,264.0,0.85,48320.0,40600.0,141.0,406.0,119.01477832512316,5.911330049261084,24.0,81.0
4273,9.0,5.0,262.0,0.9,47230.0,36800.0,141.0,368.0,128.34239130434784,8.695652173913043,32.0,80.0
4423,9.0,8.0,194.0,0.9,58060.0,48500.0,141.0,485.0,119.71134020618555,8.45360824742268,41.0,46.0
4783,10.0,5.0,266.0,0.9,56660.0,34800.0,123.0,348.0,162.81609195402297,8.620689655172415,30.0,82.0
5002,10.0,8.0,244.0,0.9,65930.0,49100.0,123.0,491.0,134.27698574338086,7.331975560081466,36.0,71.0
5003,10.0,8.0,244.0,0.92,57560.0,44800.0,123.0,448.0,128.48214285714286,7.366071428571429,33.0,71.0
11224,23.0,5.0,192.0,0.9,48120.0,41300.0,62.0,413.0,116.51331719128328,5.326876513317192,22.0,45.0
11227,23.0,5.0,194.0,0.9,75430.0,41900.0,62.0,419.0,180.02386634844868,5.966587112171838,25.0,46.0
11269,23.0,5.0,222.0,0.9,69060.0,43100.0,62.0,431.0,160.23201856148492,5.104408352668213,22.0,60.0
