,money,number_race,racer_1_ID,racer_1_b,racer_1_m,racer_2_ID,racer_2_b,racer_2_m,racer_3_ID,racer_3_b,racer_3_m,racer_4_ID,racer_4_b,racer_4_m,racer_5_ID,racer_5_b,racer_5_m,racer_6_ID,racer_6_b,racer_6_m,result_com
,10160.0,10,3538,33.0,43.0,3912,9.0,53.0,3121,1.0,63.0,4370,5.0,46.0,3747,12.0,69.0,4511,42.0,45.0,85
,13120.0,11,3576,24.0,40.0,3975,49.0,52.0,3550,28.0,49.0,4073,40.0,47.0,3614,63.0,55.0,3834,7.0,77.0,69
,1080.0,1,3529,33.0,73.0,3714,60.0,19.0,3708,5.0,63.0,3520,56.0,33.0,4336,40.0,31.0,4697,9.0,15.0,13
,4550.0,2,3838,65.0,60.0,3927,2.0,26.0,3277,22.0,14.0,4351,24.0,16.0,4449,1.0,65.0,4405,50.0,13.0,61
,1400.0,3,4051,53.0,23.0,4578,21.0,29.0,4418,12.0,22.0,3851,11.0,25.0,4363,19.0,75.0,4718,54.0,17.0,53
,910.0,4,3331,63.0,27.0,4161,36.0,28.0,3921,23.0,18.0,3935,28.0,70.0,4329,52.0,34.0,4741,42.0,20.0,6
,10020.0,5,3607,39.0,67.0,3635,20.0,78.0,4250,64.0,62.0,4394,4.0,72.0,4483,10.0,32.0,4633,46.0,61.0,73
,13970.0,6,3277,22.0,14.0,4079,43.0,12.0,4241,35.0,24.0,4062,59.0,69.0,3807,29.0,68.0,3352,17.0,64.0,88
,2440.0,7,4467,58.0,30.0,4238,61.0,66.0,4363,19.0,75.0,4415,7.0,76.0,3889,15.0,74.0,3911,57.0,71.0,34
,1590.0,8,3349,41.0,21.0,4463,26.0,11.0,4578,21.0,29.0,3921,23.0,18.0,4718,54.0,17.0,3520,56.0,33.0,1
,830.0,9,3851,11.0,25.0,4339,37.0,77.0,4405,50.0,13.0,3708,5.0,63.0,4633,46.0,61.0,4329,52.0,34.0,6
,8960.0,10,4394,4.0,72.0,3331,63.0,27.0,3607,39.0,67.0,4051,53.0,23.0,3352,17.0,64.0,4062,59.0,69.0,78
,94800.0,11,4079,43.0,12.0,3838,65.0,60.0,3935,28.0,70.0,3889,15.0,74.0,4415,7.0,76.0,4241,35.0,24.0,48
,2150.0,12,3635,20.0,78.0,3349,41.0,21.0,3529,33.0,73.0,4238,61.0,66.0,4418,12.0,22.0,4351,24.0,16.0,2
,1860.0,1,4351,24.0,16.0,4633,46.0,61.0,4339,37.0,77.0,4449,1.0,65.0,4161,36.0,28.0,4718,54.0,17.0,5
,880.0,2,4062,59.0,69.0,4250,64.0,62.0,4463,26.0,11.0,3635,20.0,78.0,3277,22.0,14.0,4741,42.0,20.0,9
,400.0,3,4418,12.0,22.0,4329,52.0,34.0,3331,63.0,27.0,4483,10.0,32.0,3352,17.0,64.0,3851,11.0,25.0,6
,39210.0,4,4363,19.0,75.0,3807,29.0,68.0,3889,15.0,74.0,4238,61.0,66.0,3927,2.0,26.0,4697,9.0,15.0,72
,14530.0,5,3911,57.0,71.0,4351,24.0,16.0,4336,40.0,31.0,3714,60.0,19.0,4394,4.0,72.0,4467,58.0,30.0,7
,7150.0,6,3708,5.0,63.0,3529,33.0,73.0,4079,43.0,12.0,4051,53.0,23.0,4339,37.0,77.0,3838,65.0,60.0,70
,2880.0,7,4405,50.0,13.0,4418,12.0,22.0,3921,23.0,18.0,4415,7.0,76.0,4463,26.0,11.0,3607,39.0,67.0,24
,550.0,8,4241,35.0,24.0,4449,1.0,65.0,3349,41.0,21.0,3927,2.0,26.0,4741,42.0,20.0,4578,21.0,29.0,8
,1040.0,9,4483,10.0,32.0,3520,56.0,33.0,4250,64.0,62.0,4336,40.0,31.0,4697,9.0,15.0,4161,36.0,28.0,6
,9040.0,11,3807,29.0,68.0,4415,7.0,76.0,4062,59.0,69.0,3529,33.0,73.0,3921,23.0,18.0,4051,53.0,23.0,57
,1800.0,12,4238,61.0,66.0,3935,28.0,70.0,3911,57.0,71.0,3349,41.0,21.0,3838,65.0,60.0,3352,17.0,64.0,12
,540.0,1,3635,20.0,78.0,4329,52.0,34.0,4405,50.0,13.0,4633,46.0,61.0,3520,56.0,33.0,4718,54.0,17.0,1
,780.0,2,4363,19.0,75.0,3708,5.0,63.0,3927,2.0,26.0,4238,61.0,66.0,3851,11.0,25.0,4697,9.0,15.0,9
,3100.0,3,4351,24.0,16.0,3277,22.0,14.0,3807,29.0,68.0,4483,10.0,32.0,3911,57.0,71.0,4741,42.0,20.0,1
,670.0,4,3529,33.0,73.0,3607,39.0,67.0,4394,4.0,72.0,4051,53.0,23.0,4250,64.0,62.0,3352,17.0,64.0,9
,800.0,5,4062,59.0,69.0,4418,12.0,22.0,4578,21.0,29.0,4467,58.0,30.0,4633,46.0,61.0,4339,37.0,77.0,21
,14840.0,6,3935,28.0,70.0,4415,7.0,76.0,3349,41.0,21.0,3714,60.0,19.0,4241,35.0,24.0,4363,19.0,75.0,74
,28100.0,7,3889,15.0,74.0,3921,23.0,18.0,3911,57.0,71.0,3331,63.0,27.0,4336,40.0,31.0,3708,5.0,63.0,33
,2850.0,8,3838,65.0,60.0,4463,26.0,11.0,4161,36.0,28.0,3607,39.0,67.0,4449,1.0,65.0,3520,56.0,33.0,42
,35520.0,9,4578,21.0,29.0,3851,11.0,25.0,4467,58.0,30.0,4250,64.0,62.0,4718,54.0,17.0,3277,22.0,14.0,115
,5160.0,10,3349,41.0,21.0,4051,53.0,23.0,4351,24.0,16.0,3807,29.0,68.0,3635,20.0,78.0,3935,28.0,70.0,9
,380.0,11,4418,12.0,22.0,3331,63.0,27.0,4336,40.0,31.0,4241,35.0,24.0,4405,50.0,13.0,4394,4.0,72.0,2
,2620.0,12,4238,61.0,66.0,4483,10.0,32.0,4062,59.0,69.0,3529,33.0,73.0,3714,60.0,19.0,3838,65.0,60.0,3
,1790.0,1,3529,33.0,73.0,4449,1.0,65.0,3927,2.0,26.0,4250,64.0,62.0,4697,9.0,15.0,4161,36.0,28.0,6
,2180.0,2,4415,7.0,76.0,4329,52.0,34.0,4578,21.0,29.0,3607,39.0,67.0,4394,4.0,72.0,3851,11.0,25.0,12
,3520.0,3,3911,57.0,71.0,3277,22.0,14.0,4241,35.0,24.0,3714,60.0,19.0,3352,17.0,64.0,4741,42.0,20.0,14
,850.0,4,3635,20.0,78.0,4363,19.0,75.0,3838,65.0,60.0,4339,37.0,77.0,3921,23.0,18.0,4718,54.0,17.0,3
,30670.0,5,3889,15.0,74.0,4051,53.0,23.0,4336,40.0,31.0,4449,1.0,65.0,4463,26.0,11.0,4697,9.0,15.0,16
,810.0,6,4351,24.0,16.0,4467,58.0,30.0,3607,39.0,67.0,4405,50.0,13.0,3927,2.0,26.0,3520,56.0,33.0,2
,1500.0,7,4062,59.0,69.0,3935,28.0,70.0,3911,57.0,71.0,4363,19.0,75.0,4415,7.0,76.0,3352,17.0,64.0,6
,59190.0,8,3921,23.0,18.0,4633,46.0,61.0,4250,64.0,62.0,3889,15.0,74.0,4578,21.0,29.0,4329,52.0,34.0,39
,2290.0,9,3851,11.0,25.0,4463,26.0,11.0,4339,37.0,77.0,4161,36.0,28.0,4741,42.0,20.0,3708,5.0,63.0,64
,3310.0,10,4051,53.0,23.0,3714,60.0,19.0,4394,4.0,72.0,4351,24.0,16.0,4336,40.0,31.0,3838,65.0,60.0,15
,1220.0,11,4241,35.0,24.0,3529,33.0,73.0,3935,28.0,70.0,4062,59.0,69.0,4405,50.0,13.0,3635,20.0,78.0,4
,460.0,12,4238,61.0,66.0,4418,12.0,22.0,3349,41.0,21.0,3331,63.0,27.0,3807,29.0,68.0,4483,10.0,32.0,2
,1100.0,1,3412,46.0,45.0,3400,28.0,25.0,3095,62.0,55.0,3138,10.0,33.0,4689,24.0,44.0,4038,35.0,32.0,9
,450.0,2,3347,17.0,59.0,2910,60.0,48.0,4246,29.0,54.0,3783,41.0,28.0,4737,2.0,35.0,3666,42.0,31.0,61
,1210.0,3,3685,19.0,58.0,2885,9.0,41.0,4173,22.0,51.0,4212,65.0,37.0,3890,59.0,77.0,4282,20.0,53.0,14
,4900.0,4,3297,26.0,42.0,3486,7.0,29.0,3411,44.0,36.0,4118,40.0,30.0,4600,1.0,56.0,4011,64.0,52.0,18
,550.0,5,2903,4.0,39.0,4075,15.0,26.0,4038,35.0,32.0,3601,52.0,34.0,4005,33.0,57.0,3675,36.0,20.0,21
,4080.0,7,3005,54.0,22.0,3347,17.0,59.0,3527,56.0,46.0,4205,61.0,76.0,4248,58.0,40.0,3350,53.0,24.0,26
,3220.0,9,3224,21.0,78.0,3652,23.0,27.0,4212,65.0,37.0,3095,62.0,55.0,3601,52.0,34.0,4737,2.0,35.0,4
,49970.0,10,2910,60.0,48.0,2903,4.0,39.0,3769,37.0,43.0,3890,59.0,77.0,4434,57.0,49.0,3411,44.0,36.0,97
,3370.0,11,3527,56.0,46.0,3226,63.0,47.0,4075,15.0,26.0,3350,53.0,24.0,4118,40.0,30.0,4173,22.0,51.0,43
,69660.0,12,3783,41.0,28.0,3685,19.0,58.0,3297,26.0,42.0,3412,46.0,45.0,3406,39.0,21.0,4205,61.0,76.0,48
,750.0,1,4205,61.0,76.0,4600,1.0,56.0,3138,10.0,33.0,3652,23.0,27.0,4282,20.0,53.0,2910,60.0,48.0,10
,1480.0,2,3297,26.0,42.0,3095,62.0,55.0,3675,36.0,20.0,3527,56.0,46.0,3005,54.0,22.0,3601,52.0,34.0,63
,620.0,3,3226,63.0,47.0,4005,33.0,57.0,3783,41.0,28.0,3666,42.0,31.0,4120,11.0,50.0,4733,43.0,23.0,53
,430.0,4,3347,17.0,59.0,3350,53.0,24.0,4434,57.0,49.0,3224,21.0,78.0,4212,65.0,37.0,4689,24.0,44.0,1
,1270.0,5,4118,40.0,30.0,4173,22.0,51.0,3551,45.0,64.0,4248,58.0,40.0,4011,64.0,52.0,3830,12.0,38.0,4
,47850.0,6,3652,23.0,27.0,3412,46.0,45.0,2885,9.0,41.0,4075,15.0,26.0,4737,2.0,35.0,3486,7.0,29.0,40
,1910.0,7,3138,10.0,33.0,3890,59.0,77.0,3685,19.0,58.0,3226,63.0,47.0,4246,29.0,54.0,2903,4.0,39.0,46
,2220.0,8,3769,37.0,43.0,4038,35.0,32.0,4600,1.0,56.0,3411,44.0,36.0,3675,36.0,20.0,3224,21.0,78.0,64
,5880.0,9,3666,42.0,31.0,4434,57.0,49.0,4248,58.0,40.0,3551,45.0,64.0,4733,43.0,23.0,3005,54.0,22.0,45
,1710.0,10,4005,33.0,57.0,4205,61.0,76.0,3400,28.0,25.0,3297,26.0,42.0,2885,9.0,41.0,3347,17.0,59.0,26
,820.0,11,4075,15.0,26.0,3783,41.0,28.0,3830,12.0,38.0,3890,59.0,77.0,2910,60.0,48.0,3527,56.0,46.0,1
,3140.0,12,3350,53.0,24.0,4118,40.0,30.0,3412,46.0,45.0,3685,19.0,58.0,3411,44.0,36.0,4120,11.0,50.0,63
,700.0,1,3783,41.0,28.0,3224,21.0,78.0,4212,65.0,37.0,3095,62.0,55.0,3551,45.0,64.0,4005,33.0,57.0,5
