,target_com,depth,target_per,threshold,total_get_test,total_use_test,num_com_test,num_pred_test,gain_test,gain_std_test,num_hit_test,buy_hit_per_test,buy_hit_per_std_test,plus_month_num_test,diff_mea_med_test,total_get_final,total_use_final,num_com_final,num_pred_final,gain_final,gain_std_final,num_hit_final,buy_hit_per_final,buy_hit_per_std_final,plus_month_num_final,diff_mea_med_final
901,2.0,7.0,129.0,0.54,26590.0,25200.0,61.0,252.0,105.515873015873,86.20289144140187,15.0,5.952380952380952,0.7423923386456233,2.0,64.66666666666674,19290.0,15400.0,31.0,154.0,125.25974025974024,17.272588528207837,23.0,14.935064935064934,0.3749027722010554,3.0,131.42857142857144
904,2.0,7.0,130.0,0.54,24110.0,23800.0,61.0,238.0,101.30252100840336,73.34453189317024,14.0,5.88235294117647,0.6232099568987952,2.0,148.79999999999995,17970.0,14700.0,31.0,147.0,122.24489795918367,12.796038594144656,22.0,14.965986394557824,0.3927552851630106,3.0,144.34523809523807
907,2.0,7.0,131.0,0.54,26590.0,24600.0,61.0,246.0,108.08943089430892,89.18771101442117,15.0,6.097560975609756,0.7604994688564921,2.0,64.66666666666674,17970.0,15000.0,31.0,150.0,119.8,12.953266049049116,22.0,14.666666666666666,0.3849001794597507,3.0,144.34523809523807
910,2.0,7.0,132.0,0.54,24110.0,23500.0,61.0,235.0,102.59574468085108,78.86893036991032,14.0,5.957446808510639,0.6311658286889926,2.0,148.79999999999995,17970.0,14700.0,31.0,147.0,122.24489795918367,12.796038594144656,22.0,14.965986394557824,0.3927552851630106,3.0,144.34523809523807
913,2.0,7.0,133.0,0.54,26590.0,24000.0,61.0,240.0,110.79166666666669,89.1800498518756,15.0,6.25,0.7795119555779044,2.0,64.66666666666674,17970.0,14100.0,31.0,141.0,127.4468085106383,15.41174884237516,22.0,15.602836879432624,0.409468276021011,3.0,144.34523809523807
916,2.0,7.0,134.0,0.54,26590.0,22400.0,61.0,224.0,118.70535714285715,93.69726358779172,15.0,6.696428571428571,0.8351913809763262,2.0,64.66666666666674,16920.0,13700.0,31.0,137.0,123.50364963503652,2.144920052742646,21.0,15.328467153284672,0.0,3.0,165.71428571428578
919,2.0,7.0,135.0,0.54,24110.0,21800.0,61.0,218.0,110.59633027522936,80.69240022883335,14.0,6.422018348623854,0.6803851823023543,2.0,148.79999999999995,17970.0,14300.0,31.0,143.0,125.66433566433564,9.86236062138046,22.0,15.384615384615383,0.4037414469857522,3.0,144.34523809523807
922,2.0,7.0,136.0,0.54,26590.0,21300.0,61.0,213.0,124.83568075117373,98.89837675734232,15.0,7.042253521126761,0.8783233302286249,2.0,64.66666666666674,17180.0,13700.0,31.0,137.0,125.4014598540146,15.13719410260594,21.0,15.328467153284672,0.7299270072992701,3.0,148.78968253968264
925,2.0,7.0,137.0,0.54,26590.0,21100.0,61.0,211.0,126.01895734597156,104.76308565612628,15.0,7.109004739336493,0.8866486698516449,2.0,64.66666666666674,15770.0,13400.0,31.0,134.0,117.68656716417912,25.196994985740133,20.0,14.925373134328357,0.8617168196860086,2.0,130.69444444444446
928,2.0,7.0,138.0,0.54,24110.0,20600.0,61.0,206.0,117.03883495145632,87.60461511682692,14.0,6.796116504854369,0.7200192705918118,2.0,148.79999999999995,15770.0,13100.0,31.0,131.0,120.38167938931296,23.353185416252348,20.0,15.267175572519085,0.8814507926559172,2.0,130.69444444444446
931,2.0,7.0,139.0,0.54,22530.0,18900.0,61.0,189.0,119.2063492063492,89.47221043680865,13.0,6.878306878306878,0.8024206819102171,2.0,90.79999999999995,14720.0,12700.0,31.0,127.0,115.90551181102362,14.032430433544144,19.0,14.960629921259844,0.4546065111729339,2.0,152.06349206349205
934,2.0,7.0,140.0,0.54,25010.0,18600.0,61.0,186.0,134.46236559139786,106.32612701875908,14.0,7.526881720430108,1.0341604334231904,2.0,6.666666666666743,15770.0,12700.0,31.0,127.0,124.1732283464567,26.810650538974016,20.0,15.748031496062993,0.9092130223458672,2.0,130.69444444444446
937,2.0,7.0,141.0,0.54,24110.0,19200.0,61.0,192.0,125.57291666666666,100.54300241985712,14.0,7.291666666666667,0.7725206757391317,2.0,148.79999999999995,14560.0,12500.0,31.0,125.0,116.48,38.637208693770994,19.0,15.2,1.2220201853215575,2.0,112.02777777777784
940,2.0,7.0,142.0,0.54,22530.0,18600.0,61.0,186.0,121.12903225806453,93.68843842741153,13.0,6.989247311827956,0.8153629509732849,2.0,90.79999999999995,13510.0,12200.0,31.0,122.0,110.7377049180328,25.65962983475877,18.0,14.754098360655735,0.819672131147541,2.0,133.39682539682542
942,2.0,7.0,143.0,0.5,29020.0,28700.0,61.0,287.0,101.11498257839722,81.01859172937417,19.0,6.620209059233449,0.9018940143236784,2.0,99.25,19290.0,16900.0,31.0,169.0,114.14201183431952,15.921036073475015,23.0,13.6094674556213,0.3416273782187131,2.0,131.42857142857144
943,2.0,7.0,143.0,0.54,20520.0,18300.0,61.0,183.0,112.1311475409836,88.96196299821595,12.0,6.557377049180328,0.9143825426601918,2.0,90.79999999999995,14560.0,12000.0,31.0,120.0,121.33333333333334,37.330913101869214,19.0,15.833333333333332,1.2729376930432894,2.0,112.02777777777784
945,2.0,7.0,144.0,0.5,28510.0,28500.0,61.0,285.0,100.03508771929826,78.95286779415747,18.0,6.315789473684211,0.7687334140423385,2.0,98.14285714285734,19290.0,16500.0,31.0,165.0,116.90909090909092,15.259707161124828,23.0,13.93939393939394,0.3499092540543183,2.0,131.42857142857144
946,2.0,7.0,144.0,0.54,22530.0,17600.0,61.0,176.0,128.01136363636363,99.10550513447365,13.0,7.386363636363637,0.8616903913694943,2.0,90.79999999999995,14030.0,11600.0,31.0,116.0,120.94827586206895,9.153336254734644,18.0,15.517241379310343,0.0,3.0,161.1111111111111
948,2.0,7.0,145.0,0.5,29020.0,28300.0,61.0,283.0,102.5441696113074,82.99094741384052,19.0,6.713780918727916,0.9146416329006916,2.0,99.25,19290.0,16300.0,31.0,163.0,118.3435582822086,17.857788544925565,23.0,14.11042944785276,0.3542026191347397,2.0,131.42857142857144
949,2.0,7.0,145.0,0.54,22530.0,17100.0,61.0,171.0,131.7543859649123,106.18033553879346,13.0,7.602339181286549,0.8868860168481345,2.0,90.79999999999995,12820.0,11200.0,31.0,112.0,114.46428571428572,27.22631280294005,17.0,15.178571428571429,0.5154913117764512,2.0,142.44444444444457
951,2.0,7.0,146.0,0.5,28510.0,27900.0,61.0,279.0,102.1863799283154,80.42432054535212,18.0,6.451612903225806,0.785265315419593,2.0,98.14285714285734,19290.0,16500.0,31.0,165.0,116.90909090909092,20.39905231959701,23.0,13.93939393939394,0.3499092540543183,2.0,131.42857142857144
952,2.0,7.0,146.0,0.54,22530.0,17400.0,61.0,174.0,129.48275862068965,110.4021463204884,13.0,7.471264367816093,0.871594878626615,2.0,90.79999999999995,14560.0,11600.0,31.0,116.0,125.51724137931036,36.42496030067483,19.0,16.379310344827587,1.3168320962516775,2.0,112.02777777777784
954,2.0,7.0,147.0,0.5,28510.0,27800.0,61.0,278.0,102.55395683453236,80.50909009542845,18.0,6.474820143884892,0.7880900107988001,2.0,98.14285714285734,19510.0,15900.0,31.0,159.0,122.70440251572327,11.039095961423998,23.0,14.465408805031446,0.3631133768488216,3.0,164.16666666666663
955,2.0,7.0,147.0,0.54,17680.0,16800.0,61.0,168.0,105.23809523809524,65.86763969914807,12.0,7.142857142857142,0.6786758482732964,2.0,-2.0,12820.0,11400.0,31.0,114.0,112.4561403508772,27.6145171160966,17.0,14.912280701754383,0.5064476045523033,2.0,142.44444444444457
957,2.0,7.0,148.0,0.5,28390.0,26800.0,61.0,268.0,105.93283582089552,84.06327932469007,18.0,6.7164179104477615,0.8174963544853224,2.0,94.71428571428578,19290.0,15600.0,31.0,156.0,123.65384615384616,20.041328460814743,23.0,14.743589743589745,0.3700963264036059,3.0,131.42857142857144
960,2.0,7.0,149.0,0.5,28510.0,26900.0,61.0,269.0,105.98513011152416,79.20358802470068,18.0,6.691449814126393,0.8144573345801726,2.0,98.14285714285734,17880.0,15600.0,31.0,156.0,114.6153846153846,29.758492447627333,22.0,14.102564102564102,0.7401926528072122,2.0,113.33333333333326
963,2.0,7.0,150.0,0.5,27880.0,26600.0,61.0,266.0,104.81203007518798,81.39477193102749,17.0,6.390977443609022,0.682928651300186,2.0,51.66666666666674,19290.0,15600.0,31.0,156.0,123.65384615384616,17.551917781915964,23.0,14.743589743589745,0.3700963264036059,3.0,131.42857142857144
966,2.0,7.0,151.0,0.5,28510.0,26200.0,61.0,262.0,108.81679389312976,84.05440502466834,18.0,6.870229007633588,0.836217645046055,2.0,98.14285714285734,19290.0,15500.0,31.0,155.0,124.45161290322582,16.401844542187575,23.0,14.838709677419354,0.3724840446384684,3.0,131.42857142857144
969,2.0,7.0,152.0,0.5,28510.0,25800.0,61.0,258.0,110.50387596899223,87.87772137854874,18.0,6.976744186046512,0.8491822596979319,2.0,98.14285714285734,17880.0,15100.0,31.0,151.0,118.41059602649008,32.02778112386491,22.0,14.56953642384106,0.7647023432975176,2.0,113.33333333333326
972,2.0,7.0,153.0,0.5,27090.0,25000.0,61.0,250.0,108.36,84.83018032720547,16.0,6.4,0.7694153624668538,2.0,17.666666666666742,17880.0,15300.0,31.0,153.0,116.86274509803924,32.381880997191494,22.0,14.37908496732026,0.7547062342348051,2.0,113.33333333333326
981,2.0,7.0,156.0,0.5,26590.0,22500.0,61.0,225.0,118.17777777777778,91.24271698098286,15.0,6.666666666666667,0.8314794192830982,2.0,64.66666666666674,17880.0,14600.0,31.0,146.0,122.46575342465754,34.386891152298645,22.0,15.068493150684931,0.7908907797118162,2.0,113.33333333333326
990,2.0,7.0,159.0,0.5,22530.0,21300.0,61.0,213.0,105.77464788732394,68.59202840305169,15.0,7.042253521126761,0.6639500292831431,2.0,88.0,16560.0,14200.0,31.0,142.0,116.61971830985917,25.36739117047536,21.0,14.788732394366196,0.7042253521126765,2.0,126.25
996,2.0,7.0,161.0,0.5,21740.0,21200.0,61.0,212.0,102.54716981132074,71.0782682847989,14.0,6.60377358490566,0.6996413667071381,2.0,54.0,17880.0,13900.0,31.0,139.0,128.63309352517987,38.5026464599268,22.0,15.827338129496402,0.8307198117836346,2.0,113.33333333333326
999,2.0,7.0,162.0,0.5,21740.0,21400.0,61.0,214.0,101.58878504672896,64.44832918631626,14.0,6.5420560747663545,0.6931026623453891,2.0,54.0,16560.0,13600.0,31.0,136.0,121.76470588235291,31.117761322225515,21.0,15.441176470588236,0.7352941176470584,2.0,126.25
1002,2.0,7.0,163.0,0.5,20740.0,19700.0,61.0,197.0,105.27918781725889,77.70105123320732,13.0,6.598984771573605,0.8494010421665743,2.0,54.0,16560.0,13400.0,31.0,134.0,123.5820895522388,32.80189162982927,21.0,15.671641791044776,0.7462686567164178,2.0,126.25
1005,2.0,7.0,164.0,0.5,20740.0,19700.0,61.0,197.0,105.27918781725889,76.59719875323145,13.0,6.598984771573605,0.8494010421665743,2.0,54.0,16560.0,13400.0,31.0,134.0,123.5820895522388,29.01240072212497,21.0,15.671641791044776,0.7462686567164178,2.0,126.25
2651,6.0,5.0,124.0,0.58,11620.0,11200.0,43.0,112.0,103.75,44.01911464014403,10.0,8.928571428571429,1.093522206599633,3.0,18.5,12880.0,8300.0,41.0,83.0,155.18072289156626,91.60490933704487,14.0,16.867469879518072,1.3912054679268084,2.0,262.7777777777777
3024,7.0,5.0,81.0,0.5,52930.0,44200.0,37.0,442.0,119.75113122171943,86.99862573925212,21.0,4.751131221719457,0.5856189640518001,3.0,602.5714285714284,22580.0,24500.0,23.0,245.0,92.16326530612244,14.124879803553716,21.0,8.571428571428571,1.4139190265868384,1.0,258.72727272727263
3027,7.0,5.0,82.0,0.5,52930.0,44000.0,37.0,440.0,120.29545454545452,88.12968307125327,21.0,4.772727272727273,0.5882808684338537,3.0,602.5714285714284,22580.0,24300.0,23.0,243.0,92.92181069958848,13.946389776735485,21.0,8.641975308641975,1.4255562202212984,1.0,258.72727272727263
3030,7.0,5.0,83.0,0.5,52930.0,43900.0,37.0,439.0,120.56947608200454,88.03035154341511,21.0,4.783599088838269,0.5896209159701498,3.0,602.5714285714284,22580.0,24100.0,23.0,241.0,93.69294605809128,14.108536031588644,21.0,8.71369294605809,1.4373865622978237,1.0,258.72727272727263
3033,7.0,5.0,84.0,0.5,52930.0,43300.0,37.0,433.0,122.24018475750576,93.01032123384046,21.0,4.849884526558892,0.5977911827041471,3.0,602.5714285714284,22580.0,23500.0,23.0,235.0,96.08510638297872,14.676353097950136,21.0,8.936170212765958,1.4740857936756404,2.0,258.72727272727263
3036,7.0,5.0,85.0,0.5,52930.0,43000.0,37.0,430.0,123.09302325581396,90.39638353299604,21.0,4.883720930232558,0.6019618188625482,3.0,602.5714285714284,19730.0,23400.0,23.0,234.0,84.31623931623932,24.63693516997092,20.0,8.547008547008547,1.6179226056411036,1.0,206.22727272727263
3039,7.0,5.0,86.0,0.5,52930.0,42600.0,37.0,426.0,124.2488262910798,94.39848222871896,21.0,4.929577464788732,0.6076140425138398,3.0,602.5714285714284,22580.0,23400.0,23.0,234.0,96.4957264957265,13.423957427418308,21.0,8.974358974358974,1.480385305614425,2.0,258.72727272727263
3040,7.0,5.0,86.0,0.54,35800.0,35600.0,37.0,356.0,100.561797752809,43.16321932534216,18.0,5.056179775280898,0.5102781495669929,2.0,202.7333333333336,16770.0,20500.0,23.0,205.0,81.80487804878048,10.952791777545302,19.0,9.268292682926829,1.971439943574332,0.0,103.560606060606
3043,7.0,5.0,87.0,0.54,36100.0,34700.0,37.0,347.0,104.03458213256484,49.11506989012001,18.0,5.187319884726225,0.5975919698365336,2.0,232.21428571428527,16770.0,20200.0,23.0,202.0,83.01980198019801,10.102263261118152,19.0,9.405940594059404,2.000718754617515,0.0,103.560606060606
3050,7.0,5.0,89.0,0.58,25290.0,25100.0,37.0,251.0,100.7569721115538,90.06501458893555,11.0,4.382470119521913,0.9085063148200302,2.0,52.333333333333485,14880.0,15500.0,23.0,155.0,96.0,27.83794959880979,18.0,11.612903225806452,2.8121928668004346,1.0,41.33838383838384
3051,7.0,5.0,90.0,0.5,50880.0,39700.0,37.0,397.0,128.16120906801007,90.67228738763876,20.0,5.037783375314862,0.5907324634538325,3.0,639.7142857142853,19730.0,22100.0,23.0,221.0,89.27601809954751,23.904299322891205,20.0,9.049773755656108,1.713094523619992,1.0,206.22727272727263
3053,7.0,5.0,90.0,0.58,24660.0,22300.0,37.0,223.0,110.5829596412556,100.2244411394906,10.0,4.484304932735426,0.8389366338058164,2.0,72.40000000000009,14880.0,15100.0,23.0,151.0,98.54304635761588,25.482156963283963,18.0,11.920529801324504,2.886688042079916,1.0,41.33838383838384
3054,7.0,5.0,91.0,0.5,50880.0,38600.0,37.0,386.0,131.8134715025907,91.2745702367655,20.0,5.181347150259067,0.6075668082672835,3.0,639.7142857142853,19730.0,21700.0,23.0,217.0,90.92165898617512,25.11793276816711,20.0,9.216589861751151,1.7446723028572266,1.0,206.22727272727263
3057,7.0,5.0,92.0,0.5,50880.0,38700.0,37.0,387.0,131.47286821705427,91.08504305049416,20.0,5.167958656330749,0.6059968681942415,3.0,639.7142857142853,19730.0,22200.0,23.0,222.0,88.87387387387388,25.41773165038948,20.0,9.00900900900901,1.7053778816217038,1.0,206.22727272727263
3062,7.0,5.0,93.0,0.58,24660.0,21900.0,37.0,219.0,112.6027397260274,105.48830076865369,10.0,4.5662100456621,0.8542596773456484,2.0,72.40000000000009,14880.0,14600.0,23.0,146.0,101.91780821917808,26.91994263880532,18.0,12.32876712328767,2.985547221603201,1.0,41.33838383838384
3066,7.0,5.0,95.0,0.5,50320.0,37600.0,37.0,376.0,133.82978723404256,96.38038807480632,19.0,5.053191489361701,0.6622287020206772,3.0,487.7142857142853,19730.0,21500.0,23.0,215.0,91.76744186046513,26.01093158237216,20.0,9.30232558139535,1.7609018126512477,1.0,206.22727272727263
3078,7.0,5.0,99.0,0.5,35990.0,35900.0,37.0,359.0,100.25069637883009,45.05591952988348,18.0,5.013927576601671,0.641273784580576,2.0,48.114285714285415,16770.0,20400.0,23.0,204.0,82.20588235294117,9.238791986370511,19.0,9.31372549019608,1.9811038648663637,0.0,103.560606060606
3094,7.0,5.0,104.0,0.54,25070.0,24900.0,37.0,249.0,100.68273092369478,94.44160818791924,11.0,4.417670682730924,0.7184154144577639,2.0,72.40000000000009,14880.0,16000.0,23.0,160.0,93.0,27.48773340783125,18.0,11.25,2.7243118397129216,1.0,41.33838383838384
3100,7.0,5.0,106.0,0.54,24660.0,23300.0,37.0,233.0,105.83690987124464,97.76355916718698,10.0,4.291845493562231,0.8029307696939787,2.0,72.40000000000009,14880.0,15800.0,23.0,158.0,94.17721518987342,27.282545387976967,18.0,11.39240506329114,2.758796799709287,1.0,41.33838383838384
3103,7.0,5.0,107.0,0.54,25070.0,23300.0,37.0,233.0,107.59656652360516,99.30862178073504,11.0,4.721030042918455,0.7677486618025029,2.0,72.40000000000009,14880.0,15100.0,23.0,151.0,98.54304635761588,28.90354152367545,18.0,11.920529801324504,2.886688042079916,1.0,41.33838383838384
3106,7.0,5.0,108.0,0.54,25070.0,22900.0,37.0,229.0,109.47598253275108,101.67766983341788,11.0,4.80349344978166,0.7811591187772191,2.0,72.40000000000009,13970.0,14700.0,23.0,147.0,95.03401360544218,24.4433231618516,17.0,11.564625850340136,2.5754686375511446,1.0,61.27777777777783
3109,7.0,5.0,109.0,0.54,25070.0,22200.0,37.0,222.0,112.92792792792793,105.37878144767394,11.0,4.954954954954955,0.8057902621620863,2.0,72.40000000000009,14880.0,14400.0,23.0,144.0,103.33333333333334,31.50022671310565,18.0,12.5,3.0270131552365798,1.0,41.33838383838384
3112,7.0,5.0,110.0,0.54,25070.0,21600.0,37.0,216.0,116.0648148148148,108.94608086629948,11.0,5.092592592592593,0.8281733249999222,2.0,72.40000000000009,13970.0,14400.0,23.0,144.0,97.01388888888889,24.563810765452708,17.0,11.805555555555555,2.629124234166793,1.0,61.27777777777783
3115,7.0,5.0,111.0,0.54,24660.0,21500.0,37.0,215.0,114.69767441860466,106.02539669674697,10.0,4.651162790697675,0.8701528806451028,2.0,72.40000000000009,14880.0,14200.0,23.0,142.0,104.7887323943662,33.87621168745206,18.0,12.676056338028168,3.069647143338502,1.0,41.33838383838384
3123,7.0,5.0,114.0,0.5,30570.0,29900.0,37.0,299.0,102.24080267558529,61.670504574636645,13.0,4.3478260869565215,0.50721574876599,2.0,38.40000000000009,16770.0,17700.0,23.0,177.0,94.74576271186442,15.021217071065742,19.0,10.734463276836156,2.283306149337503,1.0,103.560606060606
3144,7.0,5.0,121.0,0.5,26190.0,26000.0,37.0,260.0,100.73076923076924,88.55484099092524,12.0,4.615384615384616,0.6986885432532673,2.0,38.40000000000009,14880.0,16200.0,23.0,162.0,91.85185185185183,26.757982305401253,18.0,11.11111111111111,2.6906783602102924,1.0,41.33838383838384
3147,7.0,5.0,122.0,0.5,25070.0,24500.0,37.0,245.0,102.32653061224492,96.20605026728312,11.0,4.489795918367347,0.7301446457142172,2.0,72.40000000000009,14880.0,16100.0,23.0,161.0,92.4223602484472,27.633010043411623,18.0,11.180124223602483,2.707390648161909,1.0,41.33838383838384
3150,7.0,5.0,123.0,0.5,25070.0,24700.0,37.0,247.0,101.49797570850204,96.82506829315848,11.0,4.453441295546559,0.7242325433197698,2.0,72.40000000000009,14880.0,16000.0,23.0,160.0,93.0,27.48773340783125,18.0,11.25,2.7243118397129216,1.0,41.33838383838384
3153,7.0,5.0,124.0,0.5,25070.0,24100.0,37.0,241.0,104.02489626556016,96.58020023263916,11.0,4.564315352697095,0.7422632290455733,2.0,72.40000000000009,14880.0,15200.0,23.0,152.0,97.89473684210527,29.605044510514197,18.0,11.842105263157894,2.8676966733820226,1.0,41.33838383838384
3156,7.0,5.0,125.0,0.5,25070.0,23900.0,37.0,239.0,104.89539748953976,95.18098046555998,11.0,4.602510460251046,0.7484746368200133,2.0,72.40000000000009,14880.0,15200.0,23.0,152.0,97.89473684210527,29.605044510514197,18.0,11.842105263157894,2.8676966733820226,1.0,41.33838383838384
3159,7.0,5.0,126.0,0.5,25070.0,23600.0,37.0,236.0,106.22881355932203,102.26072759371668,11.0,4.661016949152542,0.7579891449151828,2.0,72.40000000000009,14880.0,15100.0,23.0,151.0,98.54304635761588,28.90354152367545,18.0,11.920529801324504,2.886688042079916,1.0,41.33838383838384
3162,7.0,5.0,127.0,0.5,25070.0,23100.0,37.0,231.0,108.52813852813853,101.02877527054736,11.0,4.761904761904762,0.7743958363635635,2.0,72.40000000000009,13970.0,14600.0,23.0,146.0,95.68493150684932,25.375100129888857,17.0,11.643835616438356,2.593108833698755,1.0,61.27777777777783
3165,7.0,5.0,128.0,0.5,25070.0,21900.0,37.0,219.0,114.47488584474884,107.618766184833,11.0,5.0228310502283104,0.8168284849314299,2.0,72.40000000000009,14880.0,14600.0,23.0,146.0,101.91780821917808,31.12359758069861,18.0,12.32876712328767,2.985547221603201,1.0,41.33838383838384
3168,7.0,5.0,129.0,0.5,24660.0,21300.0,37.0,213.0,115.77464788732397,106.47584433165136,10.0,4.694835680751173,0.8783233302286246,2.0,72.40000000000009,14880.0,14600.0,23.0,146.0,101.91780821917808,30.62490040988311,18.0,12.32876712328767,2.985547221603201,1.0,41.33838383838384
3171,7.0,5.0,130.0,0.5,24660.0,20900.0,37.0,209.0,117.99043062200958,115.01881004778878,10.0,4.784688995215311,0.8951333461181677,2.0,72.40000000000009,13970.0,14300.0,23.0,143.0,97.6923076923077,24.77866983186105,17.0,11.888111888111888,2.6475097183218064,1.0,61.27777777777783
3174,7.0,5.0,131.0,0.5,24660.0,21100.0,37.0,211.0,116.87203791469194,106.34132036719386,10.0,4.739336492890995,0.8866486698516449,2.0,72.40000000000009,13970.0,14100.0,23.0,141.0,99.07801418439716,27.557072980292595,17.0,12.05673758865248,2.685063047659704,1.0,61.27777777777783
3180,7.0,5.0,133.0,0.5,24660.0,19800.0,37.0,198.0,124.54545454545452,118.95059573409112,10.0,5.05050505050505,0.944862976458066,2.0,72.40000000000009,13970.0,13900.0,23.0,139.0,100.50359712230215,27.22019529920356,17.0,12.23021582733813,2.723697048345455,1.0,61.27777777777783
3183,7.0,5.0,134.0,0.5,24660.0,19800.0,37.0,198.0,124.54545454545452,116.45164052646396,10.0,5.05050505050505,0.944862976458066,2.0,72.40000000000009,13970.0,13700.0,23.0,137.0,101.97080291970804,28.18447608152698,17.0,12.408759124087592,2.763459049051228,1.0,61.27777777777783
3276,7.0,7.0,81.0,0.5,52180.0,41100.0,37.0,411.0,126.95863746958638,98.12772031063449,20.0,4.866180048661801,0.5706101897595413,3.0,605.1904761904761,22580.0,23200.0,23.0,232.0,97.32758620689656,15.414552946145774,21.0,9.051724137931034,1.4931472479042045,2.0,258.72727272727263
3279,7.0,7.0,82.0,0.5,50880.0,40500.0,37.0,405.0,125.62962962962962,94.10782429631848,20.0,4.938271604938271,0.5790636740522752,3.0,639.7142857142853,19730.0,22800.0,23.0,228.0,86.53508771929825,26.157106549136827,20.0,8.771929824561402,1.6604995163158691,1.0,206.22727272727263
3305,7.0,7.0,90.0,0.58,25290.0,24100.0,37.0,241.0,104.9377593360996,96.53457276711184,11.0,4.564315352697095,0.9462036722814424,2.0,52.333333333333485,14880.0,15900.0,23.0,159.0,93.58490566037736,29.082900787331926,18.0,11.320754716981131,2.7414458764406757,1.0,41.33838383838384
3308,7.0,7.0,91.0,0.58,24660.0,22900.0,37.0,229.0,107.68558951965066,101.10924025802396,10.0,4.366812227074235,0.816955761304354,2.0,72.40000000000009,14880.0,15200.0,23.0,152.0,97.89473684210527,29.095502155130315,18.0,11.842105263157894,2.8676966733820226,1.0,41.33838383838384
3314,7.0,7.0,93.0,0.58,24660.0,22400.0,37.0,224.0,110.08928571428572,100.65755815673896,10.0,4.464285714285714,0.8351913809763262,2.0,72.40000000000009,13970.0,14800.0,23.0,148.0,94.39189189189187,24.489240912837897,17.0,11.486486486486488,2.558066822432556,1.0,61.27777777777783
3355,7.0,7.0,107.0,0.54,24470.0,24200.0,37.0,242.0,101.11570247933884,95.70489730902617,10.0,4.132231404958678,0.773069708011145,2.0,72.40000000000009,13970.0,15300.0,23.0,153.0,91.30718954248366,22.62096732710496,17.0,11.11111111111111,2.4744698674511,1.0,61.27777777777783
3367,7.0,7.0,111.0,0.54,24660.0,22600.0,37.0,226.0,109.11504424778762,101.35891365859192,10.0,4.424778761061947,0.8278003068083941,2.0,72.40000000000009,13970.0,15100.0,23.0,151.0,92.51655629139071,26.00368572104959,17.0,11.258278145695364,2.5072443027815776,1.0,61.27777777777783
3399,7.0,7.0,122.0,0.5,24470.0,23900.0,37.0,239.0,102.38493723849372,103.24696083660812,10.0,4.184100418410042,0.7827735118773935,2.0,72.40000000000009,14880.0,16200.0,23.0,162.0,91.85185185185183,28.94877937799437,18.0,11.11111111111111,2.6906783602102924,1.0,41.33838383838384
3402,7.0,7.0,123.0,0.5,25070.0,24400.0,37.0,244.0,102.74590163934428,94.26919355899008,11.0,4.508196721311475,0.7331370418032098,2.0,72.40000000000009,14880.0,16200.0,23.0,162.0,91.85185185185183,28.23992279215747,18.0,11.11111111111111,2.6906783602102924,1.0,41.33838383838384
3405,7.0,7.0,124.0,0.5,25070.0,24300.0,37.0,243.0,103.1687242798354,94.3872052123095,11.0,4.526748971193416,0.7361540666665974,2.0,72.40000000000009,14880.0,15900.0,23.0,159.0,93.58490566037736,29.472441742933604,18.0,11.320754716981131,2.7414458764406757,1.0,41.33838383838384
3408,7.0,7.0,125.0,0.5,25070.0,24300.0,37.0,243.0,103.1687242798354,92.82493398135676,11.0,4.526748971193416,0.7361540666665974,2.0,72.40000000000009,14880.0,15900.0,23.0,159.0,93.58490566037736,29.472441742933604,18.0,11.320754716981131,2.7414458764406757,1.0,41.33838383838384
3411,7.0,7.0,126.0,0.5,25070.0,23900.0,37.0,239.0,104.89539748953976,99.16854581926609,11.0,4.602510460251046,0.7484746368200133,2.0,72.40000000000009,14880.0,15700.0,23.0,157.0,94.77707006369428,30.25215579225949,18.0,11.464968152866245,2.7763687538475628,1.0,41.33838383838384
3414,7.0,7.0,127.0,0.5,25070.0,23400.0,37.0,234.0,107.13675213675214,98.04461415376352,11.0,4.700854700854701,0.7644676846153126,2.0,72.40000000000009,14880.0,15400.0,23.0,154.0,96.62337662337664,29.98147938913372,18.0,11.688311688311687,2.8304538594419952,1.0,41.33838383838384
3420,7.0,7.0,129.0,0.5,24660.0,21900.0,37.0,219.0,112.6027397260274,105.17102159414168,10.0,4.5662100456621,0.8542596773456484,2.0,72.40000000000009,14880.0,15200.0,23.0,152.0,97.89473684210527,29.99140622129198,18.0,11.842105263157894,2.8676966733820226,1.0,41.33838383838384
3423,7.0,7.0,130.0,0.5,24660.0,21900.0,37.0,219.0,112.6027397260274,104.10188914931275,10.0,4.5662100456621,0.8542596773456484,2.0,72.40000000000009,14880.0,15200.0,23.0,152.0,97.89473684210527,30.36501191849088,18.0,11.842105263157894,2.8676966733820226,1.0,41.33838383838384
3435,7.0,7.0,134.0,0.5,24660.0,20900.0,37.0,209.0,117.99043062200958,111.26050472586672,10.0,4.784688995215311,0.8951333461181677,2.0,72.40000000000009,13970.0,14600.0,23.0,146.0,95.68493150684932,24.09655978808857,17.0,11.643835616438356,2.593108833698755,1.0,61.27777777777783
3441,7.0,7.0,136.0,0.5,24660.0,20300.0,37.0,203.0,121.47783251231527,115.46377762339446,10.0,4.926108374384237,0.9215904893531875,2.0,72.40000000000009,13970.0,14500.0,23.0,145.0,96.34482758620688,25.697408810522823,17.0,11.724137931034482,2.6109923428966773,1.0,61.27777777777783
