,target_com,depth,target_per,threshold,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数,number_i
6487,13.0,8.0,226.0,0.9,35600.0,28200.0,72.0,282.0,126.24113475177306,5.673758865248227,16.0,62.0
6508,13.0,8.0,240.0,0.9,33190.0,27800.0,72.0,278.0,119.3884892086331,5.035971223021583,14.0,69.0
6523,13.0,8.0,250.0,0.9,29180.0,24400.0,72.0,244.0,119.59016393442624,5.327868852459016,13.0,74.0
6392,13.0,8.0,162.0,0.92,57930.0,40700.0,72.0,407.0,142.33415233415235,5.896805896805897,24.0,30.0
6395,13.0,8.0,164.0,0.92,65820.0,38300.0,72.0,383.0,171.8537859007833,5.7441253263707575,22.0,31.0
6398,13.0,8.0,166.0,0.92,61060.0,36800.0,72.0,368.0,165.92391304347828,5.978260869565218,22.0,32.0
6401,13.0,8.0,168.0,0.92,45810.0,34500.0,72.0,345.0,132.78260869565216,6.086956521739131,21.0,33.0
6419,13.0,8.0,180.0,0.92,54410.0,35800.0,72.0,358.0,151.98324022346367,5.027932960893855,18.0,39.0
6422,13.0,8.0,182.0,0.92,42640.0,34700.0,72.0,347.0,122.88184438040346,5.763688760806916,20.0,40.0
6425,13.0,8.0,184.0,0.92,59350.0,33500.0,72.0,335.0,177.16417910447765,5.6716417910447765,19.0,41.0
6428,13.0,8.0,186.0,0.92,41430.0,35100.0,72.0,351.0,118.03418803418803,5.698005698005698,20.0,42.0
6431,13.0,8.0,188.0,0.92,52400.0,37300.0,72.0,373.0,140.48257372654157,5.361930294906166,20.0,43.0
6434,13.0,8.0,190.0,0.92,55220.0,39700.0,72.0,397.0,139.09319899244332,6.045340050377834,24.0,44.0
6452,13.0,8.0,202.0,0.92,40180.0,29700.0,72.0,297.0,135.28619528619527,5.723905723905724,17.0,50.0
6461,13.0,8.0,208.0,0.92,43450.0,33000.0,72.0,330.0,131.66666666666666,6.363636363636363,21.0,53.0
6464,13.0,8.0,210.0,0.92,38510.0,32000.0,72.0,320.0,120.34375,5.625,18.0,54.0
6467,13.0,8.0,212.0,0.92,37680.0,29900.0,72.0,299.0,126.0200668896321,5.68561872909699,17.0,55.0
6482,13.0,8.0,222.0,0.92,39130.0,27600.0,72.0,276.0,141.7753623188406,5.434782608695652,15.0,60.0
6485,13.0,8.0,224.0,0.92,31330.0,24300.0,72.0,243.0,128.93004115226336,5.761316872427984,14.0,61.0
6488,13.0,8.0,226.0,0.92,33630.0,25000.0,72.0,250.0,134.51999999999998,5.6000000000000005,14.0,62.0
6509,13.0,8.0,240.0,0.92,33190.0,24400.0,72.0,244.0,136.02459016393442,5.737704918032787,14.0,69.0
6521,13.0,8.0,248.0,0.92,29910.0,22400.0,72.0,224.0,133.52678571428572,6.696428571428571,15.0,73.0
6524,13.0,8.0,250.0,0.92,29180.0,22700.0,72.0,227.0,128.5462555066079,5.726872246696035,13.0,74.0
6530,13.0,8.0,254.0,0.92,34600.0,19300.0,72.0,193.0,179.2746113989637,5.699481865284974,11.0,76.0
10943,22.0,8.0,172.0,0.92,42580.0,34500.0,80.0,345.0,123.42028985507248,5.507246376811594,19.0,35.0
11770,24.0,5.0,220.0,0.9,34840.0,19300.0,56.0,193.0,180.51813471502592,5.181347150259067,10.0,59.0
11773,24.0,5.0,222.0,0.9,45830.0,23300.0,56.0,233.0,196.6952789699571,5.150214592274678,12.0,60.0
11771,24.0,5.0,220.0,0.92,34840.0,17000.0,56.0,170.0,204.94117647058823,5.88235294117647,10.0,59.0
11774,24.0,5.0,222.0,0.92,41120.0,19500.0,56.0,195.0,210.8717948717949,5.128205128205128,10.0,60.0
11789,24.0,5.0,232.0,0.92,20360.0,15000.0,56.0,150.0,135.73333333333332,6.0,9.0,65.0
11792,24.0,5.0,234.0,0.92,24980.0,20400.0,56.0,204.0,122.45098039215688,5.392156862745098,11.0,66.0
12016,24.0,8.0,216.0,0.9,42400.0,19800.0,56.0,198.0,214.14141414141412,5.555555555555555,11.0,57.0
12019,24.0,8.0,218.0,0.9,48020.0,26000.0,56.0,260.0,184.69230769230768,5.384615384615385,14.0,58.0
12052,24.0,8.0,240.0,0.9,43270.0,21600.0,56.0,216.0,200.32407407407408,5.092592592592593,11.0,69.0
12055,24.0,8.0,242.0,0.9,25130.0,21800.0,56.0,218.0,115.27522935779815,5.045871559633028,11.0,70.0
12058,24.0,8.0,244.0,0.9,41730.0,19800.0,56.0,198.0,210.75757575757572,5.05050505050505,10.0,71.0
12061,24.0,8.0,246.0,0.9,35490.0,21200.0,56.0,212.0,167.4056603773585,6.132075471698113,13.0,72.0
12064,24.0,8.0,248.0,0.9,45620.0,20700.0,56.0,207.0,220.3864734299517,5.797101449275362,12.0,73.0
12047,24.0,8.0,236.0,0.92,46200.0,18300.0,56.0,183.0,252.45901639344265,6.557377049180328,12.0,67.0
12056,24.0,8.0,242.0,0.92,25130.0,18200.0,56.0,182.0,138.07692307692307,6.043956043956044,11.0,70.0
12059,24.0,8.0,244.0,0.92,41730.0,17500.0,56.0,175.0,238.45714285714288,5.714285714285714,10.0,71.0
12062,24.0,8.0,246.0,0.92,24750.0,18000.0,56.0,180.0,137.5,6.111111111111111,11.0,72.0
12065,24.0,8.0,248.0,0.92,34520.0,17700.0,56.0,177.0,195.02824858757063,5.084745762711865,9.0,73.0
12324,25.0,5.0,254.0,0.85,30250.0,17600.0,49.0,176.0,171.875,6.8181818181818175,12.0,76.0
12327,25.0,5.0,256.0,0.85,22020.0,15500.0,49.0,155.0,142.06451612903226,5.806451612903226,9.0,77.0
12188,25.0,5.0,162.0,0.92,46550.0,30600.0,49.0,306.0,152.12418300653593,5.228758169934641,16.0,30.0
12191,25.0,5.0,164.0,0.92,43610.0,29500.0,49.0,295.0,147.83050847457625,5.423728813559322,16.0,31.0
12254,25.0,5.0,206.0,0.92,27630.0,19600.0,49.0,196.0,140.96938775510205,5.1020408163265305,10.0,52.0
12257,25.0,5.0,208.0,0.92,22810.0,14700.0,49.0,147.0,155.1700680272109,5.442176870748299,8.0,53.0
