,target_com,depth,target_per,threshold,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数
0,5.0,5.0,204.0,0.9,14530.0,30700.0,55922.0,307.0,47.328990228013026,6.188925081433225,19.0
1,10.0,8.0,178.0,0.85,27800.0,43400.0,55922.0,434.0,64.0552995391705,6.451612903225806,28.0
2,14.0,8.0,264.0,0.85,15370.0,21300.0,55922.0,213.0,72.15962441314554,4.694835680751173,10.0
3,21.0,5.0,236.0,0.92,20730.0,24700.0,55922.0,247.0,83.92712550607287,11.336032388663968,28.0
4,22.0,5.0,248.0,0.92,15440.0,17800.0,55922.0,178.0,86.74157303370787,8.426966292134832,15.0
