,target_com,depth,target_per,threshold,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数
0,1.0,5.0,116.0,0.92,34310.0,38800.0,63331.0,388.0,88.4278350515464,11.597938144329897,45.0
1,5.0,5.0,194.0,0.85,25130.0,20800.0,63331.0,208.0,120.8173076923077,12.01923076923077,25.0
2,11.0,8.0,212.0,0.9,15820.0,20300.0,63331.0,203.0,77.93103448275862,6.896551724137931,14.0
3,13.0,5.0,216.0,0.9,3680.0,11200.0,63331.0,112.0,32.857142857142854,5.357142857142857,6.0
4,16.0,5.0,256.0,0.92,12280.0,9100.0,63331.0,91.0,134.94505494505495,8.791208791208792,8.0
5,21.0,8.0,208.0,0.85,10330.0,16200.0,63331.0,162.0,63.76543209876543,8.024691358024691,13.0
6,23.0,5.0,208.0,0.9,9200.0,13600.0,63331.0,136.0,67.64705882352942,7.352941176470589,10.0
7,26.0,5.0,172.0,0.92,10520.0,15400.0,63331.0,154.0,68.31168831168831,7.142857142857142,11.0
