,target_com,depth,target_per,threshold,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数,number_i
2943,6.0,8.0,216.0,0.85,37340.0,31900.0,121.0,319.0,117.05329153605015,6.269592476489027,20.0,57.0
2946,6.0,8.0,218.0,0.85,41200.0,35300.0,121.0,353.0,116.71388101983004,6.515580736543909,23.0,58.0
2869,6.0,8.0,166.0,0.9,43680.0,36400.0,121.0,364.0,120.0,6.318681318681318,23.0,32.0
2870,6.0,8.0,166.0,0.92,41480.0,32200.0,121.0,322.0,128.8198757763975,6.521739130434782,21.0,32.0
3741,8.0,5.0,244.0,0.85,42370.0,34500.0,93.0,345.0,122.81159420289856,5.217391304347826,18.0,71.0
3744,8.0,5.0,246.0,0.85,40500.0,29500.0,93.0,295.0,137.28813559322032,5.423728813559322,16.0,72.0
3771,8.0,5.0,264.0,0.85,36240.0,25500.0,93.0,255.0,142.11764705882354,5.88235294117647,15.0,81.0
3774,8.0,5.0,266.0,0.85,40020.0,32700.0,93.0,327.0,122.38532110091742,5.198776758409786,17.0,82.0
4212,9.0,5.0,222.0,0.85,47250.0,39200.0,107.0,392.0,120.53571428571428,6.122448979591836,24.0,60.0
4218,9.0,5.0,226.0,0.85,44070.0,33800.0,107.0,338.0,130.3846153846154,6.804733727810651,23.0,62.0
4224,9.0,5.0,230.0,0.85,59420.0,33500.0,107.0,335.0,177.37313432835822,8.358208955223882,28.0,64.0
4230,9.0,5.0,234.0,0.85,49050.0,37900.0,107.0,379.0,129.41952506596306,6.33245382585752,24.0,66.0
4233,9.0,5.0,236.0,0.85,44420.0,28700.0,107.0,287.0,154.77351916376307,7.665505226480835,22.0,67.0
4257,9.0,5.0,252.0,0.85,36950.0,27500.0,107.0,275.0,134.36363636363637,6.545454545454546,18.0,75.0
4260,9.0,5.0,254.0,0.85,29730.0,25600.0,107.0,256.0,116.1328125,7.03125,18.0,76.0
4263,9.0,5.0,256.0,0.85,35100.0,23400.0,107.0,234.0,150.0,7.264957264957266,17.0,77.0
4150,9.0,5.0,180.0,0.9,57280.0,43600.0,107.0,436.0,131.37614678899084,6.422018348623854,28.0,39.0
4198,9.0,5.0,212.0,0.9,42620.0,30000.0,107.0,300.0,142.06666666666666,7.000000000000001,21.0,55.0
4201,9.0,5.0,214.0,0.9,35370.0,29300.0,107.0,293.0,120.71672354948804,6.825938566552901,20.0,56.0
4207,9.0,5.0,218.0,0.9,37450.0,29000.0,107.0,290.0,129.13793103448276,6.896551724137931,20.0,58.0
4210,9.0,5.0,220.0,0.9,40350.0,30300.0,107.0,303.0,133.16831683168317,7.260726072607261,22.0,59.0
4213,9.0,5.0,222.0,0.9,38820.0,31000.0,107.0,310.0,125.2258064516129,6.774193548387098,21.0,60.0
4216,9.0,5.0,224.0,0.9,44870.0,32700.0,107.0,327.0,137.217125382263,8.256880733944955,27.0,61.0
4219,9.0,5.0,226.0,0.9,39200.0,25100.0,107.0,251.0,156.17529880478088,7.968127490039841,20.0,62.0
4225,9.0,5.0,230.0,0.9,43510.0,26500.0,107.0,265.0,164.18867924528303,8.30188679245283,22.0,64.0
4148,9.0,5.0,178.0,0.92,45170.0,39200.0,107.0,392.0,115.22959183673468,6.377551020408164,25.0,38.0
4151,9.0,5.0,180.0,0.92,49660.0,38100.0,107.0,381.0,130.34120734908137,6.036745406824147,23.0,39.0
4199,9.0,5.0,212.0,0.92,41430.0,25700.0,107.0,257.0,161.20622568093387,7.782101167315175,20.0,55.0
4202,9.0,5.0,214.0,0.92,35370.0,26200.0,107.0,262.0,135.0,7.633587786259542,20.0,56.0
4208,9.0,5.0,218.0,0.92,35820.0,25200.0,107.0,252.0,142.14285714285714,7.5396825396825395,19.0,58.0
4211,9.0,5.0,220.0,0.92,37210.0,26300.0,107.0,263.0,141.48288973384032,7.604562737642586,20.0,59.0
4214,9.0,5.0,222.0,0.92,36290.0,27600.0,107.0,276.0,131.4855072463768,6.884057971014493,19.0,60.0
4458,9.0,8.0,218.0,0.85,41720.0,32800.0,107.0,328.0,127.19512195121952,6.402439024390244,21.0,58.0
4470,9.0,8.0,226.0,0.85,59900.0,33700.0,107.0,337.0,177.74480712166172,7.418397626112759,25.0,62.0
4482,9.0,8.0,234.0,0.85,43960.0,29500.0,107.0,295.0,149.01694915254237,6.101694915254238,18.0,66.0
4500,9.0,8.0,246.0,0.85,32010.0,27200.0,107.0,272.0,117.68382352941175,6.61764705882353,18.0,72.0
4423,9.0,8.0,194.0,0.9,47690.0,39900.0,107.0,399.0,119.52380952380952,6.516290726817042,26.0,46.0
4468,9.0,8.0,224.0,0.9,34840.0,28000.0,107.0,280.0,124.42857142857142,7.857142857142857,22.0,61.0
4471,9.0,8.0,226.0,0.9,42580.0,25500.0,107.0,255.0,166.98039215686276,7.84313725490196,20.0,62.0
4424,9.0,8.0,194.0,0.92,45420.0,34400.0,107.0,344.0,132.03488372093025,7.267441860465117,25.0,46.0
4469,9.0,8.0,224.0,0.92,31900.0,25500.0,107.0,255.0,125.09803921568628,7.84313725490196,20.0,61.0
4472,9.0,8.0,226.0,0.92,29450.0,20300.0,107.0,203.0,145.07389162561577,8.374384236453201,17.0,62.0
6508,13.0,8.0,240.0,0.9,45160.0,33100.0,65.0,331.0,136.43504531722056,5.13595166163142,17.0,69.0
6509,13.0,8.0,240.0,0.92,44650.0,29700.0,65.0,297.0,150.33670033670035,5.387205387205387,16.0,69.0
6512,13.0,8.0,242.0,0.92,38320.0,30800.0,65.0,308.0,124.41558441558442,5.51948051948052,17.0,70.0
7021,14.0,8.0,246.0,0.9,35990.0,22300.0,61.0,223.0,161.390134529148,5.829596412556054,13.0,72.0
7024,14.0,8.0,248.0,0.9,36740.0,25300.0,61.0,253.0,145.21739130434784,5.533596837944664,14.0,73.0
