,target_com,depth,target_per,threshold,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数
0,1.0,8.0,138.0,0.85,52910.0,48200.0,146.0,482.0,109.77178423236515,11.618257261410788,56.0
1,2.0,5.0,152.0,0.9,43610.0,40800.0,100.0,408.0,106.88725490196079,8.088235294117647,33.0
2,4.0,8.0,216.0,0.92,31890.0,28000.0,53.0,280.0,113.89285714285715,3.9285714285714284,11.0
3,6.0,5.0,158.0,0.92,56170.0,42700.0,105.0,427.0,131.5456674473068,9.133489461358314,39.0
4,21.0,8.0,238.0,0.85,25620.0,26000.0,56.0,260.0,98.53846153846155,4.615384615384616,12.0
5,22.0,8.0,230.0,0.85,34260.0,27500.0,56.0,275.0,124.58181818181816,5.454545454545454,15.0
