,racer_ID,racer_rank,racer_male,racer_age,racer_doub_win,racer_ave_st_time
193,3502.0,3,1,50.0,0.389,0.18
194,3503.0,2,1,50.0,0.177,0.16
195,3505.0,3,1,49.0,0.381,0.15
196,3506.0,2,1,49.0,0.149,0.21
197,3507.0,2,1,49.0,0.228,0.19
198,3508.0,2,1,48.0,0.308,0.20
199,3509.0,2,0,48.0,0.214,0.15
200,3514.0,4,1,53.0,0.532,0.16
201,3516.0,2,1,52.0,0.276,0.16
202,3517.0,4,1,52.0,0.479,0.16
203,3518.0,2,0,52.0,0.298,0.19
204,3519.0,2,1,52.0,0.186,0.19
205,3521.0,2,1,51.0,0.098,0.18
206,3522.0,3,1,51.0,0.426,0.17
207,3523.0,2,1,51.0,0.302,0.18
208,3527.0,3,1,49.0,0.365,0.18
209,3528.0,2,0,49.0,0.232,0.20
210,3532.0,4,1,48.0,0.488,0.16
211,3533.0,2,1,48.0,0.252,0.19
212,3534.0,4,1,48.0,0.504,0.16
213,3535.0,2,1,47.0,0.138,0.21
214,3536.0,2,1,53.0,0.150,0.22
215,3537.0,2,1,52.0,0.148,0.17
216,3538.0,3,1,52.0,0.357,0.17
217,3539.0,2,1,52.0,0.190,0.20
218,3541.0,4,1,51.0,0.452,0.15
219,3542.0,2,1,51.0,0.226,0.18
220,3543.0,3,1,51.0,0.368,0.15
221,3544.0,1,1,51.0,0.163,0.21
222,3546.0,3,1,51.0,0.322,0.17
223,3548.0,3,1,50.0,0.387,0.14
224,3550.0,4,1,49.0,0.476,0.17
225,3551.0,2,0,48.0,0.237,0.20
226,3553.0,2,1,48.0,0.226,0.18
227,3554.0,4,1,47.0,0.606,0.19
228,3555.0,3,1,47.0,0.411,0.18
229,3556.0,2,1,47.0,0.517,0.19
230,3557.0,4,1,47.0,0.450,0.16
231,3558.0,3,1,47.0,0.336,0.17
232,3559.0,2,1,52.0,0.280,0.19
233,3560.0,2,1,52.0,0.200,0.19
234,3561.0,2,1,52.0,0.173,0.21
235,3562.0,4,1,51.0,0.489,0.17
236,3563.0,3,1,50.0,0.412,0.19
237,3564.0,2,1,50.0,0.202,0.18
238,3565.0,2,1,50.0,0.153,0.20
239,3566.0,3,1,50.0,0.326,0.21
240,3567.0,2,1,49.0,0.190,0.18
241,3568.0,3,1,49.0,0.358,0.18
242,3569.0,2,1,49.0,0.294,0.17
243,3571.0,2,1,48.0,0.166,0.18
244,3572.0,4,1,48.0,0.554,0.19
245,3573.0,4,1,48.0,0.609,0.17
246,3574.0,3,1,47.0,0.448,0.17
247,3576.0,3,1,47.0,0.370,0.21
248,3577.0,3,1,47.0,0.425,0.15
249,3578.0,2,1,47.0,0.286,0.19
250,3579.0,3,0,47.0,0.422,0.19
251,3580.0,2,0,47.0,0.296,0.20
252,3581.0,3,1,47.0,0.373,0.19
253,3582.0,4,1,47.0,0.492,0.16
254,3583.0,2,1,47.0,0.166,0.17
255,3584.0,3,1,47.0,0.372,0.16
256,3585.0,2,1,47.0,0.208,0.19
257,3587.0,2,1,47.0,0.311,0.16
258,3589.0,2,1,46.0,0.376,0.17
259,3590.0,4,1,46.0,0.440,0.15
260,3591.0,3,1,51.0,0.383,0.17
261,3592.0,1,1,51.0,0.106,0.20
262,3593.0,2,1,51.0,0.237,0.17
263,3594.0,2,1,51.0,0.296,0.18
264,3596.0,2,1,50.0,0.243,0.17
265,3600.0,2,1,50.0,0.231,0.22
266,3602.0,3,1,50.0,0.317,0.17
267,3604.0,2,0,49.0,0.148,0.21
268,3605.0,2,1,48.0,0.336,0.19
269,3606.0,3,1,48.0,0.658,0.13
270,3607.0,2,1,48.0,0.352,0.20
271,3611.0,4,0,47.0,0.477,0.17
272,3612.0,3,1,47.0,0.467,0.17
273,3613.0,4,1,47.0,0.492,0.15
274,3614.0,2,1,47.0,0.245,0.18
275,3615.0,3,1,47.0,0.336,0.15
276,3616.0,3,1,47.0,0.416,0.16
277,3617.0,2,1,47.0,0.255,0.19
278,3618.0,3,0,46.0,0.388,0.21
279,3619.0,2,1,46.0,0.273,0.20
280,3620.0,2,1,46.0,0.274,0.19
281,3621.0,4,1,46.0,0.478,0.16
282,3622.0,4,1,46.0,0.411,0.17
283,3623.0,4,1,46.0,0.666,0.16
284,3624.0,2,1,51.0,0.202,0.18
285,3626.0,2,1,51.0,0.165,0.14
286,3627.0,2,1,50.0,0.346,0.20
287,3629.0,3,1,50.0,0.417,0.15
288,3630.0,2,1,50.0,0.265,0.16
289,3631.0,2,1,50.0,0.283,0.16
290,3635.0,4,1,49.0,0.557,0.15
291,3637.0,2,1,49.0,0.209,0.19
292,3641.0,4,1,49.0,0.485,0.17
293,3642.0,2,1,49.0,0.156,0.18
294,3643.0,2,1,48.0,0.279,0.19
295,3644.0,2,1,47.0,0.177,0.19
296,3645.0,2,0,47.0,0.381,0.14
297,3647.0,2,1,47.0,0.163,0.18
298,3652.0,2,1,46.0,0.200,0.19
299,3653.0,2,1,46.0,0.232,0.21
300,3654.0,4,1,46.0,0.402,0.18
301,3655.0,3,1,46.0,0.376,0.18
302,3656.0,3,1,46.0,0.373,0.17
303,3658.0,2,1,46.0,0.168,0.16
304,3659.0,3,1,45.0,0.309,0.18
305,3660.0,2,1,50.0,0.163,0.20
306,3661.0,2,1,50.0,0.297,0.18
307,3662.0,4,1,50.0,0.537,0.16
308,3663.0,2,1,50.0,0.225,0.17
309,3664.0,3,1,50.0,0.445,0.17
310,3666.0,2,1,49.0,0.217,0.16
311,3668.0,2,1,49.0,0.268,0.18
312,3670.0,2,1,48.0,0.333,0.16
313,3673.0,2,1,47.0,0.191,0.21
314,3674.0,2,0,47.0,0.460,0.17
315,3679.0,4,1,47.0,0.461,0.16
316,3680.0,2,1,47.0,0.330,0.21
317,3681.0,4,1,47.0,0.440,0.15
318,3682.0,2,1,46.0,0.125,0.19
319,3683.0,3,1,46.0,0.339,0.15
320,3684.0,3,1,46.0,0.321,0.19
321,3685.0,4,1,46.0,0.541,0.16
322,3686.0,4,1,45.0,0.422,0.15
323,3687.0,3,1,50.0,0.346,0.17
324,3690.0,3,1,49.0,0.408,0.17
325,3692.0,2,1,49.0,0.274,0.18
326,3693.0,2,0,48.0,0.183,0.18
327,3695.0,2,1,48.0,0.146,0.19
328,3696.0,3,1,48.0,0.400,0.18
329,3697.0,1,1,48.0,0.000,0.00
330,3698.0,2,1,47.0,0.184,0.18
331,3699.0,3,1,47.0,0.375,0.18
332,3701.0,2,1,47.0,0.211,0.17
333,3702.0,2,1,47.0,0.336,0.19
334,3703.0,4,1,46.0,0.544,0.17
335,3704.0,2,0,46.0,0.200,0.20
336,3705.0,2,1,46.0,0.322,0.18
337,3708.0,3,1,46.0,0.405,0.20
338,3709.0,2,1,46.0,0.172,0.25
339,3710.0,2,1,45.0,0.261,0.17
340,3711.0,3,1,45.0,0.398,0.17
341,3712.0,2,1,45.0,0.319,0.17
342,3713.0,4,1,45.0,0.492,0.13
343,3714.0,2,1,45.0,0.259,0.17
344,3715.0,2,1,45.0,0.198,0.19
345,3716.0,4,1,45.0,0.463,0.13
346,3717.0,3,1,45.0,0.456,0.17
347,3718.0,2,1,45.0,0.281,0.17
348,3719.0,4,1,45.0,0.491,0.15
349,3721.0,4,1,44.0,0.521,0.13
350,3722.0,2,1,49.0,0.137,0.18
351,3723.0,2,1,49.0,0.206,0.16
352,3725.0,2,1,49.0,0.230,0.18
353,3726.0,3,1,48.0,0.377,0.17
354,3729.0,2,1,48.0,0.259,0.22
355,3730.0,2,1,48.0,0.290,0.19
356,3731.0,2,1,46.0,0.318,0.18
357,3734.0,2,1,46.0,0.285,0.17
358,3736.0,3,1,46.0,0.308,0.19
359,3737.0,4,1,46.0,0.688,0.18
360,3740.0,4,1,46.0,0.514,0.17
361,3741.0,2,1,46.0,0.192,0.20
362,3742.0,2,1,45.0,0.260,0.17
363,3743.0,4,1,45.0,0.511,0.15
364,3744.0,4,1,45.0,0.430,0.13
365,3745.0,3,1,45.0,0.382,0.17
366,3746.0,3,1,45.0,0.366,0.17
367,3747.0,3,1,45.0,0.326,0.15
368,3748.0,2,1,44.0,0.155,0.17
369,3752.0,2,1,49.0,0.223,0.18
370,3753.0,2,1,48.0,0.210,0.19
371,3755.0,2,1,48.0,0.234,0.20
372,3757.0,3,1,48.0,0.333,0.18
373,3761.0,2,1,48.0,0.338,0.17
374,3762.0,1,1,47.0,0.065,0.19
375,3769.0,3,1,46.0,0.373,0.20
376,3771.0,3,1,46.0,0.438,0.14
377,3772.0,2,1,46.0,0.308,0.16
378,3773.0,2,1,46.0,0.290,0.17
379,3775.0,2,1,45.0,0.234,0.21
380,3776.0,2,1,45.0,0.303,0.19
381,3777.0,2,1,44.0,0.293,0.21
382,3778.0,1,0,44.0,0.170,0.23
383,3779.0,4,1,44.0,0.511,0.12
384,3780.0,4,1,44.0,0.561,0.19
385,3781.0,2,1,44.0,0.364,0.15
386,3783.0,4,1,44.0,0.504,0.13
387,3784.0,3,1,43.0,0.400,0.16
388,3787.0,3,1,48.0,0.446,0.17
389,3788.0,4,1,48.0,0.438,0.13
390,3789.0,1,1,48.0,0.083,0.20
391,3790.0,3,1,48.0,0.363,0.17
392,3792.0,3,1,47.0,0.506,0.18
393,3793.0,2,1,47.0,0.297,0.18
394,3795.0,4,1,47.0,0.596,0.15
395,3796.0,2,1,47.0,0.264,0.17
396,3797.0,2,1,47.0,0.232,0.19
397,3800.0,3,1,46.0,0.419,0.15
398,3801.0,3,0,46.0,0.378,0.17
399,3802.0,2,0,46.0,0.239,0.18
400,3804.0,2,1,46.0,0.340,0.18
401,3805.0,3,1,46.0,0.439,0.13
402,3807.0,3,1,45.0,0.379,0.17
403,3808.0,2,1,45.0,0.237,0.15
404,3809.0,2,1,45.0,0.215,0.19
405,3811.0,4,1,44.0,0.461,0.16
406,3812.0,2,1,44.0,0.201,0.19
407,3813.0,4,1,44.0,0.455,0.17
408,3814.0,3,1,44.0,0.321,0.18
409,3815.0,3,1,44.0,0.363,0.16
410,3819.0,2,1,48.0,0.209,0.18
411,3820.0,2,1,48.0,0.306,0.16
412,3822.0,4,1,47.0,0.578,0.19
413,3823.0,2,1,47.0,0.344,0.17
414,3825.0,2,1,47.0,0.225,0.13
415,3826.0,4,1,46.0,0.483,0.15
416,3827.0,2,1,46.0,0.225,0.16
417,3828.0,4,1,46.0,0.453,0.17
418,3831.0,3,1,45.0,0.377,0.13
419,3832.0,3,1,45.0,0.359,0.18
420,3833.0,4,1,45.0,0.553,0.12
421,3834.0,2,1,45.0,0.244,0.20
422,3837.0,4,1,45.0,0.390,0.15
423,3838.0,3,1,45.0,0.437,0.14
424,3839.0,2,1,44.0,0.257,0.17
425,3841.0,4,1,44.0,0.459,0.15
426,3843.0,2,1,43.0,0.270,0.18
427,3845.0,4,0,43.0,0.395,0.17
428,3846.0,2,1,43.0,0.181,0.17
429,3848.0,2,1,42.0,0.274,0.17
430,3849.0,4,1,42.0,0.538,0.12
431,3850.0,2,1,48.0,0.210,0.16
432,3851.0,2,1,47.0,0.209,0.17
433,3852.0,3,1,47.0,0.342,0.13
434,3853.0,3,1,47.0,0.407,0.19
435,3854.0,4,1,47.0,0.556,0.14
436,3855.0,2,1,47.0,0.204,0.22
437,3856.0,2,1,47.0,0.060,0.20
438,3857.0,2,1,47.0,0.270,0.16
439,3858.0,2,1,47.0,0.319,0.15
440,3859.0,2,1,47.0,0.333,0.16
441,3860.0,2,1,47.0,0.247,0.21
442,3863.0,2,1,46.0,0.342,0.17
443,3865.0,2,1,45.0,0.168,0.19
444,3866.0,2,1,45.0,0.172,0.20
445,3867.0,2,1,45.0,0.270,0.17
446,3868.0,3,1,44.0,0.348,0.18
447,3869.0,1,1,44.0,0.000,0.25
448,3870.0,2,1,44.0,0.230,0.17
449,3871.0,3,0,44.0,0.387,0.19
450,3872.0,4,1,44.0,0.503,0.19
451,3873.0,3,1,44.0,0.405,0.16
452,3874.0,4,1,44.0,0.557,0.16
453,3875.0,2,1,43.0,0.278,0.17
454,3876.0,4,1,43.0,0.557,0.15
455,3877.0,3,1,43.0,0.434,0.16
456,3878.0,2,1,43.0,0.257,0.18
457,3879.0,2,1,47.0,0.170,0.19
458,3880.0,2,1,47.0,0.245,0.18
459,3881.0,2,1,47.0,0.333,0.16
460,3882.0,3,1,47.0,0.330,0.17
461,3883.0,2,1,46.0,0.215,0.19
462,3884.0,2,1,46.0,0.180,0.17
463,3885.0,3,1,46.0,0.374,0.17
464,3888.0,4,1,45.0,0.521,0.15
465,3889.0,2,1,45.0,0.304,0.17
466,3890.0,2,1,44.0,0.270,0.18
467,3891.0,2,1,44.0,0.189,0.19
468,3892.0,3,1,44.0,0.349,0.17
469,3893.0,2,1,44.0,0.270,0.16
470,3894.0,2,0,44.0,0.244,0.16
471,3895.0,2,1,43.0,0.336,0.16
472,3896.0,2,1,43.0,0.310,0.19
473,3897.0,4,1,43.0,0.718,0.14
474,3898.0,4,1,43.0,0.458,0.15
475,3900.0,4,0,43.0,0.509,0.15
476,3901.0,3,1,43.0,0.379,0.19
477,3902.0,4,1,43.0,0.476,0.19
478,3903.0,4,1,43.0,0.573,0.13
479,3904.0,3,1,43.0,0.432,0.17
480,3905.0,2,1,42.0,0.281,0.16
481,3906.0,2,1,42.0,0.286,0.18
482,3907.0,3,1,42.0,0.322,0.18
483,3908.0,3,1,41.0,0.428,0.15
484,3909.0,4,1,46.0,0.467,0.13
485,3910.0,2,1,46.0,0.220,0.21
486,3911.0,2,1,46.0,0.314,0.18
487,3912.0,4,1,46.0,0.427,0.16
488,3915.0,4,1,46.0,0.457,0.20
489,3918.0,4,1,45.0,0.461,0.18
490,3919.0,3,1,45.0,0.447,0.15
491,3920.0,4,1,45.0,0.526,0.16
492,3921.0,3,1,45.0,0.401,0.18
493,3922.0,2,1,45.0,0.097,0.20
494,3925.0,2,1,44.0,0.208,0.21
495,3926.0,2,1,44.0,0.163,0.20
496,3928.0,2,1,44.0,0.200,0.21
497,3929.0,2,1,44.0,0.342,0.14
498,3930.0,3,1,44.0,0.412,0.16
499,3931.0,3,1,44.0,0.450,0.15
500,3932.0,3,0,44.0,0.457,0.16
501,3933.0,4,1,44.0,0.455,0.17
502,3934.0,2,1,43.0,0.343,0.15
503,3935.0,2,1,42.0,0.301,0.17
504,3936.0,2,1,42.0,0.180,0.21
505,3939.0,4,1,42.0,0.500,0.14
506,3940.0,4,1,42.0,0.440,0.14
507,3941.0,4,1,42.0,0.531,0.12
508,3942.0,4,1,41.0,0.573,0.16
509,3943.0,2,0,41.0,0.225,0.17
510,3944.0,4,1,41.0,0.524,0.17
511,3945.0,2,1,44.0,0.232,0.19
512,3946.0,4,1,44.0,0.526,0.15
513,3947.0,2,1,44.0,0.317,0.19
514,3948.0,1,1,44.0,0.085,0.24
515,3949.0,2,1,44.0,0.192,0.17
516,3950.0,2,1,44.0,0.228,0.18
517,3951.0,2,1,43.0,0.322,0.19
518,3952.0,4,1,43.0,0.524,0.15
519,3953.0,2,1,43.0,0.311,0.18
520,3955.0,3,1,43.0,0.453,0.20
521,3956.0,4,1,42.0,0.442,0.18
522,3957.0,3,1,42.0,0.359,0.19
523,3959.0,4,1,42.0,0.455,0.15
524,3960.0,4,1,41.0,0.477,0.11
525,3961.0,4,1,41.0,0.497,0.16
526,3963.0,4,1,41.0,0.500,0.16
527,3964.0,2,1,41.0,0.106,0.20
528,3965.0,3,1,41.0,0.432,0.16
529,3966.0,3,1,40.0,0.381,0.19
530,3967.0,2,1,40.0,0.278,0.18
531,3968.0,4,1,44.0,0.500,0.17
532,3970.0,2,1,43.0,0.293,0.19
533,3973.0,2,1,43.0,0.208,0.19
534,3974.0,2,1,43.0,0.244,0.19
535,3975.0,3,1,43.0,0.357,0.17
536,3976.0,1,1,43.0,0.148,0.19
537,3977.0,3,1,43.0,0.369,0.17
538,3978.0,4,1,43.0,0.495,0.17
539,3979.0,2,1,43.0,0.168,0.21
540,3981.0,3,1,42.0,0.404,0.15
541,3982.0,2,1,42.0,0.210,0.18
542,3983.0,4,1,42.0,0.475,0.14
543,3984.0,4,1,42.0,0.440,0.15
544,3986.0,3,1,42.0,0.350,0.16
545,3987.0,2,1,42.0,0.329,0.15
546,3988.0,3,1,41.0,0.400,0.15
547,3989.0,2,1,41.0,0.255,0.21
548,3990.0,3,1,41.0,0.401,0.14
549,3992.0,2,1,41.0,0.285,0.15
550,3993.0,1,0,41.0,0.333,0.17
551,3994.0,2,0,41.0,0.248,0.21
552,3995.0,4,1,41.0,0.492,0.13
553,3996.0,4,1,41.0,0.636,0.18
554,3997.0,4,1,41.0,0.500,0.16
555,3998.0,2,1,41.0,0.326,0.17
556,3999.0,4,0,40.0,0.460,0.16
557,4000.0,3,1,43.0,0.388,0.18
558,4002.0,4,1,42.0,0.574,0.15
559,4003.0,2,1,42.0,0.266,0.17
560,4004.0,2,1,42.0,0.244,0.20
561,4005.0,2,1,42.0,0.258,0.17
562,4006.0,4,1,42.0,0.432,0.20
563,4007.0,2,1,41.0,0.336,0.11
564,4009.0,2,1,41.0,0.265,0.15
565,4010.0,2,1,40.0,0.197,0.19
566,4011.0,4,0,40.0,0.539,0.16
567,4012.0,2,1,40.0,0.339,0.15
568,4013.0,4,1,40.0,0.420,0.16
569,4014.0,2,0,40.0,0.213,0.18
570,4015.0,3,1,40.0,0.353,0.15
571,4016.0,4,1,40.0,0.449,0.14
572,4017.0,3,0,40.0,0.378,0.19
573,4019.0,4,1,40.0,0.448,0.16
574,4020.0,2,1,40.0,0.308,0.17
575,4021.0,2,1,40.0,0.339,0.14
576,4022.0,3,1,40.0,0.362,0.17
577,4023.0,2,1,42.0,0.185,0.17
578,4024.0,4,1,42.0,0.570,0.15
579,4025.0,4,1,42.0,0.504,0.18
580,4026.0,2,1,42.0,0.193,0.21
581,4027.0,3,1,42.0,0.375,0.17
582,4028.0,4,1,42.0,0.471,0.15
583,4030.0,4,1,42.0,0.503,0.13
584,4031.0,2,1,41.0,0.197,0.19
585,4033.0,4,1,41.0,0.474,0.14
586,4034.0,2,1,41.0,0.263,0.20
587,4035.0,2,1,41.0,0.372,0.20
588,4036.0,4,1,41.0,0.420,0.18
589,4037.0,3,1,41.0,0.329,0.18
590,4038.0,2,1,41.0,0.217,0.16
591,4039.0,2,1,41.0,0.274,0.15
592,4040.0,4,1,41.0,0.519,0.14
593,4041.0,2,1,41.0,0.292,0.21
594,4042.0,4,1,40.0,0.412,0.17
595,4043.0,4,1,40.0,0.450,0.17
596,4044.0,4,1,40.0,0.529,0.15
597,4045.0,3,0,40.0,0.403,0.16
598,4046.0,2,1,40.0,0.212,0.22
599,4047.0,2,1,40.0,0.215,0.19
600,4049.0,3,1,39.0,0.382,0.18
601,4050.0,4,0,39.0,0.462,0.18
602,4051.0,2,1,39.0,0.403,0.17
603,4052.0,4,1,39.0,0.453,0.16
604,4053.0,3,1,42.0,0.418,0.17
