,target_com,depth,target_per,threshold,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数
0,1.0,8.0,122.0,0.92,65230.0,52200.0,279.0,522.0,124.96168582375479,13.984674329501914,73.0
1,4.0,8.0,224.0,0.85,46870.0,24700.0,98.0,247.0,189.7570850202429,8.097165991902834,20.0
2,5.0,8.0,156.0,0.92,43220.0,25100.0,212.0,251.0,172.19123505976094,13.147410358565736,33.0
3,9.0,8.0,242.0,0.85,36970.0,28100.0,187.0,281.0,131.5658362989324,14.590747330960854,41.0
4,11.0,5.0,244.0,0.92,26130.0,22700.0,101.0,227.0,115.11013215859032,7.929515418502203,18.0
5,13.0,5.0,172.0,0.92,60510.0,36700.0,70.0,367.0,164.8773841961853,6.267029972752043,23.0
6,17.0,8.0,256.0,0.85,42420.0,20900.0,56.0,209.0,202.96650717703352,7.177033492822966,15.0
7,21.0,8.0,214.0,0.9,54640.0,24600.0,81.0,246.0,222.1138211382114,6.910569105691057,17.0
