,racer_ID,racer_rank,racer_male,racer_age,racer_doub_win,racer_ave_st_time
538,3876.0,4,1,40.0,0.530,0.14
539,3877.0,3,1,40.0,0.386,0.14
540,3878.0,2,1,40.0,0.323,0.15
541,3879.0,2,1,45.0,0.192,0.21
542,3880.0,2,1,44.0,0.279,0.17
543,3881.0,2,1,44.0,0.312,0.16
544,3882.0,3,1,44.0,0.370,0.15
545,3883.0,2,1,44.0,0.232,0.16
546,3884.0,2,1,44.0,0.114,0.19
547,3885.0,2,1,43.0,0.293,0.19
548,3888.0,4,1,42.0,0.584,0.14
549,3889.0,2,1,42.0,0.243,0.16
550,3890.0,3,1,42.0,0.321,0.18
551,3891.0,2,1,42.0,0.148,0.17
552,3892.0,3,1,41.0,0.383,0.18
553,3893.0,3,1,41.0,0.340,0.15
554,3894.0,3,0,41.0,0.428,0.15
555,3895.0,2,1,41.0,0.304,0.16
556,3896.0,2,1,41.0,0.301,0.20
557,3897.0,4,1,41.0,0.547,0.14
558,3898.0,4,1,41.0,0.515,0.16
559,3900.0,3,0,40.0,0.419,0.17
560,3901.0,4,1,40.0,0.520,0.17
561,3902.0,3,1,40.0,0.333,0.19
562,3903.0,1,1,40.0,0.000,0.00
563,3904.0,3,1,40.0,0.427,0.18
564,3905.0,3,1,40.0,0.300,0.17
565,3906.0,3,1,40.0,0.447,0.17
566,3907.0,4,1,39.0,0.535,0.17
567,3908.0,4,1,39.0,0.432,0.16
568,3909.0,4,1,44.0,0.535,0.15
569,3910.0,2,1,44.0,0.260,0.20
570,3911.0,3,1,44.0,0.333,0.15
571,3912.0,3,1,43.0,0.366,0.17
572,3915.0,3,1,43.0,0.317,0.19
573,3916.0,2,1,43.0,0.185,0.19
574,3918.0,3,1,43.0,0.391,0.16
575,3919.0,4,1,43.0,0.486,0.16
576,3920.0,4,1,43.0,0.566,0.15
577,3921.0,3,1,42.0,0.350,0.16
578,3922.0,2,1,42.0,0.261,0.20
579,3924.0,1,1,42.0,0.090,0.23
580,3925.0,2,1,42.0,0.281,0.20
581,3926.0,2,1,42.0,0.213,0.20
582,3928.0,2,1,42.0,0.225,0.17
583,3929.0,3,1,42.0,0.348,0.16
584,3930.0,3,1,41.0,0.422,0.14
585,3931.0,3,1,41.0,0.396,0.14
586,3932.0,2,0,41.0,0.322,0.17
587,3933.0,4,1,41.0,0.462,0.18
588,3934.0,3,1,40.0,0.422,0.15
589,3935.0,3,1,40.0,0.339,0.17
590,3936.0,2,1,40.0,0.263,0.18
591,3939.0,4,1,39.0,0.530,0.17
592,3940.0,4,1,39.0,0.587,0.13
593,3941.0,4,1,39.0,0.508,0.14
594,3942.0,4,1,39.0,0.608,0.15
595,3943.0,2,0,39.0,0.196,0.19
596,3944.0,4,1,38.0,0.463,0.17
597,3945.0,2,1,42.0,0.263,0.20
598,3946.0,4,1,41.0,0.511,0.15
599,3947.0,2,1,41.0,0.322,0.17
600,3948.0,2,1,41.0,0.316,0.17
601,3949.0,2,1,41.0,0.226,0.16
602,3950.0,2,1,41.0,0.315,0.17
603,3951.0,2,1,41.0,0.358,0.18
604,3952.0,4,1,41.0,0.564,0.15
605,3953.0,2,1,41.0,0.335,0.19
606,3955.0,4,1,40.0,0.411,0.18
607,3956.0,4,1,40.0,0.516,0.17
608,3957.0,3,1,40.0,0.351,0.20
609,3959.0,4,1,40.0,0.481,0.16
610,3960.0,4,1,39.0,0.416,0.11
611,3961.0,4,1,39.0,0.391,0.15
612,3963.0,4,1,38.0,0.483,0.16
613,3964.0,2,1,38.0,0.163,0.19
614,3965.0,2,1,38.0,0.351,0.16
615,3966.0,4,1,38.0,0.496,0.17
616,3967.0,3,1,38.0,0.345,0.18
617,3968.0,3,1,41.0,0.340,0.21
618,3970.0,2,1,41.0,0.250,0.17
619,3973.0,2,1,41.0,0.206,0.17
620,3974.0,2,1,41.0,0.213,0.17
621,3975.0,3,1,40.0,0.400,0.17
622,3976.0,2,1,40.0,0.234,0.16
623,3977.0,3,1,40.0,0.395,0.16
624,3978.0,4,1,40.0,0.475,0.15
625,3979.0,1,1,40.0,0.062,0.19
626,3980.0,2,1,40.0,0.238,0.17
627,3981.0,3,1,40.0,0.404,0.12
628,3982.0,2,1,40.0,0.235,0.17
629,3983.0,4,1,40.0,0.492,0.15
630,3984.0,4,1,40.0,0.526,0.16
631,3986.0,3,1,39.0,0.338,0.15
632,3987.0,4,1,39.0,0.604,0.14
633,3988.0,3,1,39.0,0.356,0.17
634,3989.0,2,1,39.0,0.186,0.22
635,3990.0,3,1,39.0,0.423,0.14
636,3992.0,3,1,39.0,0.370,0.14
637,3993.0,1,0,38.0,0.648,0.15
638,3994.0,3,0,38.0,0.423,0.19
639,3995.0,4,1,38.0,0.509,0.15
640,3996.0,4,1,38.0,0.578,0.18
641,3997.0,4,1,38.0,0.563,0.16
642,3998.0,2,1,38.0,0.314,0.18
643,3999.0,4,0,38.0,0.490,0.16
644,4000.0,3,1,40.0,0.411,0.17
645,4002.0,4,1,40.0,0.538,0.17
646,4003.0,2,1,40.0,0.299,0.18
647,4004.0,2,1,39.0,0.309,0.19
648,4005.0,2,1,39.0,0.195,0.17
649,4006.0,3,1,39.0,0.435,0.19
650,4007.0,2,1,38.0,0.250,0.13
651,4008.0,1,1,38.0,0.318,0.19
652,4009.0,3,1,38.0,0.432,0.13
653,4010.0,2,1,38.0,0.169,0.17
654,4011.0,4,0,38.0,0.491,0.18
655,4012.0,3,1,38.0,0.417,0.16
656,4013.0,4,1,38.0,0.471,0.15
657,4014.0,3,0,38.0,0.350,0.17
658,4015.0,3,1,38.0,0.450,0.16
659,4016.0,3,1,38.0,0.342,0.16
660,4017.0,2,0,37.0,0.291,0.16
661,4019.0,4,1,37.0,0.466,0.15
662,4020.0,3,1,37.0,0.378,0.19
663,4021.0,2,1,37.0,0.301,0.13
664,4022.0,2,1,37.0,0.363,0.16
665,4023.0,2,1,40.0,0.224,0.18
666,4024.0,4,1,40.0,0.511,0.11
667,4025.0,4,1,40.0,0.554,0.16
668,4026.0,2,1,40.0,0.202,0.19
669,4027.0,3,1,39.0,0.415,0.19
670,4028.0,4,1,39.0,0.614,0.15
671,4030.0,4,1,39.0,0.477,0.15
672,4031.0,2,1,39.0,0.360,0.16
673,4033.0,4,1,39.0,0.506,0.13
674,4034.0,2,1,39.0,0.233,0.21
675,4035.0,2,1,39.0,0.215,0.20
676,4036.0,4,1,39.0,0.561,0.17
677,4037.0,3,1,39.0,0.454,0.17
678,4038.0,2,1,39.0,0.226,0.18
679,4039.0,3,1,39.0,0.357,0.15
680,4040.0,2,1,38.0,0.333,0.16
681,4041.0,2,1,38.0,0.226,0.20
682,4042.0,4,1,38.0,0.553,0.17
683,4043.0,4,1,38.0,0.514,0.16
684,4044.0,4,1,38.0,0.559,0.16
685,4045.0,3,0,38.0,0.417,0.15
686,4046.0,2,1,38.0,0.150,0.18
687,4047.0,3,1,37.0,0.344,0.18
688,4049.0,4,1,37.0,0.490,0.17
689,4050.0,4,0,36.0,0.641,0.14
690,4051.0,3,1,36.0,0.486,0.20
691,4052.0,4,1,36.0,0.479,0.14
692,4053.0,3,1,39.0,0.417,0.15
693,4054.0,2,1,39.0,0.223,0.14
694,4055.0,4,1,39.0,0.461,0.12
695,4056.0,2,1,39.0,0.333,0.16
696,4057.0,3,1,38.0,0.464,0.17
697,4058.0,2,1,38.0,0.373,0.23
698,4059.0,3,1,38.0,0.385,0.16
699,4060.0,2,1,38.0,0.294,0.18
700,4061.0,4,1,38.0,0.612,0.14
701,4062.0,2,1,38.0,0.384,0.17
702,4063.0,4,1,38.0,0.613,0.13
703,4064.0,4,1,38.0,0.432,0.17
704,4065.0,3,0,38.0,0.440,0.17
705,4066.0,4,1,37.0,0.544,0.14
706,4067.0,3,1,37.0,0.447,0.17
707,4068.0,2,1,37.0,0.357,0.15
708,4069.0,3,1,37.0,0.406,0.16
709,4070.0,4,1,37.0,0.641,0.14
710,4071.0,2,0,37.0,0.228,0.18
711,4072.0,4,1,36.0,0.584,0.15
712,4073.0,4,1,36.0,0.526,0.16
713,4074.0,4,1,36.0,0.500,0.13
714,4075.0,4,1,36.0,0.476,0.15
715,4076.0,4,1,39.0,0.425,0.22
716,4077.0,2,1,39.0,0.277,0.18
717,4078.0,2,1,39.0,0.171,0.22
718,4079.0,3,1,39.0,0.427,0.14
719,4080.0,4,1,38.0,0.524,0.12
720,4081.0,2,1,38.0,0.238,0.21
721,4082.0,3,1,38.0,0.442,0.16
722,4083.0,4,1,38.0,0.512,0.16
723,4084.0,4,1,38.0,0.393,0.17
724,4085.0,3,1,38.0,0.409,0.22
725,4086.0,4,1,37.0,0.503,0.15
726,4087.0,2,1,37.0,0.068,0.19
727,4088.0,2,0,37.0,0.213,0.21
728,4089.0,4,1,37.0,0.554,0.14
729,4090.0,2,1,37.0,0.306,0.16
730,4091.0,2,1,37.0,0.206,0.16
731,4092.0,2,1,36.0,0.240,0.16
732,4093.0,2,1,36.0,0.216,0.19
733,4094.0,3,1,36.0,0.359,0.17
734,4095.0,2,1,36.0,0.491,0.17
735,4096.0,4,1,36.0,0.451,0.15
736,4097.0,2,1,35.0,0.240,0.19
737,4098.0,2,0,35.0,0.250,0.18
738,4099.0,4,1,39.0,0.550,0.17
739,4100.0,3,1,38.0,0.419,0.16
740,4101.0,4,1,38.0,0.557,0.17
741,4102.0,4,1,38.0,0.475,0.16
742,4103.0,2,1,38.0,0.250,0.22
743,4104.0,3,1,38.0,0.347,0.13
744,4105.0,2,1,38.0,0.302,0.20
745,4106.0,2,1,38.0,0.275,0.21
