,racer_ID,racer_rank,racer_male,racer_age,racer_doub_win,racer_ave_st_time
1676,2994,2,1,52,0.252,0.23
1677,2995,2,0,52,0.223,0.26
1678,2997,2,1,51,0.345,0.23
1679,3004,1,1,56,0.000,0.25
1680,3005,2,1,56,0.305,0.20
1681,3006,2,1,56,0.273,0.21
1682,3008,1,1,56,0.068,0.18
1683,3010,4,1,55,0.646,0.14
1684,3013,2,1,55,0.215,0.23
1685,3020,2,1,53,0.280,0.23
1686,3022,4,1,53,0.594,0.17
1687,3024,1,1,52,0.510,0.17
1688,3025,3,1,51,0.351,0.19
1689,3036,2,1,55,0.306,0.16
1690,3044,3,1,53,0.345,0.17
1691,3051,2,1,51,0.324,0.18
1692,3052,2,1,51,0.224,0.21
1693,3054,4,1,50,0.500,0.15
1694,3056,4,1,57,0.508,0.18
1695,3058,2,1,56,0.271,0.20
1696,3060,2,1,55,0.192,0.20
1697,3064,4,1,54,0.480,0.16
1698,3065,2,1,54,0.293,0.22
1699,3066,2,1,53,0.315,0.20
1700,3070,4,1,52,0.593,0.15
1701,3072,4,1,52,0.484,0.15
1702,3073,2,1,51,0.226,0.17
1703,3075,4,1,51,0.464,0.14
1704,3076,1,0,51,0.000,0.00
1705,3078,1,1,50,0.062,0.23
1706,3079,2,1,50,0.346,0.18
1707,3081,3,1,50,0.438,0.17
1708,3083,2,0,54,0.123,0.24
1709,3085,3,1,53,0.367,0.18
1710,3086,2,1,53,0.188,0.19
1711,3089,1,0,52,0.061,0.25
1712,3090,2,1,52,0.177,0.19
1713,3091,2,1,52,0.224,0.23
1714,3092,2,0,52,0.150,0.21
1715,3094,1,0,51,0.000,0.00
1716,3095,2,1,51,0.235,0.19
1717,3100,2,0,50,0.240,0.16
1718,3103,2,1,50,0.237,0.19
1719,3104,2,1,50,0.155,0.23
1720,3105,2,1,50,0.356,0.19
1721,3107,3,1,50,0.376,0.19
1722,3108,2,1,50,0.229,0.19
1723,3114,2,0,53,0.111,0.24
1724,3115,2,1,52,0.150,0.22
1725,3117,2,0,52,0.120,0.26
1726,3120,2,1,52,0.236,0.19
1727,3121,3,1,52,0.433,0.17
1728,3122,2,1,52,0.231,0.18
1729,3123,2,1,51,0.247,0.18
1730,3128,2,0,50,0.190,0.19
1731,3135,2,1,55,0.319,0.19
1732,3136,2,1,54,0.192,0.17
1733,3137,2,1,53,0.181,0.21
1734,3138,2,1,53,0.178,0.23
1735,3139,2,0,53,0.160,0.22
1736,3141,2,1,52,0.317,0.18
1737,3142,2,0,51,0.169,0.24
1738,3151,3,1,49,0.417,0.16
1739,3153,3,1,49,0.351,0.21
1740,3156,4,1,49,0.514,0.14
1741,3158,4,1,48,0.512,0.16
1742,3159,4,1,48,0.587,0.15
1743,3161,4,1,53,0.503,0.19
1744,3162,1,1,53,0.000,0.21
1745,3164,2,1,52,0.313,0.23
1746,3166,2,1,52,0.125,0.20
1747,3169,2,0,51,0.137,0.20
1748,3170,2,1,50,0.281,0.22
1749,3171,2,1,50,0.109,0.21
1750,3174,2,1,50,0.208,0.19
1751,3175,2,0,50,0.285,0.18
1752,3176,4,1,49,0.450,0.18
1753,3177,2,0,49,0.184,0.22
1754,3181,2,1,49,0.294,0.21
1755,3182,3,0,48,0.336,0.19
1756,3186,3,1,53,0.391,0.19
1757,3187,3,1,52,0.407,0.20
