,target_com,depth,target_per,threshold,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数,number_i
10558,21.0,8.0,252.0,0.9,67080.0,51700.0,121.0,517.0,129.7485493230174,5.996131528046422,31.0,75.0
10343,21.0,8.0,108.0,0.92,142770.0,100700.0,121.0,1007.0,141.7775571002979,5.06454816285998,51.0,3.0
10346,21.0,8.0,110.0,0.92,138760.0,118200.0,121.0,1182.0,117.3942470389171,5.245346869712352,62.0,4.0
10349,21.0,8.0,112.0,0.92,129280.0,104800.0,121.0,1048.0,123.3587786259542,5.343511450381679,56.0,5.0
10388,21.0,8.0,138.0,0.92,113870.0,91700.0,121.0,917.0,124.17666303162488,5.0163576881134135,46.0,18.0
10424,21.0,8.0,162.0,0.92,123410.0,78100.0,121.0,781.0,158.01536491677336,5.377720870678617,42.0,30.0
10427,21.0,8.0,164.0,0.92,85560.0,69700.0,121.0,697.0,122.75466284074604,5.738880918220947,40.0,31.0
10439,21.0,8.0,172.0,0.92,100470.0,70500.0,121.0,705.0,142.51063829787233,6.808510638297872,48.0,35.0
10472,21.0,8.0,194.0,0.92,80600.0,61900.0,121.0,619.0,130.21001615508885,6.30048465266559,39.0,46.0
10475,21.0,8.0,196.0,0.92,81400.0,61900.0,121.0,619.0,131.50242326332796,6.30048465266559,39.0,47.0
10478,21.0,8.0,198.0,0.92,75910.0,59600.0,121.0,596.0,127.36577181208052,5.87248322147651,35.0,48.0
10517,21.0,8.0,224.0,0.92,66210.0,57300.0,121.0,573.0,115.54973821989527,5.5846422338568935,32.0,61.0
10520,21.0,8.0,226.0,0.92,63490.0,53000.0,121.0,530.0,119.7924528301887,6.60377358490566,35.0,62.0
10553,21.0,8.0,248.0,0.92,68600.0,44100.0,121.0,441.0,155.55555555555557,7.029478458049887,31.0,73.0
10556,21.0,8.0,250.0,0.92,53520.0,46500.0,121.0,465.0,115.09677419354838,6.021505376344086,28.0,74.0
10559,21.0,8.0,252.0,0.92,67080.0,47900.0,121.0,479.0,140.04175365344466,6.471816283924843,31.0,75.0
10562,21.0,8.0,254.0,0.92,57500.0,49300.0,121.0,493.0,116.63286004056796,6.288032454361055,31.0,76.0
10980,22.0,8.0,198.0,0.85,75090.0,58500.0,120.0,585.0,128.35897435897436,5.299145299145299,31.0,48.0
10983,22.0,8.0,200.0,0.85,110710.0,80700.0,120.0,807.0,137.18711276332095,5.824039653035936,47.0,49.0
11064,22.0,8.0,254.0,0.85,71350.0,52900.0,120.0,529.0,134.87712665406428,6.238185255198488,33.0,76.0
11067,22.0,8.0,256.0,0.85,76150.0,47000.0,120.0,470.0,162.02127659574467,5.74468085106383,27.0,77.0
11073,22.0,8.0,260.0,0.85,80880.0,55100.0,120.0,551.0,146.78765880217784,5.081669691470054,28.0,79.0
11076,22.0,8.0,262.0,0.85,60130.0,51000.0,120.0,510.0,117.90196078431372,5.098039215686274,26.0,80.0
11079,22.0,8.0,264.0,0.85,69500.0,51000.0,120.0,510.0,136.27450980392155,5.88235294117647,30.0,81.0
11065,22.0,8.0,254.0,0.9,61360.0,46100.0,120.0,461.0,133.10195227765726,5.856832971800434,27.0,76.0
11068,22.0,8.0,256.0,0.9,72000.0,41200.0,120.0,412.0,174.75728155339806,6.310679611650485,26.0,77.0
10919,22.0,8.0,156.0,0.92,119680.0,74900.0,120.0,749.0,159.78638184245662,5.2069425901201605,39.0,27.0
10922,22.0,8.0,158.0,0.92,92660.0,65900.0,120.0,659.0,140.60698027314112,5.007587253414264,33.0,28.0
